Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs MIA, 8:00 PM,50.4,20000,"",
SF,LeBron James,MIA,MIA @ OKC, 8:00 PM,45.5,20000,"",
PG,Stephen Curry,GSW,GSW vs HOU,10:30 PM,43.2,16800,"",
C,Dwight Howard,HOU,HOU @ GSW,10:30 PM,39.3,16400,"",
SG,James Harden,HOU,HOU @ GSW,10:30 PM,38.3,15500,"",
PF,David Lee,GSW,GSW vs HOU,10:30 PM,34.2,13900,"",
PG,Russell Westbrook,OKC,OKC vs MIA, 8:00 PM,39.0,13500,"",OUT
SF,Chandler Parsons,HOU,HOU @ GSW,10:30 PM,30.6,13100,"",
PG,Ty Lawson,DEN,DEN @ MIL, 8:00 PM,35.8,13000,"",OUT
SG,Dwyane Wade,MIA,MIA @ OKC, 8:00 PM,32.9,12100,"",
PF-C,Serge Ibaka,OKC,OKC vs MIA, 8:00 PM,31.9,12000,"",
PF-C,Chris Bosh,MIA,MIA @ OKC, 8:00 PM,29.0,11800,"",
PG,Brandon Knight,MIL,MIL vs DEN, 8:00 PM,28.0,11800,"",
C,Andrew Bogut,GSW,GSW vs HOU,10:30 PM,27.5,10800,"",OUT
SG-SF,Andre Iguodala,GSW,GSW vs HOU,10:30 PM,24.1,10500,"",
PF,John Henson,MIL,MIL vs DEN, 8:00 PM,28.1,10400,"",
PF,Kenneth Faried,DEN,DEN @ MIL, 8:00 PM,23.8,10400,"",
C,JJ Hickson,DEN,DEN @ MIL, 8:00 PM,26.6,10100,"",
SG,Klay Thompson,GSW,GSW vs HOU,10:30 PM,27.1,9900,"",
SF,Wilson Chandler,DEN,DEN @ MIL, 8:00 PM,24.9,9600,"",
PG,Patrick Beverley,HOU,HOU @ GSW,10:30 PM,21.3,9500,"",OUT
PG,Nate Wolters,MIL,MIL vs DEN, 8:00 PM,16.6,9500,"",
PG,Reggie Jackson,OKC,OKC vs MIA, 8:00 PM,24.7,9400,"",
PG,Mario Chalmers,MIA,MIA @ OKC, 8:00 PM,22.4,9200,"",
