"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11700,"OKC@Bkn 08:00PM ET",53.685
"PF/C","Kevin Love",10900,"Mem@Min 08:00PM ET",51.222
"PG/SG","Stephen Curry",10300,"GS@Uta 10:30PM ET",48.134
"PF/C","Al Jefferson",9400,"Cha@LAL 10:30PM ET",39.921
"PF/C","Paul Millsap",8700,"Atl@Phi 07:30PM ET",38.128
"PF/C","Pau Gasol",8600,"Cha@LAL 10:30PM ET",38.035
"PG","Kemba Walker",8400,"Cha@LAL 10:30PM ET",34.970
"PG","Michael Carter-Williams",8300,"Atl@Phi 07:30PM ET",39.564
"PG","Kyle Lowry",8300,"Tor@Den 09:00PM ET",37.733
"PF/C","Dirk Nowitzki",8000,"Sac@Dal 08:30PM ET",37.106
"PF/C","DeMarcus Cousins",8000,"Sac@Dal 08:30PM ET",46.700
"PG","Ty Lawson",7900,"Tor@Den 09:00PM ET",38.646
"PF/C","Zach Randolph",7900,"Mem@Min 08:00PM ET",35.637
"PF/C","David Lee",7800,"GS@Uta 10:30PM ET",36.098
"PG","Isaiah Thomas",7800,"Sac@Dal 08:30PM ET",35.389
"SG/SF","Evan Turner",7600,"Atl@Phi 07:30PM ET",33.150
"C","Brook Lopez",7600,"OKC@Bkn 08:00PM ET",33.382
"PG","Mike Conley",7500,"Mem@Min 08:00PM ET",34.470
"PG/SG","Monta Ellis",7500,"Sac@Dal 08:30PM ET",35.160
"SF/PF","Thaddeus Young",7400,"Atl@Phi 07:30PM ET",32.936
"PF/C","Serge Ibaka",7400,"OKC@Bkn 08:00PM ET",32.978
"SF/PF","Rudy Gay",7300,"Sac@Dal 08:30PM ET",35.125
"SG/SF","Gordon Hayward",7200,"GS@Uta 10:30PM ET",34.981
"PG","Deron Williams",7100,"OKC@Bkn 08:00PM ET",28.991
"PF/C","Spencer Hawes",7100,"Atl@Phi 07:30PM ET",34.114
"SG/SF","DeMar DeRozan",7100,"Tor@Den 09:00PM ET",35.686
"PG","Ricky Rubio",7100,"Mem@Min 08:00PM ET",31.339
"PF/C","Nikola Vucevic",7100,"Mil@Orl 07:00PM ET",33.810
"C","Nikola Pekovic",7000,"Mem@Min 08:00PM ET",33.102
"C","Marc Gasol",7000,"Mem@Min 08:00PM ET",30.607
"SF/PF","Tobias Harris",6800,"Mil@Orl 07:00PM ET",27.337
"PF/C","Derrick Favors",6800,"GS@Uta 10:30PM ET",31.048
"PG/SG","Kobe Bryant",6700,"Cha@LAL 10:30PM ET",28.833
"PG/SG","Victor Oladipo",6600,"Mil@Orl 07:00PM ET",28.665
"SG/SF","Kevin Martin",6500,"Mem@Min 08:00PM ET",29.093
"PG","Jameer Nelson",6500,"Mil@Orl 07:00PM ET",29.949
"PG","Kendall Marshall",6400,"Cha@LAL 10:30PM ET",29.611
"SG/SF","Arron Afflalo",6400,"Mil@Orl 07:00PM ET",32.087
"PG/SG","Brandon Knight",6400,"Mil@Orl 07:00PM ET",29.372
"SG/SF","Andre Iguodala",6300,"GS@Uta 10:30PM ET",26.206
"PG","Jeff Teague",6300,"Atl@Phi 07:30PM ET",32.506
"SF/PF","Paul Pierce",6200,"OKC@Bkn 08:00PM ET",26.322
"SG/SF","Klay Thompson",6100,"GS@Uta 10:30PM ET",29.962
"C","Andrew Bogut",6000,"GS@Uta 10:30PM ET",27.872
"SG/SF","Wilson Chandler",6000,"Tor@Den 09:00PM ET",26.396
"PG/SG","Reggie Jackson",6000,"OKC@Bkn 08:00PM ET",25.761
"PG","Trey Burke",6000,"GS@Uta 10:30PM ET",27.356
