Erik Murphy,PF,3500
Kevin Love,PF,10800
LeBron James,SF,10600
LaMarcus Aldridge,PF,10400
Blake Griffin,PF,10100
Stephen Curry,PG,9500
James Harden,SG,9200
Anthony Davis,PF,9200
Dwight Howard,C,9100
Paul George,SF,8900
Joakim Noah,C,8900
John Wall,PG,8800
David Lee,PF,8600
Al Jefferson,C,8500
Josh Smith,SF,8400
Chris Paul,PG,8400
Kemba Walker,PG,8300
Michael Carter-Williams,PG,8200
Dirk Nowitzki,PF,8000
Damian Lillard,PG,8000
Dwyane Wade,SG,7900
Andre Drummond,C,7800
Nikola Pekovic,C,7800
Gordon Hayward,SG,7700
Thaddeus Young,PF,7700
Monta Ellis,SG,7700
Brandon Jennings,PG,7700
Derrick Rose,PG,7500
DeAndre Jordan,C,7500
Nicolas Batum,SF,7400
Darren Collison,PG,7300
Terrence Jones,PF,7100
Spencer Hawes,C,7100
Ryan Anderson,PF,7000
John Henson,PF,6900
Chris Bosh,C,6900
Chandler Parsons,SF,6900
Lance Stephenson,SG,6800
Evan Turner,SF,6800
Derrick Favors,PF,6800
Ricky Rubio,PG,6700
Jrue Holiday,PG,6700
Tyreke Evans,SG,6700
Greg Monroe,PF,6600
Trevor Ariza,SF,6600
Brandon Knight,PG,6500
Jordan Crawford,SG,6400
Eric Gordon,SG,6400
Nene Hilario,PF,6400
Klay Thompson,SG,6400
Marcin Gortat,C,6300
Wesley Matthews,SG,6300
David West,PF,6300
Jamal Crawford,SG,6300
Jimmy Butler,SG,6200
Andrew Bogut,C,6100
Gerald Henderson,SG,6000
Carlos Boozer,PF,6000
Trey Burke,PG,6000
Roy Hibbert,C,5900
Taj Gibson,PF,5900
Mike Dunleavy,SF,5800
Brad Beal,SG,5800
Kevin Martin,SG,5700
J.J. Redick,SG,5700
Alec Burks,SG,5700
Jose Calderon,PG,5700
Robin Lopez,C,5700
Tony Wroten,PG,5600
Jeremy Lin,PG,5600
Mario Chalmers,PG,5600
Andre Iguodala,SF,5500
Larry Sanders,C,5400
