"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","DeMarcus Cousins",10000,"Sac@Chi 08:00PM ET",45.795
"PG","John Wall",8900,"Bkn@Was 07:00PM ET",42.262
"PG","Ty Lawson",8700,"Den@Atl 07:30PM ET",39.534
"PF/C","Joakim Noah",8500,"Sac@Chi 08:00PM ET",38.524
"SG/SF","Paul George",8500,"Ind@Det 07:30PM ET",39.543
"PG","Michael Carter-Williams",8100,"Mem@Phi 07:30PM ET",37.452
"PF/C","Paul Millsap",7900,"Den@Atl 07:30PM ET",38.075
"SF/PF","Josh Smith",7900,"Ind@Det 07:30PM ET",35.927
"SF/PF","Rudy Gay",7800,"Sac@Chi 08:00PM ET",36.263
"PF/C","Greg Monroe",7700,"Ind@Det 07:30PM ET",31.973
"PF/C","Andre Drummond",7600,"Ind@Det 07:30PM ET",36.738
"C","Marc Gasol",7500,"Mem@Phi 07:30PM ET",31.774
"PG","Isaiah Thomas",7400,"Sac@Chi 08:00PM ET",35.842
"PF","Kenneth Faried",7400,"Den@Atl 07:30PM ET",26.464
"SF/PF","Thaddeus Young",7200,"Mem@Phi 07:30PM ET",33.184
"PF/C","Zach Randolph",7100,"Mem@Phi 07:30PM ET",35.180
"PG","Deron Williams",7100,"Bkn@Was 07:00PM ET",29.431
"PG","Mike Conley",7000,"Mem@Phi 07:30PM ET",32.986
"PG","Brandon Jennings",6800,"Ind@Det 07:30PM ET",35.000
"PF","David West",6800,"Ind@Det 07:30PM ET",29.520
"PG","Jeff Teague",6700,"Den@Atl 07:30PM ET",31.492
"SG/SF","Jimmy Butler",6400,"Sac@Chi 08:00PM ET",27.900
"C","Marcin Gortat",6400,"Bkn@Was 07:00PM ET",30.355
"SG","Bradley Beal",6300,"Bkn@Was 07:00PM ET",29.036
"SG/SF","Lance Stephenson",6200,"Ind@Det 07:30PM ET",31.915
"C","Roy Hibbert",6000,"Ind@Det 07:30PM ET",27.324
"SG/SF","Wilson Chandler",6000,"Den@Atl 07:30PM ET",26.318
"SG/SF","Trevor Ariza",6000,"Bkn@Was 07:00PM ET",31.564
"SF/PF","Paul Pierce",5900,"Bkn@Was 07:00PM ET",26.147
"PF/C","J.J. Hickson",5800,"Den@Atl 07:30PM ET",27.574
"PF/C","Carlos Boozer",5700,"Sac@Chi 08:00PM ET",28.479
"PF/C","Nene Hilario",5700,"Bkn@Was 07:00PM ET",29.204
"SG/SF","Evan Turner",5500,"Ind@Det 07:30PM ET",29.619
"SG/SF","Joe Johnson",5500,"Bkn@Was 07:00PM ET",24.824
"PG/SG","George Hill",5400,"Ind@Det 07:30PM ET",23.436
"PF/C","Taj Gibson",5300,"Sac@Chi 08:00PM ET",26.150
"PF/C","Andray Blatche",5200,"Bkn@Was 07:00PM ET",23.509
"C","JaVale McGee",5200,"Den@Atl 07:30PM ET",14.250
"SG/SF","Kyle Korver",5200,"Den@Atl 07:30PM ET",24.983
"SF","Danilo Gallinari",5000,"Den@Atl 07:30PM ET",0
"PG","D.J. Augustin",5000,"Sac@Chi 08:00PM ET",22.586
"PG","Tony Wroten",4800,"Mem@Phi 07:30PM ET",23.202
"PF/C","Kevin Garnett",4700,"Bkn@Was 07:00PM ET",19.852
"PF/C","Mason Plumlee",4700,"Bkn@Was 07:00PM ET",13.990
"SG/SF","James Anderson",4600,"Mem@Phi 07:30PM ET",20.309
"SF/PF","DeMarre Carroll",4600,"Den@Atl 07:30PM ET",24.080
