"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","LeBron James",11200,"Phi@Mia 08:00PM ET",48.399
"SF/PF","Kevin Durant",11200,"Det@OKC 08:00PM ET",53.500
"SG/SF","James Harden",10500,"Hou@NO 08:00PM ET",44.082
"PF/C","Kevin Love",10400,"Uta@Min 08:00PM ET",52.273
"PG/SG","Stephen Curry",10400,"GS@Den 10:30PM ET",46.269
"SF/PF","Carmelo Anthony",10100,"Tor@NY 08:00PM ET",46.260
"PG","Chris Paul",10000,"LAC@Por 10:30PM ET",46.056
"PF/C","Al Jefferson",9800,"Chi@Cha 07:00PM ET",42.604
"PF/C","Dwight Howard",9700,"Hou@NO 08:00PM ET",41.236
"PF/C","LaMarcus Aldridge",9600,"LAC@Por 10:30PM ET",44.775
"PF/C","DeMarcus Cousins",9400,"Pho@Sac 10:30PM ET",46.722
"PF/C","Blake Griffin",9200,"LAC@Por 10:30PM ET",44.841
"PF/C","Joakim Noah",9000,"Chi@Cha 07:00PM ET",39.978
"PF/C","Anthony Davis",9000,"Hou@NO 08:00PM ET",44.019
"PF/C","Dirk Nowitzki",8900,"Dal@Mem 08:00PM ET",36.528
"PG","Russell Westbrook",8800,"Det@OKC 08:00PM ET",42.572
"SG/SF","Paul George",8800,"Ind@Orl 07:00PM ET",39.813
"PF/C","Paul Millsap",8600,"Atl@Mil 08:00PM ET",38.747
"PG","John Wall",8600,"Was@Bos 08:00PM ET",41.762
"PF","Kenneth Faried",8300,"GS@Den 10:30PM ET",29.313
"PF/C","Andre Drummond",8200,"Det@OKC 08:00PM ET",36.688
"PG","Michael Carter-Williams",8200,"Phi@Mia 08:00PM ET",38.076
"PG/SG","Monta Ellis",8100,"Dal@Mem 08:00PM ET",35.052
"PG","Damian Lillard",8000,"LAC@Por 10:30PM ET",36.031
"PG","Kemba Walker",7900,"Chi@Cha 07:00PM ET",34.969
"SG/SF","J.R. Smith",7900,"Tor@NY 08:00PM ET",26.507
"PG/SG","Kyrie Irving",7900,"Bkn@Cle 08:00PM ET",38.018
"PF/C","David Lee",7800,"GS@Den 10:30PM ET",34.844
"PF/C","Tim Duncan",7800,"LAL@SA 08:00PM ET",36.213
"PG","Rajon Rondo",7800,"Was@Bos 08:00PM ET",35.533
"SG/SF","DeMar DeRozan",7800,"Tor@NY 08:00PM ET",36.500
"PF/C","Greg Monroe",7700,"Det@OKC 08:00PM ET",32.759
"SG/SF","Tyreke Evans",7700,"Hou@NO 08:00PM ET",29.764
"PG","Kyle Lowry",7700,"Tor@NY 08:00PM ET",38.788
"PG/SG","Goran Dragic",7700,"Pho@Sac 10:30PM ET",35.997
"PG/SG","Eric Bledsoe",7700,"Pho@Sac 10:30PM ET",35.274
"PF/C","Zach Randolph",7700,"Dal@Mem 08:00PM ET",35.279
"PG","Ty Lawson",7600,"GS@Den 10:30PM ET",38.125
"C","DeAndre Jordan",7600,"LAC@Por 10:30PM ET",36.136
"PG","Isaiah Thomas",7500,"Pho@Sac 10:30PM ET",36.197
"PG/SG","Dwyane Wade",7500,"Phi@Mia 08:00PM ET",34.533
"C","Marc Gasol",7500,"Dal@Mem 08:00PM ET",32.625
"PF/C","Serge Ibaka",7500,"Det@OKC 08:00PM ET",33.863
"SF/PF","Chandler Parsons",7400,"Hou@NO 08:00PM ET",32.726
"PF/C","Derrick Favors",7400,"Uta@Min 08:00PM ET",30.427
"PG","Jeff Teague",7400,"Atl@Mil 08:00PM ET",31.955
"PG/SG","Brandon Knight",7400,"Atl@Mil 08:00PM ET",30.986
"SG/SF","Nicolas Batum",7300,"LAC@Por 10:30PM ET",33.448
"SF/PF","Thaddeus Young",7300,"Phi@Mia 08:00PM ET",33.760
"PG","Mike Conley",7300,"Dal@Mem 08:00PM ET",33.017
"PG","Brandon Jennings",7100,"Det@OKC 08:00PM ET",33.627
"SG/SF","Kawhi Leonard",7100,"LAL@SA 08:00PM ET",28.619
"SF/PF","Rudy Gay",7000,"Pho@Sac 10:30PM ET",35.274
"PF/C","Spencer Hawes",7000,"Bkn@Cle 08:00PM ET",31.668
"C","Marcin Gortat",6900,"Was@Bos 08:00PM ET",31.397
"SG/SF","Klay Thompson",6900,"GS@Den 10:30PM ET",29.081
"PG","Ricky Rubio",6800,"Uta@Min 08:00PM ET",31.821
"SG/SF","Gordon Hayward",6800,"Uta@Min 08:00PM ET",33.313
"PF/C","Nikola Vucevic",6800,"Ind@Orl 07:00PM ET",34.412
"SG/SF","Nick Young",6800,"LAL@SA 08:00PM ET",25.405
"PG","Deron Williams",6700,"Bkn@Cle 08:00PM ET",29.844
"PF/C","Omer Asik",6600,"Hou@NO 08:00PM ET",18.156
"PF","David West",6500,"Ind@Orl 07:00PM ET",29.344
"SG/SF","Jimmy Butler",6500,"Chi@Cha 07:00PM ET",27.826
"PF/C","Jordan Hill",6500,"LAL@SA 08:00PM ET",22.123
