"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",11000,"Tor@Min 07:00PM ET",53.047
"SG/SF","James Harden",9800,"Por@Hou 07:00PM ET",42.097
"PG/SG","Stephen Curry",9700,"Pho@GS 09:00PM ET",46.188
"PF/C","Anthony Davis",9500,"Den@NO 06:00PM ET",43.829
"PF/C","Dwight Howard",9200,"Por@Hou 07:00PM ET",41.827
"PF/C","DeMarcus Cousins",9100,"Sac@Bkn 06:00PM ET",45.689
"PF/C","LaMarcus Aldridge",8800,"Por@Hou 07:00PM ET",45.421
"SG/SF","Paul George",8700,"Ind@Dal 07:30PM ET",39.706
"SG/SF","DeMar DeRozan",8100,"Tor@Min 07:00PM ET",36.707
"PF/C","Andre Drummond",8000,"Det@Bos 06:00PM ET",36.665
"PG","Kyle Lowry",8000,"Tor@Min 07:00PM ET",37.871
"PG","Ty Lawson",8000,"Den@NO 06:00PM ET",39.547
"PG/SG","Monta Ellis",7900,"Ind@Dal 07:30PM ET",34.992
"SF/PF","Josh Smith",7900,"Det@Bos 06:00PM ET",35.903
"SF/PF","Rudy Gay",7900,"Sac@Bkn 06:00PM ET",36.308
"PG/SG","Goran Dragic",7700,"Pho@GS 09:00PM ET",36.798
"PG","Rajon Rondo",7700,"Det@Bos 06:00PM ET",33.103
"PG/SG","Eric Bledsoe",7700,"Pho@GS 09:00PM ET",34.854
"PG","Damian Lillard",7600,"Por@Hou 07:00PM ET",36.089
"PF/C","Dirk Nowitzki",7500,"Ind@Dal 07:30PM ET",36.434
"PF/C","Greg Monroe",7500,"Det@Bos 06:00PM ET",31.770
"PF/C","David Lee",7500,"Pho@GS 09:00PM ET",35.763
"SG/SF","Nicolas Batum",7400,"Por@Hou 07:00PM ET",32.452
"PG","Isaiah Thomas",7200,"Sac@Bkn 06:00PM ET",36.060
"PF","Kenneth Faried",7100,"Den@NO 06:00PM ET",25.953
"PG","Deron Williams",7000,"Sac@Bkn 06:00PM ET",29.523
"SG/SF","Tyreke Evans",7000,"Den@NO 06:00PM ET",27.773
"PG","Ricky Rubio",7000,"Tor@Min 07:00PM ET",31.594
"PF","David West",6900,"Ind@Dal 07:30PM ET",29.512
"C","Nikola Pekovic",6800,"Tor@Min 07:00PM ET",32.807
"SF/PF","Chandler Parsons",6600,"Por@Hou 07:00PM ET",32.438
"PG","Brandon Jennings",6500,"Det@Bos 06:00PM ET",35.429
"SG/SF","Lance Stephenson",6400,"Ind@Dal 07:30PM ET",32.138
"SG/SF","Jeff Green",6300,"Det@Bos 06:00PM ET",27.411
"SF/PF","Paul Pierce",6300,"Sac@Bkn 06:00PM ET",26.345
"SG/SF","Klay Thompson",6100,"Pho@GS 09:00PM ET",28.627
"SG/SF","Gerald Green",6000,"Pho@GS 09:00PM ET",25.730
"SG/SF","Kevin Martin",5900,"Tor@Min 07:00PM ET",28.524
"SF","Danilo Gallinari",5900,"Den@NO 06:00PM ET",0
"C","Roy Hibbert",5900,"Ind@Dal 07:30PM ET",27.488
"SG/SF","Andre Iguodala",5800,"Pho@GS 09:00PM ET",25.167
"SG/SF","Wilson Chandler",5800,"Den@NO 06:00PM ET",26.202
"PF/C","Andray Blatche",5800,"Sac@Bkn 06:00PM ET",23.810
"C","Andrew Bogut",5700,"Pho@GS 09:00PM ET",28.041
"SG","Eric Gordon",5700,"Den@NO 06:00PM ET",26.309
"PF/C","Amir Johnson",5700,"Tor@Min 07:00PM ET",23.987
"SG/SF","Wesley Matthews",5700,"Por@Hou 07:00PM ET",27.714
"C","Robin Lopez",5700,"Por@Hou 07:00PM ET",26.931
"PF/C","Jared Sullinger",5600,"Det@Bos 06:00PM ET",27.921
"PF/C","J.J. Hickson",5600,"Den@NO 06:00PM ET",27.689
"SF/PF","Terrence Jones",5500,"Por@Hou 07:00PM ET",26.373
"PF/C","Markieff Morris",5500,"Pho@GS 09:00PM ET",25.650
"PG","Jose Calderon",5300,"Ind@Dal 07:30PM ET",24.536
"SG/SF","Vince Carter",5300,"Ind@Dal 07:30PM ET",22.907
"SG/SF","Joe Johnson",5300,"Sac@Bkn 06:00PM ET",24.789
"C","JaVale McGee",5200,"Den@NO 06:00PM ET",14.250
"PG/SG","Greivis Vasquez",5100,"Tor@Min 07:00PM ET",17.816
"SF/PF","Shawn Marion",5100,"Ind@Dal 07:30PM ET",24.592
"C","Jonas Valanciunas",5100,"Tor@Min 07:00PM ET",23.813
"SG/SF","Evan Turner",5000,"Ind@Dal 07:30PM ET",30.242
"PG/SG","Jeremy Lin",5000,"Por@Hou 07:00PM ET",23.639
"PG/SG","Randy Foye",4900,"Den@NO 06:00PM ET",23.492
"PF/C","Mason Plumlee",4900,"Sac@Bkn 06:00PM ET",13.917
"SG/SF","Corey Brewer",4700,"Tor@Min 07:00PM ET",21.008
"PG/SG","George Hill",4700,"Ind@Dal 07:30PM ET",23.180
"PG/SG","Patrick Beverley",4700,"Por@Hou 07:00PM ET",22.415
"PF/C","Brandon Bass",4600,"Det@Bos 06:00PM ET",22.581
"PF/C","Channing Frye",4600,"Pho@GS 09:00PM ET",23.660
"PG/SG","Mo Williams",4600,"Por@Hou 07:00PM ET",20.310
"PG/SG","Steve Blake",4500,"Pho@GS 09:00PM ET",24.681
"PG/SG","Avery Bradley",4500,"Det@Bos 06:00PM ET",23.603
"SG/SF","P.J. Tucker",4500,"Pho@GS 09:00PM ET",23.320
"PF","Marcus Morris",4300,"Pho@GS 09:00PM ET",19.373
"PF/C","Jason Thompson",4300,"Sac@Bkn 06:00PM ET",18.117
"PG/SG","Jerryd Bayless",4300,"Det@Bos 06:00PM ET",17.041
"PF/C","Patrick Patterson",4300,"Tor@Min 07:00PM ET",20.063
"SF/PF","Harrison Barnes",4200,"Pho@GS 09:00PM ET",19.085
"C","Samuel Dalembert",4200,"Ind@Dal 07:30PM ET",17.721
"PG/SG","Rodney Stuckey",4200,"Det@Bos 06:00PM ET",20.495
"PG/SG","Brian Roberts",4200,"Den@NO 06:00PM ET",17.103
"PF/C","Brandan Wright",4100,"Ind@Dal 07:30PM ET",18.244
"PG/SG","Jordan Crawford",4100,"Pho@GS 09:00PM ET",22.202
"PF/C","Miles Plumlee",4100,"Pho@GS 09:00PM ET",23.369
"PF/C","Kris Humphries",4100,"Det@Bos 06:00PM ET",18.718
"SF/PF","Derrick Williams",4000,"Sac@Bkn 06:00PM ET",16.386
"C","Kelly Olynyk",4000,"Det@Bos 06:00PM ET",17.280
"SG/SF","Terrence Ross",4000,"Tor@Min 07:00PM ET",18.555
"SG/SF","Kyle Singler",3900,"Det@Bos 06:00PM ET",17.355
"C","Emeka Okafor",3900,"Pho@GS 09:00PM ET",0
"PG","Will Bynum",3900,"Det@Bos 06:00PM ET",17.355
"SF","Al-Farouq Aminu",3900,"Den@NO 06:00PM ET",19.992
"PG/SG","Shaun Livingston",3800,"Sac@Bkn 06:00PM ET",18.483
"SF","Draymond Green",3800,"Pho@GS 09:00PM ET",17.722
"C","Timofey Mozgov",3800,"Den@NO 06:00PM ET",19.320
"PF/C","Luis Scola",3700,"Ind@Dal 07:30PM ET",15.714
"SG","Marcus Thornton",3700,"Sac@Bkn 06:00PM ET",15.385
"SG","Ben McLemore",3600,"Sac@Bkn 06:00PM ET",14.060
"PF/C","Alexis Ajinca",3600,"Den@NO 06:00PM ET",13.599
"PF","Dante Cunningham",3600,"Tor@Min 07:00PM ET",15.549
"PF/C","Reggie Evans",3600,"Sac@Bkn 06:00PM ET",11.865
"PF/C","Kevin Garnett",3500,"Sac@Bkn 06:00PM ET",19.852
"PF/C","Jason Smith",3500,"Den@NO 06:00PM ET",20.637
"C","Jermaine O'Neal",3500,"Pho@GS 09:00PM ET",17.638
"SF/PF","Andrei Kirilenko",3500,"Sac@Bkn 06:00PM ET",14.444
"PG","Ish Smith",3500,"Pho@GS 09:00PM ET",12.429
"PG","J.J. Barea",3500,"Tor@Min 07:00PM ET",16.984
"PF/C","Omer Asik",3400,"Por@Hou 07:00PM ET",13.405
"PG","Ray McCallum",3400,"Sac@Bkn 06:00PM ET",6.790
"C","Alex Len",3400,"Pho@GS 09:00PM ET",5.948
"SG","Evan Fournier",3400,"Den@NO 06:00PM ET",13.923
"SF","Jordan Hamilton",3400,"Por@Hou 07:00PM ET",15.361
"SG","Kentavious Caldwell-Pope",3300,"Det@Bos 06:00PM ET",11.788
"SF/PF","Gerald Wallace",3300,"Det@Bos 06:00PM ET",15.759
"PG","Phil Pressey",3300,"Det@Bos 06:00PM ET",9.044
"C","Jeff Withey",3300,"Den@NO 06:00PM ET",6.809
"PG/SG","Devin Harris",3300,"Ind@Dal 07:30PM ET",16.690
"SF/PF","Carl Landry",3300,"Sac@Bkn 06:00PM ET",8.792
