"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",10400,"Pho@Min 09:30PM ET",53.167
"PG/SG","Stephen Curry",10000,"GS@Bkn 07:30PM ET",47.500
"SG/SF","James Harden",9500,"LAL@Hou 08:00PM ET",41.129
"PF/C","LaMarcus Aldridge",9500,"Orl@Por 10:00PM ET",45.221
"PF/C","Anthony Davis",9200,"Was@NO 08:00PM ET",42.971
"PF/C","Blake Griffin",9000,"Bos@LAC 10:30PM ET",42.655
"PG","John Wall",8900,"Was@NO 08:00PM ET",42.086
"PF/C","Dwight Howard",8700,"LAL@Hou 08:00PM ET",41.193
"SG/SF","Paul George",8600,"Ind@Atl 07:30PM ET",40.059
"PF","Paul Millsap",8400,"Ind@Atl 07:30PM ET",37.963
"PF/C","Al Horford",8300,"Ind@Atl 07:30PM ET",37.328
"PG","Damian Lillard",8200,"Orl@Por 10:00PM ET",37.850
"PF/C","David Lee",8000,"GS@Bkn 07:30PM ET",36.635
"PG","Rajon Rondo",8000,"Bos@LAC 10:30PM ET",0
"PG","Kyle Lowry",8000,"Det@Tor 07:00PM ET",35.962
"PF/C","Pau Gasol",7800,"LAL@Hou 08:00PM ET",35.781
"PG","Brandon Jennings",7800,"Det@Tor 07:00PM ET",36.152
"C","Brook Lopez",7500,"GS@Bkn 07:30PM ET",33.382
"PG/SG","Goran Dragic",7500,"Pho@Min 09:30PM ET",33.625
"C","Nikola Pekovic",7500,"Pho@Min 09:30PM ET",32.816
"PG/SG","Monta Ellis",7500,"Dal@SA 07:00PM ET",35.729
"PF/C","Tim Duncan",7500,"Dal@SA 07:00PM ET",35.703
"PG","Jrue Holiday",7400,"Was@NO 08:00PM ET",35.053
"SG/SF","DeMar DeRozan",7400,"Det@Tor 07:00PM ET",34.394
"PF/C","Nikola Vucevic",7300,"Orl@Por 10:00PM ET",33.804
"PG","Ricky Rubio",7300,"Pho@Min 09:30PM ET",32.368
"PF/C","Andre Drummond",7300,"Det@Tor 07:00PM ET",35.686
"PG","Jeff Teague",7200,"Ind@Atl 07:30PM ET",34.421
"PF/C","Dirk Nowitzki",7100,"Dal@SA 07:00PM ET",36.500
"PG","Tony Parker",7000,"Dal@SA 07:00PM ET",30.102
"PF/C","Greg Monroe",7000,"Det@Tor 07:00PM ET",31.257
"SF/PF","Josh Smith",7000,"Det@Tor 07:00PM ET",33.879
"SG/SF","Nicolas Batum",6900,"Orl@Por 10:00PM ET",32.914
"SF/PF","Chandler Parsons",6900,"LAL@Hou 08:00PM ET",32.636
"C","DeAndre Jordan",6800,"Bos@LAC 10:30PM ET",34.054
"PG","Deron Williams",6700,"GS@Bkn 07:30PM ET",28.739
"C","Roy Hibbert",6600,"Ind@Atl 07:30PM ET",30.566
"PG/SG","Kobe Bryant",6500,"LAL@Hou 08:00PM ET",28.833
"SG/SF","Klay Thompson",6400,"GS@Bkn 07:30PM ET",31.034
"SG/SF","Arron Afflalo",6300,"Orl@Por 10:00PM ET",33.773
"PF","David West",6300,"Ind@Atl 07:30PM ET",28.610
"PG/SG","Eric Bledsoe",6300,"Pho@Min 09:30PM ET",34.854
"PF/C","Ryan Anderson",6300,"Was@NO 08:00PM ET",31.932
"SG/SF","Tyreke Evans",6200,"Was@NO 08:00PM ET",28.411
"PG","Kendall Marshall",6200,"LAL@Hou 08:00PM ET",23.679
"SG/SF","Kevin Martin",6200,"Pho@Min 09:30PM ET",29.766
"PG/SG","Jeremy Lin",6200,"LAL@Hou 08:00PM ET",25.780
"SG/SF","Paul Pierce",6100,"GS@Bkn 07:30PM ET",25.698
"SG/SF","Andre Iguodala",6100,"GS@Bkn 07:30PM ET",26.440
"SG/SF","Jeff Green",6000,"Bos@LAC 10:30PM ET",25.600
"SG/SF","Wesley Matthews",6000,"Orl@Por 10:00PM ET",28.457
"PG","Jameer Nelson",6000,"Orl@Por 10:00PM ET",28.556
"PG/SG","Victor Oladipo",5900,"Orl@Por 10:00PM ET",27.360
"SG","Lance Stephenson",5900,"Ind@Atl 07:30PM ET",30.912
"SF/PF","Shawn Marion",5900,"Dal@SA 07:00PM ET",26.864
"SG","Bradley Beal",5800,"Was@NO 08:00PM ET",29.065
"SF/PF","Tobias Harris",5700,"Orl@Por 10:00PM ET",23.000
"PG/SG","Jamal Crawford",5700,"Bos@LAC 10:30PM ET",25.682
"SG","Eric Gordon",5700,"Was@NO 08:00PM ET",26.242
"PF/C","Jared Sullinger",5700,"Bos@LAC 10:30PM ET",26.598
"PG","Jose Calderon",5500,"Dal@SA 07:00PM ET",25.382
"PF/C","Amir Johnson",5500,"Det@Tor 07:00PM ET",25.083
"C","Andrew Bogut",5500,"GS@Bkn 07:30PM ET",27.528
"PF/C","Glen Davis",5500,"Orl@Por 10:00PM ET",27.685
"PG/SG","Jordan Crawford",5500,"Bos@LAC 10:30PM ET",27.693
"SG/SF","Trevor Ariza",5500,"Was@NO 08:00PM ET",29.324
"C","Marcin Gortat",5500,"Was@NO 08:00PM ET",29.188
"C","Jonas Valanciunas",5500,"Det@Tor 07:00PM ET",24.220
"SG/SF","Nick Young",5400,"LAL@Hou 08:00PM ET",23.314
"SG/SF","Kawhi Leonard",5400,"Dal@SA 07:00PM ET",25.926
"SG/SF","Manu Ginobili",5400,"Dal@SA 07:00PM ET",26.154
"SG/SF","Joe Johnson",5300,"GS@Bkn 07:30PM ET",24.833
"SG","J.J. Redick",5300,"Bos@LAC 10:30PM ET",24.147
"PF/C","Nene Hilario",5300,"Was@NO 08:00PM ET",27.430
"PG/SG","George Hill",5300,"Ind@Atl 07:30PM ET",23.121
"PF/C","Miles Plumlee",5300,"Pho@Min 09:30PM ET",26.742
"C","Robin Lopez",5300,"Orl@Por 10:00PM ET",25.586
"PG","Darren Collison",5300,"Bos@LAC 10:30PM ET",17.223
"SG","Kentavious Caldwell-Pope",5200,"Det@Tor 07:00PM ET",13.182
"SG/SF","Kyle Korver",5100,"Ind@Atl 07:30PM ET",25.121
"PF/C","Channing Frye",5100,"Pho@Min 09:30PM ET",23.788
"PF/C","Markieff Morris",5100,"Pho@Min 09:30PM ET",24.734
"C","Kelly Olynyk",5100,"Bos@LAC 10:30PM ET",15.770
"SG/SF","Vince Carter",5000,"Dal@SA 07:00PM ET",22.566
"SG/SF","Gerald Green",5000,"Pho@Min 09:30PM ET",22.508
"SF","Otto Porter Jr.",4900,"Was@NO 08:00PM ET",6.154
"PG/SG","Avery Bradley",4900,"Bos@LAC 10:30PM ET",23.514
