Position,PlayerName,Team,Opponent,Salary,PPG
PG,Kirk Hinrich,Bulls,Nets,7650,20.0
SG,Kirk Hinrich,Bulls,Nets,7650,20.0
PG,D.J. Augustin,Bulls,Nets,8800,21.2
C,Carlos Boozer,Bulls,Nets,9600,27.7
PF,Carlos Boozer,Bulls,Nets,9600,27.7
C,Joakim Noah,Bulls,Nets,15650,36.0
PF,Joakim Noah,Bulls,Nets,15650,36.0
C,Taj Gibson,Bulls,Nets,13500,24.7
PF,Taj Gibson,Bulls,Nets,13500,24.7
SG,Jimmy Butler,Bulls,Nets,10500,25.2
SF,Jimmy Butler,Bulls,Nets,10500,25.2
SG,Mike Dunleavy,Bulls,Nets,8500,20.8
SF,Mike Dunleavy,Bulls,Nets,8500,20.8
C,Nazr Mohammed,Bulls,Nets,5000,5.4
SG,Tony Snell,Bulls,Nets,5000,10.6
SF,Tony Snell,Bulls,Nets,5000,10.6
C,Jordan Hill,Lakers,Thunder,9000,19.3
PF,Jordan Hill,Lakers,Thunder,9000,19.3
C,Chris Kaman,Lakers,Thunder,11850,20.0
PF,Chris Kaman,Lakers,Thunder,11850,20.0
C,Pau Gasol,Lakers,Thunder,14400,36.2
PF,Pau Gasol,Lakers,Thunder,14400,36.2
PG,Steve Blake,Lakers,Thunder,10000,27.9
SG,Steve Blake,Lakers,Thunder,10000,27.9
SG,Xavier Henry,Lakers,Thunder,6100,16.2
SF,Xavier Henry,Lakers,Thunder,6100,16.2
SG,Wesley Johnson,Lakers,Thunder,8100,19.7
SF,Wesley Johnson,Lakers,Thunder,8100,19.7
PG,Jordan Farmar,Lakers,Thunder,7350,21.3
PF,Shawne Williams,Lakers,Thunder,6050,15.0
SF,Shawne Williams,Lakers,Thunder,6050,15.0
SG,Jodie Meeks,Lakers,Thunder,8850,23.0
PG,Steve Nash,Lakers,Thunder,7250,16.0
SG,Nick Young,Lakers,Thunder,9050,22.9
SF,Nick Young,Lakers,Thunder,9050,22.9
PG,Kendall Marshall,Lakers,Thunder,8150,29.0
C,Robert Sacre,Lakers,Thunder,5600,10.6
PF,Ryan Kelly,Lakers,Thunder,5650,13.8
SG,Joe Johnson,Nets,Bulls,8700,24.1
SF,Joe Johnson,Nets,Bulls,8700,24.1
C,Kevin Garnett,Nets,Bulls,7700,19.4
PF,Kevin Garnett,Nets,Bulls,7700,19.4
PF,Paul Pierce,Nets,Bulls,9800,25.3
SF,Paul Pierce,Nets,Bulls,9800,25.3
PG,Jason Terry,Nets,Bulls,5000,9.2
SG,Jason Terry,Nets,Bulls,5000,9.2
PG,Shaun Livingston,Nets,Bulls,6750,17.9
SG,Shaun Livingston,Nets,Bulls,6750,17.9
PG,Deron Williams,Nets,Bulls,11600,27.9
C,Reggie Evans,Nets,Bulls,5000,9.1
PF,Reggie Evans,Nets,Bulls,5000,9.1
PF,Andrei Kirilenko,Nets,Bulls,5150,12.4
SF,Andrei Kirilenko,Nets,Bulls,5150,12.4
C,Andray Blatche,Nets,Bulls,8000,22.2
PF,Andray Blatche,Nets,Bulls,8000,22.2
SG,Alan Anderson,Nets,Bulls,6150,15.1
SF,Alan Anderson,Nets,Bulls,6150,15.1
PF,Mirza Teletovic,Nets,Bulls,6300,16.4
SF,Mirza Teletovic,Nets,Bulls,6300,16.4
C,Mason Plumlee,Nets,Bulls,7050,13.3
PF,Mason Plumlee,Nets,Bulls,7050,13.3
PG,Derek Fisher,Thunder,Lakers,5000,10.1
C,Nick Collison,Thunder,Lakers,5000,11.6
PF,Nick Collison,Thunder,Lakers,5000,11.6
C,Kendrick Perkins,Thunder,Lakers,5250,12.2
SG,Thabo Sefolosha,Thunder,Lakers,5950,16.5
SF,Thabo Sefolosha,Thunder,Lakers,5950,16.5
PF,Kevin Durant,Thunder,Lakers,20850,52.0
SF,Kevin Durant,Thunder,Lakers,20850,52.0
PG,Russell Westbrook,Thunder,Lakers,14350,40.2
C,Serge Ibaka,Thunder,Lakers,12700,32.2
PF,Serge Ibaka,Thunder,Lakers,12700,32.2
PG,Reggie Jackson,Thunder,Lakers,9950,25.0
SG,Reggie Jackson,Thunder,Lakers,9950,25.0
SG,Jeremy Lamb,Thunder,Lakers,7150,17.7
SF,Jeremy Lamb,Thunder,Lakers,7150,17.7
PF,Perry Jones,Thunder,Lakers,5000,7.4
SF,Perry Jones,Thunder,Lakers,5000,7.4
C,Steven Adams,Thunder,Lakers,5000,11.2
