Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs IND, 8:00 PM,48.6,18400,"",
C,Dwight Howard,HOU,HOU @ LAL,10:30 PM,39.3,16800,"",
SF,Carmelo Anthony,NYK,NYK @ NOP, 8:00 PM,43.7,16700,"",
PG,Stephen Curry,GSW,GSW @ SAC,10:00 PM,43.5,16500,"",
C,Joakim Noah,CHI,CHI @ TOR, 7:00 PM,35.6,16200,"",
PF,LaMarcus Aldridge,POR,POR vs SAS,10:00 PM,44.3,16100,"",OUT
C,DeMarcus Cousins,SAC,SAC vs GSW,10:00 PM,43.8,15900,"",OUT
C,Al Jefferson,CHA,CHA vs DET, 7:00 PM,39.7,15600,"",
PF-C,Anthony Davis,NOP,NOP vs NYK, 8:00 PM,42.7,15500,"",
PG,Kyle Lowry,TOR,TOR vs CHI, 7:00 PM,35.1,15400,"",
PG,Goran Dragic,PHO,PHO vs BOS, 9:00 PM,34.6,15200,"",
PG,John Wall,WAS,WAS @ ATL, 7:30 PM,39.4,15000,"",
SG,James Harden,HOU,HOU @ LAL,10:30 PM,37.8,14700,"",
C,Andre Drummond,DET,DET @ CHA, 7:00 PM,35.3,14600,"",
PG,Kyrie Irving,CLE,CLE vs ORL, 7:00 PM,35.1,14500,"",
SF-PF,Josh Smith,DET,DET @ CHA, 7:00 PM,33.5,14400,"",
SG,DeMar DeRozan,TOR,TOR vs CHI, 7:00 PM,34.8,14200,"",
PG,Brandon Jennings,DET,DET @ CHA, 7:00 PM,34.2,14000,"",
SG-SF,Gordon Hayward,UTA,UTA vs BKN, 9:00 PM,32.4,13900,"",
PF,David Lee,GSW,GSW @ SAC,10:00 PM,34.0,13900,"",
PG,Isaiah Thomas,SAC,SAC vs GSW,10:00 PM,33.1,13800,"",OUT
PF,Tim Duncan,SAS,SAS @ POR,10:00 PM,35.5,13700,"",
SG-SF,Paul George,IND,IND @ MIN, 8:00 PM,36.7,13700,"",
PF,Paul Millsap,ATL,ATL vs WAS, 7:30 PM,35.7,13300,"",
C,Nikola Vucevic,ORL,ORL @ CLE, 7:00 PM,31.3,13200,"",
SF,Rudy Gay,SAC,SAC vs GSW,10:00 PM,33.3,13000,"",
C,Chris Kaman,LAL,LAL vs HOU,10:30 PM,20.6,12900,"",
PG,Ricky Rubio,MIN,MIN vs IND, 8:00 PM,29.8,12900,"",
PG,Eric Bledsoe,PHO,PHO vs BOS, 9:00 PM,32.5,12700,"",OUT
C,Brook Lopez,BKN,BKN @ UTA, 9:00 PM,32.6,12700,"",OUT
PG,Damian Lillard,POR,POR vs SAS,10:00 PM,33.5,12600,"",
SF,Chandler Parsons,HOU,HOU @ LAL,10:30 PM,30.7,12500,"",
PG,Kendall Marshall,LAL,LAL vs HOU,10:30 PM,27.0,12500,"",
C,Nikola Pekovic,MIN,MIN vs IND, 8:00 PM,31.6,12400,"",OUT
PG,Kemba Walker,CHA,CHA vs DET, 7:00 PM,32.6,12400,"",
SG,Bradley Beal,WAS,WAS @ ATL, 7:30 PM,27.1,12300,"",
PF,Tristan Thompson,CLE,CLE vs ORL, 7:00 PM,25.7,12000,"",
SF,Trevor Ariza,WAS,WAS @ ATL, 7:30 PM,28.9,12000,"",
PG,Rajon Rondo,BOS,BOS @ PHO, 9:00 PM,26.5,11900,"",
PF-C,Nene Hilario,WAS,WAS @ ATL, 7:30 PM,28.1,11700,"",
PF,Ryan Anderson,NOP,NOP vs NYK, 8:00 PM,29.6,11600,"",OUT
PF-C,Taj Gibson,CHI,CHI @ TOR, 7:00 PM,25.1,11600,"",
PF-C,Pau Gasol,LAL,LAL vs HOU,10:30 PM,36.1,11500,"",OUT
PF-C,Greg Monroe,DET,DET @ CHA, 7:00 PM,29.0,11500,"",
C,Tyson Chandler,NYK,NYK @ NOP, 8:00 PM,24.3,11400,"",
SG,Tyreke Evans,NOP,NOP vs NYK, 8:00 PM,25.2,11300,"",
C,Anderson Varejao,CLE,CLE vs ORL, 7:00 PM,28.2,11300,"",OUT
SG,Lance Stephenson,IND,IND @ MIN, 8:00 PM,29.7,11100,"",
SF,Nicolas Batum,POR,POR vs SAS,10:00 PM,29.6,11000,"",
PG,Jrue Holiday,NOP,NOP vs NYK, 8:00 PM,32.3,11000,"",OUT
SG-SF,Gerald Green,PHO,PHO vs BOS, 9:00 PM,22.4,10900,"",
SG-SF,PJ Tucker,PHO,PHO vs BOS, 9:00 PM,21.8,10800,"",
C,Andrew Bogut,GSW,GSW @ SAC,10:00 PM,27.5,10800,"",OUT
PF,David West,IND,IND @ MIN, 8:00 PM,27.9,10700,"",
C,Roy Hibbert,IND,IND @ MIN, 8:00 PM,27.3,10700,"",
SF-PF,Jeff Green,BOS,BOS @ PHO, 9:00 PM,25.5,10600,"",
SG-SF,Jimmy Butler,CHI,CHI @ TOR, 7:00 PM,25.4,10600,"",
PG,Raymond Felton,NYK,NYK @ NOP, 8:00 PM,23.4,10600,"",
PF,Carlos Boozer,CHI,CHI @ TOR, 7:00 PM,27.9,10500,"",
SG,Kevin Martin,MIN,MIN vs IND, 8:00 PM,26.9,10300,"",OUT
SF,Luol Deng,CLE,CLE vs ORL, 7:00 PM,29.6,10300,"",
C,Robin Lopez,POR,POR vs SAS,10:00 PM,25.1,10200,"",
SG,Klay Thompson,GSW,GSW @ SAC,10:00 PM,26.9,10200,"",
PG,Deron Williams,BKN,BKN @ UTA, 9:00 PM,26.4,10100,"",
PF,Jared Sullinger,BOS,BOS @ PHO, 9:00 PM,26.5,10100,"",OUT
SG,Kobe Bryant,LAL,LAL vs HOU,10:30 PM,25.8,10100,"",OUT
C,Marcin Gortat,WAS,WAS @ ATL, 7:30 PM,27.9,10000,"",
SG,Victor Oladipo,ORL,ORL @ CLE, 7:00 PM,26.4,10000,"",
SG-SF,Andre Iguodala,GSW,GSW @ SAC,10:00 PM,24.1,10000,"",
SG,Wesley Matthews,POR,POR vs SAS,10:00 PM,26.2,9900,"",
PG,Jeff Teague,ATL,ATL vs WAS, 7:30 PM,29.1,9900,"",
SF,Paul Pierce,BKN,BKN @ UTA, 9:00 PM,24.7,9800,"",
PG,Patrick Beverley,HOU,HOU @ LAL,10:30 PM,21.1,9700,"",OUT
SG-SF,Kawhi Leonard,SAS,SAS @ POR,10:00 PM,24.9,9700,"",OUT
PG,Steve Blake,LAL,LAL vs HOU,10:30 PM,25.6,9700,"",
PG,Tony Parker,SAS,SAS @ POR,10:00 PM,29.0,9700,"",OUT
SF-PF,Tobias Harris,ORL,ORL @ CLE, 7:00 PM,25.5,9500,"",
PF,Derrick Favors,UTA,UTA vs BKN, 9:00 PM,28.6,9500,"",OUT
SG,Marco Belinelli,SAS,SAS @ POR,10:00 PM,18.5,9500,"",
SG-SF,Arron Afflalo,ORL,ORL @ CLE, 7:00 PM,29.1,9400,"",
SG,Alec Burks,UTA,UTA vs BKN, 9:00 PM,21.6,9400,"",
SG,Dion Waiters,CLE,CLE vs ORL, 7:00 PM,21.7,9400,"",OUT
PG,Cory Joseph,SAS,SAS @ POR,10:00 PM,10.6,9300,"",
PG,George Hill,IND,IND @ MIN, 8:00 PM,22.5,9300,"",
PF-C,Andrea Bargnani,NYK,NYK @ NOP, 8:00 PM,23.2,9100,"",OUT
SG,Manu Ginobili,SAS,SAS @ POR,10:00 PM,23.1,9100,"",
SG,Gerald Henderson,CHA,CHA vs DET, 7:00 PM,24.9,9100,"",
PG,Jameer Nelson,ORL,ORL @ CLE, 7:00 PM,26.5,9000,"",
SF,Corey Brewer,MIN,MIN vs IND, 8:00 PM,19.7,8900,"",
PF,Josh McRoberts,CHA,CHA vs DET, 7:00 PM,22.6,8900,"",
SF,Marvin Williams,UTA,UTA vs BKN, 9:00 PM,21.0,8900,"",
PF-C,Channing Frye,PHO,PHO vs BOS, 9:00 PM,22.5,8900,"",
SG-SF,Nick Young,LAL,LAL vs HOU,10:30 PM,22.7,8900,"",OUT
PG-SG,Kirk Hinrich,CHI,CHI @ TOR, 7:00 PM,19.5,8900,"",
PG,Jeremy Lin,HOU,HOU @ LAL,10:30 PM,23.4,8900,"",
SF,DeMarre Carroll,ATL,ATL vs WAS, 7:30 PM,22.6,8800,"",OUT
PF,Amir Johnson,TOR,TOR vs CHI, 7:00 PM,22.5,8800,"",
SG,Eric Gordon,NOP,NOP vs NYK, 8:00 PM,25.1,8800,"",
PF,Patrick Patterson,TOR,TOR vs CHI, 7:00 PM,18.9,8800,"",
SG-SF,Mike Dunleavy,CHI,CHI @ TOR, 7:00 PM,20.2,8700,"",
PG,Patty Mills,SAS,SAS @ POR,10:00 PM,15.6,8600,"",
C,Jonas Valanciunas,TOR,TOR vs CHI, 7:00 PM,23.1,8600,"",
PF-C,Amar'e Stoudemire,NYK,NYK @ NOP, 8:00 PM,16.7,8500,"",
PG,Trey Burke,UTA,UTA vs BKN, 9:00 PM,23.9,8500,"",
PG-SG,Jarrett Jack,CLE,CLE vs ORL, 7:00 PM,17.5,8500,"",
SG,Jodie Meeks,LAL,LAL vs HOU,10:30 PM,21.6,8500,"",OUT
SF,Kyle Singler,DET,DET @ CHA, 7:00 PM,15.6,8500,"",
PF-C,Glen Davis,ORL,ORL @ CLE, 7:00 PM,24.5,8400,"",
SF,Al-Farouq Aminu,NOP,NOP vs NYK, 8:00 PM,20.3,8400,"",
SG-SF,Kyle Korver,ATL,ATL vs WAS, 7:30 PM,22.8,8300,"",
SF-PF,Terrence Jones,HOU,HOU @ LAL,10:30 PM,25.7,8300,"",
