Position,PlayerName,Team,Opponent,Salary,PPG
SG,Wilson Chandler,Nuggets,Nets,8000,24.8
SF,Wilson Chandler,Nuggets,Nets,8000,24.8
PG,Ty Lawson,Nuggets,Nets,13550,37.0
C,Timofey Mozgov,Nuggets,Nets,7750,18.5
PF,Kenneth Faried,Nuggets,Nets,9600,23.7
PG,Randy Foye,Nuggets,Nets,11550,22.5
SG,Randy Foye,Nuggets,Nets,11550,22.5
C,Darrell Arthur,Nuggets,Nets,5000,11.2
PF,Darrell Arthur,Nuggets,Nets,5000,11.2
C,Anthony Randolph,Nuggets,Nets,5650,11.2
PF,Anthony Randolph,Nuggets,Nets,5650,11.2
PG,Aaron Brooks,Nuggets,Nets,9150,13.5
C,J.J. Hickson,Nuggets,Nets,10000,26.6
PF,J.J. Hickson,Nuggets,Nets,10000,26.6
PF,Jan Vesely,Nuggets,Nets,5400,10.3
SG,Evan Fournier,Nuggets,Nets,8100,12.9
SF,Quincy Miller,Nuggets,Nets,5000,9.3
PG,C.J. Watson,Pacers,Bucks,5000,12.4
C,Ian Mahinmi,Pacers,Bucks,5000,10.2
C,Luis Scola,Pacers,Bucks,5800,14.9
PF,Luis Scola,Pacers,Bucks,5800,14.9
C,Roy Hibbert,Pacers,Bucks,9400,26.7
PG,George Hill,Pacers,Bucks,7750,23.1
SG,George Hill,Pacers,Bucks,7750,23.1
SG,Paul George,Pacers,Bucks,16500,38.7
SF,Paul George,Pacers,Bucks,16500,38.7
SG,Lance Stephenson,Pacers,Bucks,12700,31.4
SF,Lance Stephenson,Pacers,Bucks,12700,31.4
C,Andrew Bynum,Pacers,Bucks,5250,17.7
PF,David West,Pacers,Bucks,11300,27.8
SG,Evan Turner,Pacers,Bucks,8550,29.7
SF,Evan Turner,Pacers,Bucks,8550,29.7
C,Lavoy Allen,Pacers,Bucks,6400,14.5
PF,Lavoy Allen,Pacers,Bucks,6400,14.5
SG,Ray Allen,Heat,Knicks,5850,17.5
C,Chris Andersen,Heat,Knicks,6050,15.4
PF,Chris Andersen,Heat,Knicks,6050,15.4
SG,Shane Battier,Heat,Knicks,5000,11.4
SF,Shane Battier,Heat,Knicks,5000,11.4
PF,LeBron James,Heat,Knicks,20350,46.8
SF,LeBron James,Heat,Knicks,20350,46.8
C,Chris Bosh,Heat,Knicks,13000,29.8
PF,Chris Bosh,Heat,Knicks,13000,29.8
PG,Dwyane Wade,Heat,Knicks,13900,33.7
SG,Dwyane Wade,Heat,Knicks,13900,33.7
SG,James Jones,Heat,Knicks,5000,5.1
SF,James Jones,Heat,Knicks,5000,5.1
PF,Udonis Haslem,Heat,Knicks,5000,6.8
PG,Mario Chalmers,Heat,Knicks,9600,23.8
PG,Norris Cole,Heat,Knicks,5200,16.3
PF,Michael Beasley,Heat,Knicks,5700,14.2
SF,Michael Beasley,Heat,Knicks,5700,14.2
