Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ BKN, 8:00 PM,50.3,20000,"",
PF-C,Kevin Love,MIN,MIN vs MEM, 8:00 PM,47.6,18100,"",
PG,Stephen Curry,GSW,GSW @ UTA,10:30 PM,43.6,18100,"",
C,Al Jefferson,CHA,CHA @ LAL,10:30 PM,38.4,16500,"",
PG,Kyle Lowry,TOR,TOR @ DEN, 9:00 PM,34.9,15700,"",
PF,Dirk Nowitzki,DAL,DAL vs SAC, 8:30 PM,35.5,15400,"",
C,DeMarcus Cousins,SAC,SAC @ DAL, 8:30 PM,43.9,15300,"",OUT
PF-C,Pau Gasol,LAL,LAL vs CHA,10:30 PM,36.0,15300,"",OUT
PG,Russell Westbrook,OKC,OKC @ BKN, 8:00 PM,39.0,15200,"",OUT
PF,Paul Millsap,ATL,ATL @ PHI, 7:30 PM,35.9,14500,"",
PG,Michael Carter-Williams,PHI,PHI vs ATL, 7:30 PM,36.9,13900,"",
PF,Zach Randolph,MEM,MEM @ MIN, 8:00 PM,33.4,13600,"",
PG,Isaiah Thomas,SAC,SAC @ DAL, 8:30 PM,32.9,13300,"",
PG,Mike Conley,MEM,MEM @ MIN, 8:00 PM,32.5,13200,"",
PG,Ty Lawson,DEN,DEN vs TOR, 9:00 PM,35.9,13200,"",OUT
C,Nikola Vucevic,ORL,ORL vs MIL, 7:00 PM,31.8,13200,"",
PF,Thaddeus Young,PHI,PHI vs ATL, 7:30 PM,31.3,13100,"",
SG-SF,Gordon Hayward,UTA,UTA vs GSW,10:30 PM,32.8,13100,"",
SG-SF,Evan Turner,PHI,PHI vs ATL, 7:30 PM,31.0,13100,"",
SF,Rudy Gay,SAC,SAC @ DAL, 8:30 PM,32.7,13100,"",
PF-C,Serge Ibaka,OKC,OKC @ BKN, 8:00 PM,31.4,12900,"",
PG,Kemba Walker,CHA,CHA @ LAL,10:30 PM,32.9,12900,"",OUT
C,Brook Lopez,BKN,BKN vs OKC, 8:00 PM,32.6,12700,"",OUT
PG,Brandon Knight,MIL,MIL @ ORL, 7:00 PM,27.1,12400,"",
PF,David Lee,GSW,GSW @ UTA,10:30 PM,34.2,12400,"",
SG,DeMar DeRozan,TOR,TOR @ DEN, 9:00 PM,34.1,12200,"",OUT
PF,Derrick Favors,UTA,UTA vs GSW,10:30 PM,29.6,12200,"",OUT
C,Spencer Hawes,PHI,PHI vs ATL, 7:30 PM,31.6,12000,"",
PG,Jeff Teague,ATL,ATL @ PHI, 7:30 PM,30.1,11800,"",OUT
C,Marc Gasol,MEM,MEM @ MIN, 8:00 PM,29.5,11400,"",
PG,Kendall Marshall,LAL,LAL vs CHA,10:30 PM,26.5,11300,"",
PG,Deron Williams,BKN,BKN vs OKC, 8:00 PM,26.8,11200,"",
SG,Kevin Martin,MIN,MIN vs MEM, 8:00 PM,27.3,11000,"",
SF,Paul Pierce,BKN,BKN vs OKC, 8:00 PM,24.4,11000,"",
SG,Terrence Ross,TOR,TOR @ DEN, 9:00 PM,16.8,10900,"",
SG,Monta Ellis,DAL,DAL vs SAC, 8:30 PM,33.0,10900,"",
SF,Shawn Marion,DAL,DAL vs SAC, 8:30 PM,24.5,10900,"",
SG,Klay Thompson,GSW,GSW @ UTA,10:30 PM,27.5,10900,"",
C,Jonas Valanciunas,TOR,TOR @ DEN, 9:00 PM,23.1,10800,"",
PG,Ricky Rubio,MIN,MIN vs MEM, 8:00 PM,29.4,10700,"",
C,Andrew Bogut,GSW,GSW @ UTA,10:30 PM,26.7,10600,"",
C,Nikola Pekovic,MIN,MIN vs MEM, 8:00 PM,31.6,10600,"",OUT
PG,Jameer Nelson,ORL,ORL vs MIL, 7:00 PM,27.4,10500,"",
PF-C,Andray Blatche,BKN,BKN vs OKC, 8:00 PM,23.2,10400,"",
SF,Wilson Chandler,DEN,DEN vs TOR, 9:00 PM,24.9,10400,"",
SF-PF,Tobias Harris,ORL,ORL vs MIL, 7:00 PM,26.0,10400,"",
PF,John Henson,MIL,MIL @ ORL, 7:00 PM,28.6,10400,"",
SG-SF,Arron Afflalo,ORL,ORL vs MIL, 7:00 PM,30.0,10300,"",
SG,Randy Foye,DEN,DEN vs TOR, 9:00 PM,19.1,10200,"",
C,JJ Hickson,DEN,DEN vs TOR, 9:00 PM,25.9,10100,"",
SG,Victor Oladipo,ORL,ORL vs MIL, 7:00 PM,26.4,10100,"",
SG,Kobe Bryant,LAL,LAL vs CHA,10:30 PM,25.8,10100,"",OUT
SG-SF,Andre Iguodala,GSW,GSW @ UTA,10:30 PM,24.5,10100,"",
SF,DeMarre Carroll,ATL,ATL @ PHI, 7:30 PM,21.7,10000,"",
PF,Kenneth Faried,DEN,DEN vs TOR, 9:00 PM,23.3,10000,"",
SG,Gerald Henderson,CHA,CHA @ LAL,10:30 PM,25.3,9900,"",
SG,Jodie Meeks,LAL,LAL vs CHA,10:30 PM,22.0,9900,"",
PF,Amir Johnson,TOR,TOR @ DEN, 9:00 PM,23.0,9800,"",
PG,Steve Blake,LAL,LAL vs CHA,10:30 PM,24.8,9700,"",OUT
PF,Ersan Ilyasova,MIL,MIL @ ORL, 7:00 PM,19.4,9400,"",
SG-SF,Vince Carter,DAL,DAL vs SAC, 8:30 PM,20.5,9100,"",
PG,Trey Burke,UTA,UTA vs GSW,10:30 PM,25.3,9100,"",OUT
PG,Jose Calderon,DAL,DAL vs SAC, 8:30 PM,22.8,9000,"",
C,Timofey Mozgov,DEN,DEN vs TOR, 9:00 PM,19.2,9000,"",
PG,Shelvin Mack,ATL,ATL @ PHI, 7:30 PM,16.3,9000,"",
PF-C,Glen Davis,ORL,ORL vs MIL, 7:00 PM,25.4,8900,"",
C,Larry Sanders,MIL,MIL @ ORL, 7:00 PM,20.2,8900,"",
PG,Reggie Jackson,OKC,OKC @ BKN, 8:00 PM,24.1,8800,"",
SG-SF,Kyle Korver,ATL,ATL @ PHI, 7:30 PM,23.1,8800,"",
SG,Alec Burks,UTA,UTA vs GSW,10:30 PM,21.4,8600,"",
C,Ronny Turiaf,MIN,MIN vs MEM, 8:00 PM,11.7,8500,"",
SG-SF,James Anderson,PHI,PHI vs ATL, 7:30 PM,18.9,8500,"",
SG,Evan Fournier,DEN,DEN vs TOR, 9:00 PM,10.2,8500,"",
PG,Ramon Sessions,CHA,CHA @ LAL,10:30 PM,18.4,8500,"",
PF-C,Jason Thompson,SAC,SAC @ DAL, 8:30 PM,18.1,8300,"",
SG,Tony Allen,MEM,MEM @ MIN, 8:00 PM,21.0,8200,"",OUT
SG-SF,Nick Young,LAL,LAL vs CHA,10:30 PM,22.7,8100,"",
PF,Kevin Garnett,BKN,BKN vs OKC, 8:00 PM,19.8,8100,"",
SF,Marvin Williams,UTA,UTA vs GSW,10:30 PM,19.7,8000,"",
PG,Jannero Pargo,CHA,CHA @ LAL,10:30 PM,7.6,8000,"",
SF,Corey Brewer,MIN,MIN vs MEM, 8:00 PM,19.4,8000,"",
SG-SF,Joe Johnson,BKN,BKN vs OKC, 8:00 PM,24.2,8000,"",
PF-C,Al Horford,ATL,ATL @ PHI, 7:30 PM,35.6,8000,"",OUT
SG,Jeremy Lamb,OKC,OKC @ BKN, 8:00 PM,17.5,8000,"",
SG,Thabo Sefolosha,OKC,OKC @ BKN, 8:00 PM,15.5,8000,"",
PG,Greivis Vasquez,TOR,TOR @ DEN, 9:00 PM,16.8,8000,"",
PG,Nate Robinson,DEN,DEN vs TOR, 9:00 PM,17.4,8000,"",OUT
PF,Patrick Patterson,TOR,TOR @ DEN, 9:00 PM,17.9,8000,"",OUT
SF,Derrick Williams,SAC,SAC @ DAL, 8:30 PM,16.1,8000,"",
PF,Perry Jones,OKC,OKC @ BKN, 8:00 PM,7.2,8000,"",
SF,Khris Middleton,MIL,MIL @ ORL, 7:00 PM,20.4,8000,"",
SG,Marcus Thornton,SAC,SAC @ DAL, 8:30 PM,14.8,8000,"",
SG,Louis Williams,ATL,ATL @ PHI, 7:30 PM,17.7,8000,"",
SG,Courtney Lee,MEM,MEM @ MIN, 8:00 PM,14.5,8000,"",
SF,Tayshaun Prince,MEM,MEM @ MIN, 8:00 PM,13.6,8000,"",
C,Enes Kanter,UTA,UTA vs GSW,10:30 PM,20.7,8000,"",
PF,Josh McRoberts,CHA,CHA @ LAL,10:30 PM,22.5,8000,"",
SG-SF,Giannis Antetokounmpo,MIL,MIL @ ORL, 7:00 PM,16.8,8000,"",
SG-SF,Wesley Johnson,LAL,LAL vs CHA,10:30 PM,18.2,8000,"",
PF,Ryan Kelly,LAL,LAL vs CHA,10:30 PM,12.1,8000,"",
SF,James Johnson,MEM,MEM @ MIN, 8:00 PM,22.0,7900,"",
PF-C,Jordan Hill,LAL,LAL vs CHA,10:30 PM,20.2,7900,"",
PG,Jordan Farmar,LAL,LAL vs CHA,10:30 PM,19.5,7600,"",OUT
PF-C,Marreese Speights,GSW,GSW @ UTA,10:30 PM,10.7,7500,"",
C,Aaron Gray,SAC,SAC @ DAL, 8:30 PM,5.7,7500,"",
SG,Ben McLemore,SAC,SAC @ DAL, 8:30 PM,13.1,7500,"",
SF,Caron Butler,MIL,MIL @ ORL, 7:00 PM,19.3,7500,"",
SG-SF,John Salmons,TOR,TOR @ DEN, 9:00 PM,13.5,7500,"",
PF,Kyle O'Quinn,ORL,ORL vs MIL, 7:00 PM,11.5,7500,"",
PF,Mirza Teletovic,BKN,BKN vs OKC, 8:00 PM,15.0,7500,"",
SG-SF,Alan Anderson,BKN,BKN vs OKC, 8:00 PM,14.7,7500,"",
SF,Michael Kidd-Gilchrist,CHA,CHA @ LAL,10:30 PM,16.9,7500,"",
SF-PF,Jeremy Evans,UTA,UTA vs GSW,10:30 PM,16.8,7500,"",
PF-C,Nick Collison,OKC,OKC @ BKN, 8:00 PM,11.8,7500,"",
PF,Anthony Tolliver,CHA,CHA @ LAL,10:30 PM,10.3,7500,"",
PF-C,Gustavo Ayon,ATL,ATL @ PHI, 7:30 PM,12.2,7500,"",
SF,Mike Miller,MEM,MEM @ MIN, 8:00 PM,12.7,7500,"",
SF,Harrison Barnes,GSW,GSW @ UTA,10:30 PM,18.1,7500,"",
PF,Mike Scott,ATL,ATL @ PHI, 7:30 PM,14.4,7500,"",
C,Rudy Gobert,UTA,UTA vs GSW,10:30 PM,9.2,7500,"",
C,Zaza Pachulia,MIL,MIL @ ORL, 7:00 PM,18.5,7200,"",OUT
SG,Jordan Crawford,GSW,GSW @ UTA,10:30 PM,23.7,7000,"",
PF-C,DeJuan Blair,DAL,DAL vs SAC, 8:30 PM,18.7,7000,"",
C,Kosta Koufos,MEM,MEM @ MIN, 8:00 PM,18.2,6900,"",
PG,Devin Harris,DAL,DAL vs SAC, 8:30 PM,14.8,6800,"",
SG,Tony Wroten,PHI,PHI vs ATL, 7:30 PM,21.1,6800,"",
C,Chris Kaman,LAL,LAL vs CHA,10:30 PM,16.9,6600,"",
PG,Shaun Livingston,BKN,BKN vs OKC, 8:00 PM,17.4,6600,"",
SG-SF,Xavier Henry,LAL,LAL vs CHA,10:30 PM,16.4,6400,"",OUT
PF,Malcolm Thomas,UTA,UTA vs GSW,10:30 PM,16.3,6400,"",
SF,Draymond Green,GSW,GSW @ UTA,10:30 PM,15.4,6200,"",
PG,Nate Wolters,MIL,MIL @ ORL, 7:00 PM,14.5,6200,"",
SF,Luc Mbah a Moute,MIN,MIN vs MEM, 8:00 PM,8.7,6000,"",
SG,Manny Harris,LAL,LAL vs CHA,10:30 PM,13.4,6000,"",
PF-C,Cody Zeller,CHA,CHA @ LAL,10:30 PM,12.2,6000,"",
SG,OJ Mayo,MIL,MIL @ ORL, 7:00 PM,18.9,6000,"",OUT
SF,Richard Jefferson,UTA,UTA vs GSW,10:30 PM,16.9,6000,"",OUT
SF,Moe Harkless,ORL,ORL vs MIL, 7:00 PM,13.5,6000,"",
SG,E'Twaun Moore,ORL,ORL vs MIL, 7:00 PM,11.3,6000,"",
C,Miroslav Raduljica,MIL,MIL @ ORL, 7:00 PM,8.9,6000,"",
SF,Chase Budinger,MIN,MIN vs MEM, 8:00 PM,8.1,6000,"",
PG,Derek Fisher,OKC,OKC @ BKN, 8:00 PM,9.2,6000,"",
C,Samuel Dalembert,DAL,DAL vs SAC, 8:30 PM,16.6,6000,"",
PF,Carl Landry,SAC,SAC @ DAL, 8:30 PM,12.3,6000,"",
PG,Jose Barea,MIN,MIN vs MEM, 8:00 PM,15.4,6000,"",
C,Kendrick Perkins,OKC,OKC @ BKN, 8:00 PM,11.6,6000,"",
SF,Travis Outlaw,SAC,SAC @ DAL, 8:30 PM,10.0,6000,"",
SF,Andrei Kirilenko,BKN,BKN vs OKC, 8:00 PM,12.6,6000,"",OUT
PG,John Lucas III,UTA,UTA vs GSW,10:30 PM,7.5,6000,"",
SF,Steve Novak,TOR,TOR @ DEN, 9:00 PM,5.5,6000,"",
PG,Steve Nash,LAL,LAL vs CHA,10:30 PM,14.8,5800,"",OUT
PF-C,Brandan Wright,DAL,DAL vs SAC, 8:30 PM,17.1,5600,"",
PG,Andre Miller,DEN,DEN vs TOR, 9:00 PM,14.3,5600,"",
PF,Quincy Acy,SAC,SAC @ DAL, 8:30 PM,9.1,5500,"",
SG-SF,Chris Douglas-Roberts,CHA,CHA @ LAL,10:30 PM,8.5,5500,"",
PF,Dante Cunningham,MIN,MIN vs MEM, 8:00 PM,13.5,5500,"",
PF,Ed Davis,MEM,MEM @ MIN, 8:00 PM,15.2,5500,"",
SG-SF,Hollis Thompson,PHI,PHI vs ATL, 7:30 PM,12.3,5500,"",
SF,Jae Crowder,DAL,DAL vs SAC, 8:30 PM,11.5,5500,"",
PG,Dennis Schroder,ATL,ATL @ PHI, 7:30 PM,7.6,5500,"",
PF,Darrell Arthur,DEN,DEN vs TOR, 9:00 PM,13.0,5500,"",
SG,Jason Terry,BKN,BKN vs OKC, 8:00 PM,7.8,5500,"",
SG,Nick Calathes,MEM,MEM @ MIN, 8:00 PM,7.7,5500,"",
PF,Andrew Nicholson,ORL,ORL vs MIL, 7:00 PM,12.4,5500,"",
PG-SG,Jimmer Fredette,SAC,SAC @ DAL, 8:30 PM,9.3,5500,"",
PG,Luke Ridnour,MIL,MIL @ ORL, 7:00 PM,13.8,5500,"",
SG,Gary Neal,MIL,MIL @ ORL, 7:00 PM,13.8,5400,"",
PF-C,Jermaine O'Neal,GSW,GSW @ UTA,10:30 PM,13.7,5400,"",OUT
PF-C,Elton Brand,ATL,ATL @ PHI, 7:30 PM,12.1,5400,"",
C,JaVale McGee,DEN,DEN vs TOR, 9:00 PM,13.5,5300,"",OUT
PF-C,Lavoy Allen,PHI,PHI vs ATL, 7:30 PM,14.0,5200,"",
PF-C,Bismack Biyombo,CHA,CHA @ LAL,10:30 PM,12.0,5100,"",
SF,Austin Daye,TOR,TOR @ DEN, 9:00 PM,2.8,5000,"",
SF,Quincy Pondexter,MEM,MEM @ MIN, 8:00 PM,10.3,5000,"",OUT
SG,Alexey Shved,MIN,MIN vs MEM, 8:00 PM,8.8,5000,"",
SF,Robbie Hummel,MIN,MIN vs MEM, 8:00 PM,7.3,5000,"",
C,Gorgui Dieng,MIN,MIN vs MEM, 8:00 PM,5.4,5000,"",
SG,Jamaal Franklin,MEM,MEM @ MIN, 8:00 PM,3.9,5000,"",
PG,AJ Price,MIN,MIN vs MEM, 8:00 PM,2.8,5000,"",
SF,Shabazz Muhammad,MIN,MIN vs MEM, 8:00 PM,2.1,5000,"",
SG,Ricky Ledo,DAL,DAL vs SAC, 8:30 PM,2.2,5000,"",
