Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ MIA, 7:00 PM,50.3,20000,"",
PF-C,Kevin Love,MIN,MIN vs NOP, 8:00 PM,47.5,17900,"",
PF-C,Anthony Davis,NOP,NOP @ MIN, 8:00 PM,43.2,17200,"",
SF,LeBron James,MIA,MIA vs OKC, 7:00 PM,43.9,16700,"",
PF,Blake Griffin,LAC,LAC vs WAS,10:30 PM,41.1,16200,"",
C,Al Jefferson,CHA,CHA @ DEN, 9:00 PM,38.1,15900,"",
PG,John Wall,WAS,WAS @ LAC,10:30 PM,39.1,15700,"",
PG,Kyle Lowry,TOR,TOR vs ORL, 7:00 PM,34.5,15200,"",
PG,Russell Westbrook,OKC,OKC @ MIA, 7:00 PM,39.0,15200,"",OUT
C,Dwight Howard,HOU,HOU @ DAL, 8:30 PM,38.5,14600,"",
PF,Paul Millsap,ATL,ATL vs DET, 7:30 PM,35.9,14500,"",
C,DeMarcus Cousins,SAC,SAC vs MEM,10:00 PM,43.9,14400,"",OUT
SG,James Harden,HOU,HOU @ DAL, 8:30 PM,38.1,14300,"",
C,Joakim Noah,CHI,CHI @ SAS, 9:30 PM,34.9,14200,"",OUT
PF,Tim Duncan,SAS,SAS vs CHI, 9:30 PM,34.5,14100,"",
PG,Ty Lawson,DEN,DEN vs CHA, 9:00 PM,35.9,14000,"",
PG,Brandon Jennings,DET,DET @ ATL, 7:30 PM,33.4,13900,"",
PG,Goran Dragic,PHO,PHO @ MIL, 8:00 PM,33.2,13800,"",
PG,Michael Carter-Williams,PHI,PHI @ BOS, 7:30 PM,37.1,13800,"",
PF,Dirk Nowitzki,DAL,DAL vs HOU, 8:30 PM,34.9,13600,"",
PG,Isaiah Thomas,SAC,SAC vs MEM,10:00 PM,32.9,13400,"",OUT
PF,Zach Randolph,MEM,MEM @ SAC,10:00 PM,33.3,13400,"",
C,Andre Drummond,DET,DET @ ATL, 7:30 PM,34.1,13300,"",
SG,DeMar DeRozan,TOR,TOR vs ORL, 7:00 PM,34.1,13000,"",OUT
PG,Kemba Walker,CHA,CHA @ DEN, 9:00 PM,32.9,12900,"",OUT
SF-PF,Josh Smith,DET,DET @ ATL, 7:30 PM,32.5,12900,"",
SF,Rudy Gay,SAC,SAC vs MEM,10:00 PM,32.8,12800,"",OUT
PF-C,Serge Ibaka,OKC,OKC @ MIA, 7:00 PM,31.4,12800,"",
PF,Thaddeus Young,PHI,PHI @ BOS, 7:30 PM,31.3,12700,"",
PG,Eric Bledsoe,PHO,PHO @ MIL, 8:00 PM,32.5,12700,"",OUT
PG,Jrue Holiday,NOP,NOP @ MIN, 8:00 PM,32.3,12600,"",OUT
SG,Victor Oladipo,ORL,ORL @ TOR, 7:00 PM,26.6,12600,"",
SG-SF,Evan Turner,PHI,PHI @ BOS, 7:30 PM,30.8,12400,"",
SF,Chandler Parsons,HOU,HOU @ DAL, 8:30 PM,30.8,12300,"",
C,DeAndre Jordan,LAC,LAC vs WAS,10:30 PM,33.4,12300,"",
C,Nikola Vucevic,ORL,ORL @ TOR, 7:00 PM,31.8,12200,"",OUT
SG,Jamal Crawford,LAC,LAC vs WAS,10:30 PM,25.6,12100,"",
PF-C,Chris Bosh,MIA,MIA vs OKC, 7:00 PM,29.1,12000,"",
C,Spencer Hawes,PHI,PHI @ BOS, 7:30 PM,31.5,12000,"",
PF,Carlos Boozer,CHI,CHI @ SAS, 9:30 PM,28.2,11800,"",
SF,Trevor Ariza,WAS,WAS @ LAC,10:30 PM,28.5,11700,"",
C,Nikola Pekovic,MIN,MIN vs NOP, 8:00 PM,31.6,11700,"",OUT
PF,Ryan Anderson,NOP,NOP @ MIN, 8:00 PM,29.6,11600,"",OUT
C,Marcin Gortat,WAS,WAS @ LAC,10:30 PM,28.0,11600,"",
SG,Tyreke Evans,NOP,NOP @ MIN, 8:00 PM,25.8,11600,"",
SG,Monta Ellis,DAL,DAL vs HOU, 8:30 PM,33.4,11500,"",
SG,Bradley Beal,WAS,WAS @ LAC,10:30 PM,27.2,11400,"",
SF-PF,Tobias Harris,ORL,ORL @ TOR, 7:00 PM,25.8,11400,"",
SF-PF,Jeff Green,BOS,BOS vs PHI, 7:30 PM,24.8,11400,"",
PF-C,Nene Hilario,WAS,WAS @ LAC,10:30 PM,27.6,11400,"",
PF-C,Greg Monroe,DET,DET @ ATL, 7:30 PM,28.7,11300,"",
PG,Jameer Nelson,ORL,ORL @ TOR, 7:00 PM,27.5,11200,"",
SF,Wilson Chandler,DEN,DEN vs CHA, 9:00 PM,25.0,11200,"",
PG,Tony Parker,SAS,SAS vs CHI, 9:30 PM,29.2,11200,"",
SG-SF,Arron Afflalo,ORL,ORL @ TOR, 7:00 PM,30.3,11000,"",
PG,Mike Conley,MEM,MEM @ SAC,10:00 PM,32.2,11000,"",
SF,Shawn Marion,DAL,DAL vs HOU, 8:30 PM,24.7,10900,"",
SG,Dwyane Wade,MIA,MIA vs OKC, 7:00 PM,33.5,10900,"",OUT
SG,Kevin Martin,MIN,MIN vs NOP, 8:00 PM,27.3,10800,"",
PG,Ricky Rubio,MIN,MIN vs NOP, 8:00 PM,29.6,10800,"",
PG,Darren Collison,LAC,LAC vs WAS,10:30 PM,18.6,10600,"",
C,JJ Hickson,DEN,DEN vs CHA, 9:00 PM,26.1,10600,"",
PF,Kenneth Faried,DEN,DEN vs CHA, 9:00 PM,23.5,10400,"",
SG-SF,Gerald Green,PHO,PHO @ MIL, 8:00 PM,21.5,10400,"",
C,Marc Gasol,MEM,MEM @ SAC,10:00 PM,29.6,10300,"",
SG,JJ Redick,LAC,LAC vs WAS,10:30 PM,23.3,10200,"",
PG,Brandon Knight,MIL,MIL vs PHO, 8:00 PM,26.8,10200,"",
PF,John Henson,MIL,MIL vs PHO, 8:00 PM,28.9,10200,"",
PG,DJ Augustin,CHI,CHI @ SAS, 9:30 PM,19.2,10200,"",
PF,Markieff Morris,PHO,PHO @ MIL, 8:00 PM,24.0,10200,"",
SG-SF,Jimmy Butler,CHI,CHI @ SAS, 9:30 PM,24.5,10000,"",
SF,DeMarre Carroll,ATL,ATL vs DET, 7:30 PM,21.7,9800,"",
PG,Reggie Jackson,OKC,OKC @ MIA, 7:00 PM,24.2,9800,"",
PF-C,Taj Gibson,CHI,CHI @ SAS, 9:30 PM,23.8,9800,"",
SG-SF,PJ Tucker,PHO,PHO @ MIL, 8:00 PM,21.5,9700,"",
C,Jonas Valanciunas,TOR,TOR vs ORL, 7:00 PM,22.8,9600,"",
PG,Rajon Rondo,BOS,BOS vs PHI, 7:30 PM,18.6,9500,"",
SF,James Johnson,MEM,MEM @ SAC,10:00 PM,22.7,9300,"",
PF-C,Miles Plumlee,PHO,PHO @ MIL, 8:00 PM,24.5,9300,"",
PF-C,DeJuan Blair,DAL,DAL vs HOU, 8:30 PM,18.6,9300,"",
SF-PF,Terrence Jones,HOU,HOU @ DAL, 8:30 PM,26.2,9000,"",
SG,Gerald Henderson,CHA,CHA @ DEN, 9:00 PM,25.0,9000,"",
PG,Jose Calderon,DAL,DAL vs HOU, 8:30 PM,22.8,9000,"",
SG,Eric Gordon,NOP,NOP @ MIN, 8:00 PM,25.5,8900,"",
PG-SG,Avery Bradley,BOS,BOS vs PHI, 7:30 PM,22.6,8900,"",OUT
PG,Shelvin Mack,ATL,ATL vs DET, 7:30 PM,16.3,8800,"",
SF,Derrick Williams,SAC,SAC vs MEM,10:00 PM,16.2,8800,"",
PF,Jared Sullinger,BOS,BOS vs PHI, 7:30 PM,24.9,8800,"",
PG,Brian Roberts,NOP,NOP @ MIN, 8:00 PM,13.7,8800,"",
PF,Josh McRoberts,CHA,CHA @ DEN, 9:00 PM,22.7,8700,"",
PG,Ramon Sessions,CHA,CHA @ DEN, 9:00 PM,18.1,8700,"",
SG,Terrence Ross,TOR,TOR vs ORL, 7:00 PM,16.5,8700,"",
PF-C,Glen Davis,ORL,ORL @ TOR, 7:00 PM,25.7,8600,"",
PG,Mario Chalmers,MIA,MIA vs OKC, 7:00 PM,22.7,8600,"",
SG-SF,Mike Dunleavy,CHI,CHI @ SAS, 9:30 PM,20.3,8500,"",
PG,Jeff Teague,ATL,ATL vs DET, 7:30 PM,30.1,8500,"",OUT
PF-C,Jason Thompson,SAC,SAC vs MEM,10:00 PM,18.2,8400,"",
PG,Patrick Beverley,HOU,HOU @ DAL, 8:30 PM,20.3,8400,"",
SG-SF,Vince Carter,DAL,DAL vs HOU, 8:30 PM,20.3,8300,"",
PF,Amir Johnson,TOR,TOR vs ORL, 7:00 PM,22.5,8300,"",
SG-SF,Kyle Korver,ATL,ATL vs DET, 7:30 PM,23.1,8200,"",
SG,Tony Allen,MEM,MEM @ SAC,10:00 PM,21.0,8200,"",OUT
PF,Ersan Ilyasova,MIL,MIL vs PHO, 8:00 PM,19.0,8200,"",
PF-C,Channing Frye,PHO,PHO @ MIL, 8:00 PM,22.7,8200,"",
