Position,PlayerName,Team,Opponent,Salary,PPG
SG,Ben Gordon,Bobcats,Jazz,5000,10.0
C,Al Jefferson,Bobcats,Jazz,12800,33.6
PF,Al Jefferson,Bobcats,Jazz,12800,33.6
C,Josh McRoberts,Bobcats,Jazz,8900,23.9
PF,Josh McRoberts,Bobcats,Jazz,8900,23.9
PG,Ramon Sessions,Bobcats,Jazz,6450,17.1
SG,Ramon Sessions,Bobcats,Jazz,6450,17.1
PF,Anthony Tolliver,Bobcats,Jazz,7450,8.7
SF,Anthony Tolliver,Bobcats,Jazz,7450,8.7
SG,Chris Douglas-Roberts,Bobcats,Jazz,5500,2.0
SF,Chris Douglas-Roberts,Bobcats,Jazz,5500,2.0
SG,Gerald Henderson,Bobcats,Jazz,10150,25.0
SF,Gerald Henderson,Bobcats,Jazz,10150,25.0
C,Bismack Biyombo,Bobcats,Jazz,5000,13.5
PG,Kemba Walker,Bobcats,Jazz,13150,32.3
SG,Jeffery Taylor,Bobcats,Jazz,6450,12.2
SF,Jeffery Taylor,Bobcats,Jazz,6450,12.2
C,Cody Zeller,Bobcats,Jazz,5000,12.2
PF,Cody Zeller,Bobcats,Jazz,5000,12.2
C,Nazr Mohammed,Bulls,Cavaliers,5000,5.4
PG,Mike James,Bulls,Cavaliers,5000,2.0
SG,Mike Dunleavy,Bulls,Cavaliers,8050,20.0
SF,Mike Dunleavy,Bulls,Cavaliers,8050,20.0
C,Carlos Boozer,Bulls,Cavaliers,10500,28.4
PF,Carlos Boozer,Bulls,Cavaliers,10500,28.4
PG,Kirk Hinrich,Bulls,Cavaliers,8900,22.1
SG,Kirk Hinrich,Bulls,Cavaliers,8900,22.1
PF,Luol Deng,Bulls,Cavaliers,13400,34.2
SF,Luol Deng,Bulls,Cavaliers,13400,34.2
C,Joakim Noah,Bulls,Cavaliers,11750,30.4
PF,Joakim Noah,Bulls,Cavaliers,11750,30.4
PG,D.J. Augustin,Bulls,Cavaliers,8250,8.9
C,Taj Gibson,Bulls,Cavaliers,9050,21.8
PF,Taj Gibson,Bulls,Cavaliers,9050,21.8
SG,Jimmy Butler,Bulls,Cavaliers,8150,21.6
SF,Jimmy Butler,Bulls,Cavaliers,8150,21.6
PG,Marquis Teague,Bulls,Cavaliers,5000,5.5
SG,Tony Snell,Bulls,Cavaliers,5000,9.5
SF,Tony Snell,Bulls,Cavaliers,5000,9.5
C,Anderson Varejao,Cavaliers,Bulls,9650,24.9
PF,Anderson Varejao,Cavaliers,Bulls,9650,24.9
C,Andrew Bynum,Cavaliers,Bulls,6700,18.0
PG,Jarrett Jack,Cavaliers,Bulls,8050,20.3
SG,Jarrett Jack,Cavaliers,Bulls,8050,20.3
SG,C.J. Miles,Cavaliers,Bulls,5000,15.0
SF,C.J. Miles,Cavaliers,Bulls,5000,15.0
PF,Earl Clark,Cavaliers,Bulls,5000,12.4
SF,Earl Clark,Cavaliers,Bulls,5000,12.4
SG,Alonzo Gee,Cavaliers,Bulls,5000,9.8
SF,Alonzo Gee,Cavaliers,Bulls,5000,9.8
PG,Kyrie Irving,Cavaliers,Bulls,14400,34.9
SG,Kyrie Irving,Cavaliers,Bulls,14400,34.9
C,Tristan Thompson,Cavaliers,Bulls,9100,25.9
PF,Tristan Thompson,Cavaliers,Bulls,9100,25.9
