Position,PlayerName,Team,Opponent,Salary,PPG
C,Dirk Nowitzki,Mavericks,Clippers,14950,35.1
PF,Dirk Nowitzki,Mavericks,Clippers,14950,35.1
PF,Shawn Marion,Mavericks,Clippers,9200,23.6
SF,Shawn Marion,Mavericks,Clippers,9200,23.6
PG,Monta Ellis,Mavericks,Clippers,13050,33.1
SG,Monta Ellis,Mavericks,Clippers,13050,33.1
C,Brandan Wright,Mavericks,Clippers,7050,17.4
PF,Brandan Wright,Mavericks,Clippers,7050,17.4
SG,Vince Carter,Mavericks,Clippers,8700,22.6
SF,Vince Carter,Mavericks,Clippers,8700,22.6
C,Samuel Dalembert,Mavericks,Clippers,6750,17.9
C,DeJuan Blair,Mavericks,Clippers,5000,14.7
PF,DeJuan Blair,Mavericks,Clippers,5000,14.7
PG,Jose Calderon,Mavericks,Clippers,8900,24.3
PG,Devin Harris,Mavericks,Clippers,6000,16.8
SG,Devin Harris,Mavericks,Clippers,6000,16.8
PF,Jae Crowder,Mavericks,Clippers,5100,11.2
SF,Jae Crowder,Mavericks,Clippers,5100,11.2
PG,Shane Larkin,Mavericks,Clippers,5000,6.8
PG,Jamal Crawford,Clippers,Mavericks,11250,27.5
SG,Jamal Crawford,Clippers,Mavericks,11250,27.5
C,Glen Davis,Clippers,Mavericks,5000,18.9
PF,Glen Davis,Clippers,Mavericks,5000,18.9
C,Ryan Hollins,Clippers,Mavericks,5000,5.2
SF,Danny Granger,Clippers,Mavericks,5000,14.5
PG,Darren Collison,Clippers,Mavericks,10150,21.2
C,DeAndre Jordan,Clippers,Mavericks,14300,34.9
C,Blake Griffin,Clippers,Mavericks,16350,42.3
PF,Blake Griffin,Clippers,Mavericks,16350,42.3
SF,Matt Barnes,Clippers,Mavericks,8800,20.7
SG,Willie Green,Clippers,Mavericks,5000,9.0
PG,Chris Paul,Clippers,Mavericks,19150,45.1
PF,Hedo Turkoglu,Clippers,Mavericks,5000,7.9
SF,Hedo Turkoglu,Clippers,Mavericks,5000,7.9
SG,J.J. Redick,Clippers,Mavericks,7750,23.3
SG,Jared Dudley,Clippers,Mavericks,5400,13.5
SF,Jared Dudley,Clippers,Mavericks,5400,13.5
SG,Reggie Bullock,Clippers,Mavericks,5000,5.3
SF,Reggie Bullock,Clippers,Mavericks,5000,5.3
SF,Caron Butler,Thunder,Spurs,6000,20.0
C,Hasheem Thabeet,Thunder,Spurs,5000,4.7
PG,Derek Fisher,Thunder,Spurs,5000,11.2
C,Nick Collison,Thunder,Spurs,5300,11.4
PF,Nick Collison,Thunder,Spurs,5300,11.4
C,Kendrick Perkins,Thunder,Spurs,5000,12.0
SG,Thabo Sefolosha,Thunder,Spurs,5700,16.3
SF,Thabo Sefolosha,Thunder,Spurs,5700,16.3
PF,Kevin Durant,Thunder,Spurs,20200,52.9
SF,Kevin Durant,Thunder,Spurs,20200,52.9
PG,Russell Westbrook,Thunder,Spurs,15800,40.1
C,Serge Ibaka,Thunder,Spurs,11700,32.1
PF,Serge Ibaka,Thunder,Spurs,11700,32.1
PG,Reggie Jackson,Thunder,Spurs,12250,25.0
SG,Reggie Jackson,Thunder,Spurs,12250,25.0
SG,Jeremy Lamb,Thunder,Spurs,6700,16.0
SF,Jeremy Lamb,Thunder,Spurs,6700,16.0
PF,Perry Jones,Thunder,Spurs,5000,7.4
SF,Perry Jones,Thunder,Spurs,5000,7.4
C,Steven Adams,Thunder,Spurs,5250,10.9
PF,Andre Roberson,Thunder,Spurs,5000,6.3
SF,Andre Roberson,Thunder,Spurs,5000,6.3
C,Boris Diaw,Spurs,Thunder,7350,19.5
PF,Boris Diaw,Spurs,Thunder,7350,19.5
PF,Austin Daye,Spurs,Thunder,5000,5.9
SF,Austin Daye,Spurs,Thunder,5000,5.9
SG,Marco Belinelli,Spurs,Thunder,8650,20.0
SF,Marco Belinelli,Spurs,Thunder,8650,20.0
PG,Patty Mills,Spurs,Thunder,8900,17.2
C,Tim Duncan,Spurs,Thunder,12850,35.0
PF,Tim Duncan,Spurs,Thunder,12850,35.0
SG,Manu Ginobili,Spurs,Thunder,8650,24.2
SF,Manu Ginobili,Spurs,Thunder,8650,24.2
PG,Tony Parker,Spurs,Thunder,10650,27.6
PF,Matt Bonner,Spurs,Thunder,5000,7.5
C,Tiago Splitter,Spurs,Thunder,7700,19.4
SG,Danny Green,Spurs,Thunder,7900,19.2
SF,Danny Green,Spurs,Thunder,7900,19.2
SG,Kawhi Leonard,Spurs,Thunder,12900,27.3
SF,Kawhi Leonard,Spurs,Thunder,12900,27.3
PG,Cory Joseph,Spurs,Thunder,5450,10.0
C,Aron Baynes,Spurs,Thunder,5000,7.0
