Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN @ PHO, 9:00 PM,49.1,20000,"",
PF,LaMarcus Aldridge,POR,POR @ DEN, 9:00 PM,44.3,17300,"",OUT
SG,James Harden,HOU,HOU @ SAC,10:00 PM,38.6,16800,"",
C,DeMarcus Cousins,SAC,SAC vs HOU,10:00 PM,43.6,16400,"",
C,Dwight Howard,HOU,HOU @ SAC,10:00 PM,39.5,16100,"",
SG-SF,Paul George,IND,IND vs LAL, 7:00 PM,37.1,15800,"",
PG,John Wall,WAS,WAS vs ORL, 7:00 PM,39.4,15600,"",
C,Joakim Noah,CHI,CHI @ ATL, 7:30 PM,35.9,14800,"",
PF,Paul Millsap,ATL,ATL vs CHI, 7:30 PM,35.9,14500,"",OUT
PG,Damian Lillard,POR,POR @ DEN, 9:00 PM,33.9,14500,"",
SF,Rudy Gay,SAC,SAC vs HOU,10:00 PM,33.8,14400,"",
PG,Isaiah Thomas,SAC,SAC vs HOU,10:00 PM,33.6,14400,"",
PG,Goran Dragic,PHO,PHO vs MIN, 9:00 PM,34.3,14200,"",
PG,Kyle Lowry,TOR,TOR @ CLE, 7:00 PM,35.2,14000,"",
PG,Ty Lawson,DEN,DEN vs POR, 9:00 PM,35.8,14000,"",OUT
PG,Kyrie Irving,CLE,CLE vs TOR, 7:00 PM,35.1,13600,"",
PF-C,Pau Gasol,LAL,LAL @ IND, 7:00 PM,36.0,13400,"",
SG,Lance Stephenson,IND,IND vs LAL, 7:00 PM,30.0,13000,"",
SG,DeMar DeRozan,TOR,TOR @ CLE, 7:00 PM,34.6,13000,"",
PG,Eric Bledsoe,PHO,PHO vs MIN, 9:00 PM,32.5,12700,"",OUT
C,Nikola Vucevic,ORL,ORL @ WAS, 7:00 PM,31.4,12600,"",
SF,Chandler Parsons,HOU,HOU @ SAC,10:00 PM,30.9,12600,"",
SF-PF,Tobias Harris,ORL,ORL @ WAS, 7:00 PM,26.5,12600,"",
C,Nikola Pekovic,MIN,MIN @ PHO, 9:00 PM,31.6,12400,"",OUT
SG-SF,Arron Afflalo,ORL,ORL @ WAS, 7:00 PM,29.3,12400,"",OUT
C,Spencer Hawes,CLE,CLE vs TOR, 7:00 PM,30.2,12200,"",
SF,Luol Deng,CLE,CLE vs TOR, 7:00 PM,29.7,11900,"",
PG,Ricky Rubio,MIN,MIN @ PHO, 9:00 PM,29.9,11900,"",
PF,David West,IND,IND vs LAL, 7:00 PM,28.1,11800,"",
C,Marcin Gortat,WAS,WAS vs ORL, 7:00 PM,28.1,11700,"",
SG,Victor Oladipo,ORL,ORL @ WAS, 7:00 PM,26.8,11700,"",
SG-SF,Evan Turner,IND,IND vs LAL, 7:00 PM,29.7,11600,"",
PG,Jeff Teague,ATL,ATL vs CHI, 7:30 PM,29.2,11400,"",
SF,Trevor Ariza,WAS,WAS vs ORL, 7:00 PM,28.9,11200,"",
SF,Nicolas Batum,POR,POR @ DEN, 9:00 PM,29.5,11200,"",
PF,Markieff Morris,PHO,PHO vs MIN, 9:00 PM,24.1,11000,"",
C,Anderson Varejao,CLE,CLE vs TOR, 7:00 PM,28.2,11000,"",OUT
SG,Bradley Beal,WAS,WAS vs ORL, 7:00 PM,27.2,10900,"",
PF-C,Nene Hilario,WAS,WAS vs ORL, 7:00 PM,28.1,10900,"",OUT
C,Robin Lopez,POR,POR @ DEN, 9:00 PM,25.4,10800,"",
PG,Kendall Marshall,LAL,LAL @ IND, 7:00 PM,27.1,10800,"",
