"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11200,"NO@OKC 08:00PM ET",53.776
"SF/PF","LeBron James",11200,"Ind@Mia 07:30PM ET",48.417
"SG/SF","James Harden",10400,"Hou@Min 08:00PM ET",43.586
"PG/SG","Stephen Curry",10200,"GS@LAL 10:30PM ET",45.447
"PF/C","Kevin Love",10200,"Hou@Min 08:00PM ET",51.899
"SF/PF","Carmelo Anthony",9800,"NY@Tor 07:00PM ET",46.530
"PF/C","Dwight Howard",9700,"Hou@Min 08:00PM ET",41.408
"PF/C","LaMarcus Aldridge",9600,"Por@Uta 09:00PM ET",44.884
"PF/C","Al Jefferson",9400,"Cha@Bos 07:30PM ET",42.214
"PF/C","Anthony Davis",9000,"NO@OKC 08:00PM ET",44.019
"PF/C","Joakim Noah",8900,"Det@Chi 08:00PM ET",39.618
"PF/C","Paul Millsap",8900,"Atl@Bkn 07:30PM ET",38.684
"SG/SF","Paul George",8800,"Ind@Mia 07:30PM ET",39.827
"PG","Russell Westbrook",8800,"NO@OKC 08:00PM ET",42.541
"PG","John Wall",8600,"Was@Orl 07:00PM ET",42.112
"PG","Kemba Walker",8100,"Cha@Bos 07:30PM ET",35.243
"PG","Michael Carter-Williams",8100,"Phi@Mem 08:00PM ET",37.864
"SG/SF","DeMar DeRozan",8000,"NY@Tor 07:00PM ET",36.467
"PG","Damian Lillard",8000,"Por@Uta 09:00PM ET",36.215
"PF/C","Andre Drummond",7900,"Det@Chi 08:00PM ET",36.151
"PG/SG","Kyrie Irving",7900,"Cle@Mil 08:30PM ET",38.485
"PF/C","Tim Duncan",7800,"Pho@SA 08:30PM ET",36.363
"PF/C","David Lee",7800,"GS@LAL 10:30PM ET",35.144
"PF/C","Greg Monroe",7700,"Det@Chi 08:00PM ET",32.826
"PG/SG","Goran Dragic",7700,"Pho@SA 08:30PM ET",36.135
"PG","Kyle Lowry",7700,"NY@Tor 07:00PM ET",38.790
"PG","Rajon Rondo",7700,"Cha@Bos 07:30PM ET",35.095
"SG/SF","Klay Thompson",7600,"GS@LAL 10:30PM ET",28.981
"PF/C","Zach Randolph",7600,"Phi@Mem 08:00PM ET",35.230
"SG/SF","J.R. Smith",7600,"NY@Tor 07:00PM ET",26.532
"PG","Mike Conley",7500,"Phi@Mem 08:00PM ET",33.098
"PG/SG","Dwyane Wade",7500,"Ind@Mia 07:30PM ET",34.951
"C","Brook Lopez",7500,"Atl@Bkn 07:30PM ET",33.382
"PF/C","Serge Ibaka",7500,"NO@OKC 08:00PM ET",33.468
"C","Marc Gasol",7500,"Phi@Mem 08:00PM ET",32.191
"SF/PF","Chandler Parsons",7400,"Hou@Min 08:00PM ET",32.365
"PG","Jeff Teague",7400,"Atl@Bkn 07:30PM ET",31.863
"PF/C","Derrick Favors",7400,"Por@Uta 09:00PM ET",30.268
"SF/PF","Thaddeus Young",7300,"Phi@Mem 08:00PM ET",33.833
"PG/SG","Eric Bledsoe",7300,"Pho@SA 08:30PM ET",34.385
"SG/SF","Nicolas Batum",7300,"Por@Uta 09:00PM ET",33.196
"SG/SF","Tyreke Evans",7200,"NO@OKC 08:00PM ET",29.279
"SG/SF","Kawhi Leonard",7100,"Pho@SA 08:30PM ET",28.484
"PG/SG","Brandon Knight",7100,"Cle@Mil 08:30PM ET",31.312
"PG","Brandon Jennings",7100,"Det@Chi 08:00PM ET",33.685
"PG","Ricky Rubio",7000,"Hou@Min 08:00PM ET",32.003
"PF/C","Spencer Hawes",7000,"Cle@Mil 08:30PM ET",31.854
"SG/SF","Gordon Hayward",7000,"Por@Uta 09:00PM ET",33.370
"C","Marcin Gortat",6900,"Was@Orl 07:00PM ET",31.341
"SG/SF","Nick Young",6800,"GS@LAL 10:30PM ET",24.925
"PF/C","Nikola Vucevic",6800,"Was@Orl 07:00PM ET",34.412
"PF/C","Omer Asik",6600,"Hou@Min 08:00PM ET",17.694
"SG/SF","Jimmy Butler",6500,"Det@Chi 08:00PM ET",27.996
