Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ LAC, 3:30 PM,49.8,19000,"",
PG,Russell Westbrook,OKC,OKC @ LAC, 3:30 PM,41.3,17900,"",
PG,Chris Paul,LAC,LAC vs OKC, 3:30 PM,43.1,17700,"",
PF,Blake Griffin,LAC,LAC vs OKC, 3:30 PM,42.1,17000,"",
SG-SF,Paul George,IND,IND @ WAS, 8:00 PM,37.8,16100,"",
PG,John Wall,WAS,WAS vs IND, 8:00 PM,38.1,13900,"",OUT
SG,Bradley Beal,WAS,WAS vs IND, 8:00 PM,28.2,13500,"",
PF,David West,IND,IND @ WAS, 8:00 PM,28.5,13200,"",
C,DeAndre Jordan,LAC,LAC vs OKC, 3:30 PM,34.2,13200,"",
C,Marcin Gortat,WAS,WAS vs IND, 8:00 PM,29.9,13000,"",
SF,Trevor Ariza,WAS,WAS vs IND, 8:00 PM,28.2,12800,"",
SG,Lance Stephenson,IND,IND @ WAS, 8:00 PM,28.6,12600,"",
PF-C,Nene Hilario,WAS,WAS vs IND, 8:00 PM,27.6,12400,"",
PF-C,Serge Ibaka,OKC,OKC @ LAC, 3:30 PM,32.1,12400,"",
PG,George Hill,IND,IND @ WAS, 8:00 PM,21.9,9800,"",
C,Roy Hibbert,IND,IND @ WAS, 8:00 PM,23.2,9500,"",
SG,Jamal Crawford,LAC,LAC vs OKC, 3:30 PM,25.7,9400,"",
SG,JJ Redick,LAC,LAC vs OKC, 3:30 PM,21.3,8500,"",
SF,Matt Barnes,LAC,LAC vs OKC, 3:30 PM,19.7,8300,"",
PG,Reggie Jackson,OKC,OKC @ LAC, 3:30 PM,23.7,8100,"",
PG,Darren Collison,LAC,LAC vs OKC, 3:30 PM,20.3,7600,"",
SG-SF,Evan Turner,IND,IND @ WAS, 8:00 PM,23.3,7600,"",
PF,Luis Scola,IND,IND @ WAS, 8:00 PM,14.6,7600,"",
PF-C,Glen Davis,LAC,LAC vs OKC, 3:30 PM,17.6,7500,"",
SF,Caron Butler,OKC,OKC @ LAC, 3:30 PM,18.1,7500,"",
C,Andrew Bynum,IND,IND @ WAS, 8:00 PM,18.7,7400,"",OUT
C,Kendrick Perkins,OKC,OKC @ LAC, 3:30 PM,11.6,7400,"",
SF,Danny Granger,LAC,LAC vs OKC, 3:30 PM,12.6,7000,"",
C,Steven Adams,OKC,OKC @ LAC, 3:30 PM,10.4,6800,"",
C,Ian Mahinmi,IND,IND @ WAS, 8:00 PM,10.2,6400,"",
PF,Drew Gooden,WAS,WAS vs IND, 8:00 PM,14.6,6400,"",
SG,Thabo Sefolosha,OKC,OKC @ LAC, 3:30 PM,14.8,6200,"",
PF-C,Nick Collison,OKC,OKC @ LAC, 3:30 PM,10.8,6000,"",
SG-SF,Martell Webster,WAS,WAS vs IND, 8:00 PM,15.2,5600,"",
PG,Derek Fisher,OKC,OKC @ LAC, 3:30 PM,10.1,5500,"",
SF,Jared Dudley,LAC,LAC vs OKC, 3:30 PM,11.7,5400,"",
PG-SG,CJ Watson,IND,IND @ WAS, 8:00 PM,12.6,5300,"",
PF-C,Lavoy Allen,IND,IND @ WAS, 8:00 PM,13.1,5200,"",
SG,Jeremy Lamb,OKC,OKC @ LAC, 3:30 PM,14.5,5100,"",
SF,Solomon Hill,IND,IND @ WAS, 8:00 PM,4.2,5000,"",
PF,Trevor Booker,WAS,WAS vs IND, 8:00 PM,16.1,5000,"",
C,Hasheem Thabeet,OKC,OKC @ LAC, 3:30 PM,3.8,5000,"",
PG,Andre Miller,WAS,WAS vs IND, 8:00 PM,12.3,5000,"",
PF,Al Harrington,WAS,WAS vs IND, 8:00 PM,9.6,5000,"",
C,Kevin Seraphin,WAS,WAS vs IND, 8:00 PM,8.2,5000,"",
SG-SF,Glen Rice,WAS,WAS vs IND, 8:00 PM,6.6,5000,"",
SF,Chris Singleton,WAS,WAS vs IND, 8:00 PM,6.4,5000,"",
SF,Chris Copeland,IND,IND @ WAS, 8:00 PM,5.4,5000,"",
SG,Garrett Temple,WAS,WAS vs IND, 8:00 PM,4.7,5000,"",
PG,Donald Sloan,IND,IND @ WAS, 8:00 PM,4.9,5000,"",
SG-SF,Rasual Butler,IND,IND @ WAS, 8:00 PM,4.5,5000,"",
SF,Otto Porter,WAS,WAS vs IND, 8:00 PM,4.4,5000,"",
SG,Reggie Bullock,LAC,LAC vs OKC, 3:30 PM,4.7,5000,"",
PF,Grant Jerrett,OKC,OKC @ LAC, 3:30 PM,0,5000,"",
C,Ryan Hollins,LAC,LAC vs OKC, 3:30 PM,5.0,5000,"",
SG-SF,Andre Roberson,OKC,OKC @ LAC, 3:30 PM,6.4,5000,"",
SF,Perry Jones,OKC,OKC @ LAC, 3:30 PM,6.9,5000,"",
SF,Hedo Turkoglu,LAC,LAC vs OKC, 3:30 PM,8.1,5000,"",OUT
SG,Willie Green,LAC,LAC vs OKC, 3:30 PM,8.3,5000,"",
