Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs BKN, 8:00 PM,48.1,20000,"",
C,DeMarcus Cousins,SAC,SAC vs PHI,10:00 PM,43.9,18700,"",
SF,LeBron James,MIA,MIA vs GSW, 7:30 PM,44.0,18300,"",
PF,LaMarcus Aldridge,POR,POR vs CHA,10:00 PM,43.6,17200,"",
SF,Carmelo Anthony,NYK,NYK @ SAS, 8:30 PM,42.7,16900,"",OUT
PG,Stephen Curry,GSW,GSW @ MIA, 7:30 PM,43.1,16800,"",
PF,Thaddeus Young,PHI,PHI @ SAC,10:00 PM,31.2,15400,"",
C,Al Jefferson,CHA,CHA @ POR,10:00 PM,36.1,15300,"",
PG,Isaiah Thomas,SAC,SAC vs PHI,10:00 PM,31.9,14400,"",
PG,Damian Lillard,POR,POR vs CHA,10:00 PM,34.8,14200,"",
SF,Evan Turner,PHI,PHI @ SAC,10:00 PM,32.7,14100,"",
PG,Kyrie Irving,CLE,CLE vs ORL, 7:00 PM,35.0,14000,"",OUT
SF,Rudy Gay,SAC,SAC vs PHI,10:00 PM,33.1,13700,"",
PG,Mike Conley,MEM,MEM @ PHO, 9:00 PM,31.3,13700,"",
PF,Tim Duncan,SAS,SAS vs NYK, 8:30 PM,33.6,13400,"",
PF,Zach Randolph,MEM,MEM @ PHO, 9:00 PM,31.9,13300,"",
C,Joakim Noah,CHI,CHI vs BOS, 8:00 PM,31.1,13200,"",
SG,Victor Oladipo,ORL,ORL @ CLE, 7:00 PM,24.9,13200,"",
C,Nikola Vucevic,ORL,ORL @ CLE, 7:00 PM,32.6,13000,"",OUT
PG,Eric Bledsoe,PHO,PHO vs MEM, 9:00 PM,32.5,13000,"",
SG-SF,Arron Afflalo,ORL,ORL @ CLE, 7:00 PM,32.4,12700,"",
PF,David Lee,GSW,GSW @ MIA, 7:30 PM,33.3,12700,"",
SG-SF,Gordon Hayward,UTA,UTA vs MIL, 9:00 PM,31.4,12400,"",
PG,Kemba Walker,CHA,CHA @ POR,10:00 PM,32.1,12300,"",
C,Spencer Hawes,PHI,PHI @ SAC,10:00 PM,32.7,12200,"",
PG,Michael Carter-Williams,PHI,PHI @ SAC,10:00 PM,39.8,12200,"",
PG,Goran Dragic,PHO,PHO vs MEM, 9:00 PM,31.3,12100,"",
PG,Brandon Knight,MIL,MIL @ UTA, 9:00 PM,26.4,12000,"",
SG,Dwyane Wade,MIA,MIA vs GSW, 7:30 PM,34.8,12000,"",OUT
SG,Wesley Matthews,POR,POR vs CHA,10:00 PM,26.5,11900,"",
PG,Tony Parker,SAS,SAS vs NYK, 8:30 PM,29.0,11700,"",
SF,Nicolas Batum,POR,POR vs CHA,10:00 PM,30.5,11600,"",
SG,JR Smith,NYK,NYK @ SAS, 8:30 PM,23.7,11300,"",
SF,James Johnson,MEM,MEM @ PHO, 9:00 PM,24.0,11200,"",
PF,Derrick Favors,UTA,UTA vs MIL, 9:00 PM,29.7,11100,"",
PF-C,Serge Ibaka,OKC,OKC vs BKN, 8:00 PM,30.6,11000,"",
PF-C,Andrea Bargnani,NYK,NYK @ SAS, 8:30 PM,24.7,10800,"",
C,Miles Plumlee,PHO,PHO vs MEM, 9:00 PM,25.6,10800,"",
SG,Klay Thompson,GSW,GSW @ MIA, 7:30 PM,28.5,10800,"",
PG,Raymond Felton,NYK,NYK @ SAS, 8:30 PM,22.0,10800,"",OUT
PG,Mario Chalmers,MIA,MIA vs GSW, 7:30 PM,22.6,10500,"",
SF,Luol Deng,CHI,CHI vs BOS, 8:00 PM,33.4,10300,"",
C,Anderson Varejao,CLE,CLE vs ORL, 7:00 PM,25.0,10200,"",
C,Enes Kanter,UTA,UTA vs MIL, 9:00 PM,19.9,10100,"",
PG,Reggie Jackson,OKC,OKC vs BKN, 8:00 PM,22.9,10100,"",
PF,Chris Bosh,MIA,MIA vs GSW, 7:30 PM,28.2,10100,"",
SG,Jordan Crawford,BOS,BOS @ CHI, 8:00 PM,25.6,10100,"",
SG,Gerald Henderson,CHA,CHA @ POR,10:00 PM,25.3,10100,"",
SF,Paul Pierce,BKN,BKN @ OKC, 8:00 PM,23.1,9900,"",
PF,Josh McRoberts,CHA,CHA @ POR,10:00 PM,23.2,9900,"",
SG,Manu Ginobili,SAS,SAS vs NYK, 8:30 PM,23.9,9900,"",
PG,Trey Burke,UTA,UTA vs MIL, 9:00 PM,25.0,9800,"",
PG-SG,Avery Bradley,BOS,BOS @ CHI, 8:00 PM,21.9,9800,"",
