Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs PHO, 9:30 PM,49.3,18400,"",
PG,Stephen Curry,GSW,GSW @ BKN, 7:30 PM,42.8,17800,"",
PF,LaMarcus Aldridge,POR,POR vs ORL,10:00 PM,43.6,17700,"",
PG,John Wall,WAS,WAS @ NOP, 8:00 PM,39.2,16200,"",
PF,Pau Gasol,LAL,LAL @ HOU, 8:00 PM,33.8,16200,"",
PF,Blake Griffin,LAC,LAC vs BOS,10:30 PM,40.1,15800,"",
PF,David Lee,GSW,GSW @ BKN, 7:30 PM,34.6,15500,"",
SG,Paul George,IND,IND @ ATL, 7:30 PM,37.4,15100,"",
SG,James Harden,HOU,HOU vs LAL, 8:00 PM,38.1,15100,"",
PG,Kyle Lowry,TOR,TOR vs DET, 7:00 PM,33.4,14800,"",
PF-C,Anthony Davis,NOP,NOP vs WAS, 8:00 PM,41.3,14600,"",
C,Andre Drummond,DET,DET @ TOR, 7:00 PM,34.0,14500,"",
SG,DeMar DeRozan,TOR,TOR vs DET, 7:00 PM,32.8,14200,"",
PG,Goran Dragic,PHO,PHO @ MIN, 9:30 PM,31.6,14200,"",
PF,Paul Millsap,ATL,ATL vs IND, 7:30 PM,35.5,13700,"",
C,Nikola Pekovic,MIN,MIN vs PHO, 9:30 PM,31.3,13300,"",
PG,Damian Lillard,POR,POR vs ORL,10:00 PM,34.9,13300,"",
SG,Victor Oladipo,ORL,ORL @ POR,10:00 PM,25.1,13200,"",
SF,Trevor Ariza,WAS,WAS @ NOP, 8:00 PM,27.0,13200,"",
PG,Eric Bledsoe,PHO,PHO @ MIN, 9:30 PM,32.5,13000,"",OUT
C,Nikola Vucevic,ORL,ORL @ POR,10:00 PM,31.8,13000,"",OUT
PF,Josh Smith,DET,DET @ TOR, 7:00 PM,32.0,12900,"",
C,Dwight Howard,HOU,HOU vs LAL, 8:00 PM,38.6,12900,"",
C,DeAndre Jordan,LAC,LAC vs BOS,10:30 PM,32.7,12900,"",
PF,Dirk Nowitzki,DAL,DAL @ SAS, 7:00 PM,34.9,12700,"",
SG-SF,Arron Afflalo,ORL,ORL @ POR,10:00 PM,31.7,12700,"",
PF-C,Greg Monroe,DET,DET @ TOR, 7:00 PM,29.5,12600,"",
SG,Bradley Beal,WAS,WAS @ NOP, 8:00 PM,26.9,12600,"",
PG,Brandon Jennings,DET,DET @ TOR, 7:00 PM,33.2,12500,"",
PG,Deron Williams,BKN,BKN vs GSW, 7:30 PM,26.4,12500,"",OUT
PF,Tim Duncan,SAS,SAS vs DAL, 7:00 PM,34.2,12500,"",
SG,Monta Ellis,DAL,DAL @ SAS, 7:00 PM,33.6,12400,"",
PG,Ricky Rubio,MIN,MIN vs PHO, 9:30 PM,30.3,12000,"",
C,Roy Hibbert,IND,IND @ ATL, 7:30 PM,29.1,12000,"",
SG,Klay Thompson,GSW,GSW @ BKN, 7:30 PM,28.4,11700,"",
PF-C,Glen Davis,ORL,ORL @ POR,10:00 PM,26.6,11500,"",
SF,Nicolas Batum,POR,POR vs ORL,10:00 PM,30.4,11500,"",OUT
SG,Kevin Martin,MIN,MIN vs PHO, 9:30 PM,27.9,11500,"",
PG,Kendall Marshall,LAL,LAL @ HOU, 8:00 PM,21.4,11400,"",
PG,Jeff Teague,ATL,ATL vs IND, 7:30 PM,31.9,11300,"",
C,Marcin Gortat,WAS,WAS @ NOP, 8:00 PM,27.8,11300,"",
PG,Tony Parker,SAS,SAS vs DAL, 7:00 PM,28.7,11200,"",
PF,Ryan Anderson,NOP,NOP vs WAS, 8:00 PM,29.6,11200,"",OUT
SF,Chandler Parsons,HOU,HOU vs LAL, 8:00 PM,30.6,11100,"",OUT
SG,Wesley Matthews,POR,POR vs ORL,10:00 PM,26.5,11100,"",
PF-C,Nene Hilario,WAS,WAS @ NOP, 8:00 PM,26.4,11000,"",
PF,Amir Johnson,TOR,TOR vs DET, 7:00 PM,23.8,10900,"",
SF,Shawn Marion,DAL,DAL @ SAS, 7:00 PM,25.6,10900,"",OUT
PG,Jrue Holiday,NOP,NOP vs WAS, 8:00 PM,32.6,10900,"",
PF,David West,IND,IND @ ATL, 7:30 PM,27.5,10900,"",
