"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","LeBron James",10200,"Mia@Bkn 08:00PM ET",48.307
"PF/C","LaMarcus Aldridge",9500,"SA@Por 10:30PM ET",45.494
"PG","Damian Lillard",8200,"SA@Por 10:30PM ET",36.408
"PG","Tony Parker",8200,"SA@Por 10:30PM ET",29.081
"PF/C","Tim Duncan",7900,"SA@Por 10:30PM ET",35.870
"PG/SG","Dwyane Wade",7500,"Mia@Bkn 08:00PM ET",33.954
"SG/SF","Nicolas Batum",7400,"SA@Por 10:30PM ET",33.200
"SG/SF","Joe Johnson",7100,"Mia@Bkn 08:00PM ET",26.338
"PG","Deron Williams",6900,"Mia@Bkn 08:00PM ET",29.688
"SG/SF","Kawhi Leonard",6900,"SA@Por 10:30PM ET",28.527
"PF/C","Chris Bosh",6600,"Mia@Bkn 08:00PM ET",29.888
"SG/SF","Manu Ginobili",6300,"SA@Por 10:30PM ET",25.461
"SG/SF","Wesley Matthews",6000,"SA@Por 10:30PM ET",26.850
"C","Tiago Splitter",6000,"SA@Por 10:30PM ET",20.658
"C","Robin Lopez",5800,"SA@Por 10:30PM ET",27.161
"SF/PF","Paul Pierce",5800,"Mia@Bkn 08:00PM ET",25.586
"PF/C","Kevin Garnett",5600,"Mia@Bkn 08:00PM ET",19.548
"PG/SG","Shaun Livingston",5200,"Mia@Bkn 08:00PM ET",19.629
"PG","Mario Chalmers",5200,"Mia@Bkn 08:00PM ET",23.715
"SG","Ray Allen",4800,"Mia@Bkn 08:00PM ET",17.854
"SG/SF","Danny Green",4600,"SA@Por 10:30PM ET",19.208
"PF/C","Andray Blatche",4100,"Mia@Bkn 08:00PM ET",21.796
"SF/PF","Mirza Teletovic",4000,"Mia@Bkn 08:00PM ET",16.262
"SG/SF","Marco Belinelli",3900,"SA@Por 10:30PM ET",18.874
"SG/SF","Alan Anderson",3800,"Mia@Bkn 08:00PM ET",13.296
"PF/C","Boris Diaw",3800,"SA@Por 10:30PM ET",19.651
"PF/C","Chris Andersen",3800,"Mia@Bkn 08:00PM ET",16.907
"PG/SG","Mo Williams",3700,"SA@Por 10:30PM ET",19.412
"PF/C","Mason Plumlee",3600,"Mia@Bkn 08:00PM ET",15.677
"SG","Marcus Thornton",3600,"Mia@Bkn 08:00PM ET",16.322
"SG/SF","Dorell Wright",3500,"SA@Por 10:30PM ET",11.277
"PF","Thomas Robinson",3500,"SA@Por 10:30PM ET",11.497
"PG","Jorge Gutierrez",3400,"Mia@Bkn 08:00PM ET",9.641
"C","Brook Lopez",3400,"Mia@Bkn 08:00PM ET",33.382
"PF","Udonis Haslem",3400,"Mia@Bkn 08:00PM ET",9.676
"SG/SF","James Jones",3400,"Mia@Bkn 08:00PM ET",8.750
"PG","Norris Cole",3300,"Mia@Bkn 08:00PM ET",14.895
"SF/PF","Andrei Kirilenko",3300,"Mia@Bkn 08:00PM ET",12.913
"SF/PF","Rashard Lewis",3300,"Mia@Bkn 08:00PM ET",10.034
"PG","Patty Mills",3100,"SA@Por 10:30PM ET",17.289
"PG/SG","C.J. McCollum",3000,"SA@Por 10:30PM ET",8.104
"SG","Allen Crabbe",3000,"SA@Por 10:30PM ET",4.050
"PG/SG","Toney Douglas",3000,"Mia@Bkn 08:00PM ET",8.665
"PF/C","Joel Freeland",3000,"SA@Por 10:30PM ET",9.309
"PF","Matt Bonner",3000,"SA@Por 10:30PM ET",6.850
"PG","Cory Joseph",3000,"SA@Por 10:30PM ET",10.229
"PG","Marquis Teague",3000,"Mia@Bkn 08:00PM ET",6.425
"SG","Will Barton",3000,"SA@Por 10:30PM ET",8.005
"SF/PF","Austin Daye",3000,"SA@Por 10:30PM ET",5.761
"PF/C","Meyers Leonard",3000,"SA@Por 10:30PM ET",6.702
"SF/PF","Michael Beasley",3000,"Mia@Bkn 08:00PM ET",14.085
"C","Aron Baynes",3000,"SA@Por 10:30PM ET",7.321
"PF/C","Jeff Ayres",3000,"SA@Por 10:30PM ET",8.915
"SG/SF","Shane Battier",3000,"Mia@Bkn 08:00PM ET",10.382
"PG","Earl Watson",3000,"SA@Por 10:30PM ET",3.058
"C","Greg Oden",3000,"Mia@Bkn 08:00PM ET",7.391
"SG/SF","Victor Claver",3000,"SA@Por 10:30PM ET",5.534
"C","Justin Hamilton",3000,"Mia@Bkn 08:00PM ET",5.531
"PF/C","Jason Collins",3000,"Mia@Bkn 08:00PM ET",3.148
"SF","Damion James",3000,"SA@Por 10:30PM ET",5.400
