"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11300,"OKC@SA 08:30PM ET",51.390
"PG/SG","Stephen Curry",10100,"LAL@GS 10:30PM ET",48.385
"PF/C","LaMarcus Aldridge",9700,"NO@Por 10:00PM ET",45.269
"PG","Chris Paul",9600,"Den@LAC 10:30PM ET",47.817
"PF/C","DeMarcus Cousins",9500,"Sac@Orl 07:00PM ET",45.740
"SG/SF","James Harden",9500,"Hou@Det 07:30PM ET",40.935
"PF/C","Dwight Howard",9400,"Hou@Det 07:30PM ET",41.306
"PG","Russell Westbrook",8800,"OKC@SA 08:30PM ET",41.330
"PG","Damian Lillard",8500,"NO@Por 10:00PM ET",37.565
"PF/C","Anthony Davis",8500,"NO@Por 10:00PM ET",44.603
"PG/SG","Kyrie Irving",8500,"Cle@Chi 08:00PM ET",37.030
"PF/C","Blake Griffin",8500,"Den@LAC 10:30PM ET",41.157
"PG","Michael Carter-Williams",8400,"Phi@Mil 08:30PM ET",43.250
"PG/SG","Eric Bledsoe",8000,"Dal@Pho 09:00PM ET",36.158
"PF/C","David Lee",8000,"LAL@GS 10:30PM ET",34.944
"PG","Brandon Jennings",8000,"Hou@Det 07:30PM ET",37.115
"PG","Kemba Walker",7800,"Uta@Cha 07:30PM ET",34.028
"PG","Jrue Holiday",7700,"NO@Por 10:00PM ET",36.000
"PF/C","Al Jefferson",7700,"Uta@Cha 07:30PM ET",35.861
"SF/PF","Josh Smith",7600,"Hou@Det 07:30PM ET",33.929
"PG/SG","Monta Ellis",7500,"Dal@Pho 09:00PM ET",36.163
"PF/C","Nikola Vucevic",7500,"Sac@Orl 07:00PM ET",35.648
"PF/C","Joakim Noah",7400,"Cle@Chi 08:00PM ET",31.677
"PF/C","Greg Monroe",7400,"Hou@Det 07:30PM ET",32.089
"PF/C","Andre Drummond",7400,"Hou@Det 07:30PM ET",36.411
"PG/SG","Goran Dragic",7400,"Dal@Pho 09:00PM ET",33.795
"PF/C","Tim Duncan",7400,"OKC@SA 08:30PM ET",33.913
"PF/C","Dirk Nowitzki",7300,"Dal@Pho 09:00PM ET",36.820
"SG/SF","Evan Turner",7200,"Phi@Mil 08:30PM ET",35.000
"PF/C","Pau Gasol",7200,"LAL@GS 10:30PM ET",34.183
"PG","Ty Lawson",7100,"Den@LAC 10:30PM ET",36.576
"SG/SF","Nicolas Batum",7100,"NO@Por 10:00PM ET",33.231
"PF/C","Derrick Favors",7100,"Uta@Cha 07:30PM ET",31.444
"SF/PF","Rudy Gay",7000,"Sac@Orl 07:00PM ET",35.859
"SG/SF","Gordon Hayward",7000,"Uta@Cha 07:30PM ET",32.784
"SF/PF","Chandler Parsons",7000,"Hou@Det 07:30PM ET",32.420
"PF/C","Ryan Anderson",6900,"NO@Por 10:00PM ET",33.217
"PF/C","Serge Ibaka",6600,"OKC@SA 08:30PM ET",32.600
"PF/C","John Henson",6600,"Phi@Mil 08:30PM ET",30.587
"PF/C","Spencer Hawes",6600,"Phi@Mil 08:30PM ET",34.920
"SF/PF","Thaddeus Young",6500,"Phi@Mil 08:30PM ET",30.625
"PG","Isaiah Thomas",6500,"Sac@Orl 07:00PM ET",32.280
"C","DeAndre Jordan",6400,"Den@LAC 10:30PM ET",33.602
"SF/PF","Luol Deng",6400,"Cle@Chi 08:00PM ET",36.100
"SG/SF","Arron Afflalo",6300,"Sac@Orl 07:00PM ET",34.870
"PG","Trey Burke",6300,"Uta@Cha 07:30PM ET",26.471
"PG","Jameer Nelson",6200,"Sac@Orl 07:00PM ET",28.446
"PG","Tony Parker",6200,"OKC@SA 08:30PM ET",29.793
"SG/SF","Kawhi Leonard",6100,"OKC@SA 08:30PM ET",26.990
"PF/C","Carlos Boozer",6100,"Cle@Chi 08:00PM ET",30.330
"SG/SF","Klay Thompson",6000,"LAL@GS 10:30PM ET",31.139
"PF/C","J.J. Hickson",6000,"Den@LAC 10:30PM ET",26.300
"PG/SG","Victor Oladipo",5900,"Sac@Orl 07:00PM ET",27.894
"C","Andrew Bogut",5900,"LAL@GS 10:30PM ET",27.442
"PF/C","Tristan Thompson",5900,"Cle@Chi 08:00PM ET",27.420
"SG/SF","Gerald Henderson",5900,"Uta@Cha 07:30PM ET",27.046
"SF","Danilo Gallinari",5800,"Den@LAC 10:30PM ET",0
"PG","Tony Wroten",5800,"Phi@Mil 08:30PM ET",25.790
"PF/C","Anderson Varejao",5800,"Cle@Chi 08:00PM ET",25.820
"PG/SG","Jamal Crawford",5700,"Den@LAC 10:30PM ET",24.778
"PF/C","Glen Davis",5700,"Sac@Orl 07:00PM ET",27.183
"PF","Kenneth Faried",5700,"Den@LAC 10:30PM ET",24.730
"SG/SF","Wesley Matthews",5700,"NO@Por 10:00PM ET",27.167
"PG","Nate Wolters",5700,"Phi@Mil 08:30PM ET",17.545
"SG/SF","Wilson Chandler",5700,"Den@LAC 10:30PM ET",23.842
"PF/C","Cody Zeller",5600,"Uta@Cha 07:30PM ET",13.120
"PG/SG","Brandon Knight",5600,"Phi@Mil 08:30PM ET",25.069
"SG","Kentavious Caldwell-Pope",5500,"Hou@Det 07:30PM ET",13.894
"SG","Dion Waiters",5500,"Cle@Chi 08:00PM ET",24.580
"SG","Eric Gordon",5500,"NO@Por 10:00PM ET",26.740
"SF/PF","Shawn Marion",5500,"Dal@Pho 09:00PM ET",27.192
"C","JaVale McGee",5400,"Den@LAC 10:30PM ET",14.250
