Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs CHI, 8:00 PM,47.7,19900,,
PG,Stephen Curry,GSW,GSW vs SAS,10:30 PM,43.1,17400,,
PG,Russell Westbrook,OKC,OKC vs CHI, 8:00 PM,38.2,16900,,
C,Joakim Noah,CHI,CHI @ OKC, 8:00 PM,29.7,14600,,
PF,David Lee,GSW,GSW vs SAS,10:30 PM,32.2,14100,,
SF,Luol Deng,CHI,CHI @ OKC, 8:00 PM,34.1,13900,,
PF,Tim Duncan,SAS,SAS @ GSW,10:30 PM,32.5,13100,,
PF,Carlos Boozer,CHI,CHI @ OKC, 8:00 PM,28.7,12800,,
PG,Tony Parker,SAS,SAS @ GSW,10:30 PM,28.4,12400,,OUT
PF-C,Serge Ibaka,OKC,OKC vs CHI, 8:00 PM,31.7,11300,,
SG,Klay Thompson,GSW,GSW vs SAS,10:30 PM,28.8,10800,,
C,Andrew Bogut,GSW,GSW vs SAS,10:30 PM,25.8,10600,,
SF,Kawhi Leonard,SAS,SAS @ GSW,10:30 PM,25.3,10500,,
SG,Manu Ginobili,SAS,SAS @ GSW,10:30 PM,23.5,9700,,
SF,Harrison Barnes,GSW,GSW vs SAS,10:30 PM,22.4,9200,,
PG,Reggie Jackson,OKC,OKC vs CHI, 8:00 PM,22.1,9100,,
SG,Marco Belinelli,SAS,SAS @ GSW,10:30 PM,16.4,8900,,
PG-SG,Kirk Hinrich,CHI,CHI @ OKC, 8:00 PM,21.2,8700,,OUT
SG-SF,Mike Dunleavy,CHI,CHI @ OKC, 8:00 PM,19.1,8300,,
SG-SF,Jimmy Butler,CHI,CHI @ OKC, 8:00 PM,22.5,8100,,
PG,DJ Augustin,CHI,CHI @ OKC, 8:00 PM,7.7,8000,,
SG,Jeremy Lamb,OKC,OKC vs CHI, 8:00 PM,16,7800,,
PF-C,Taj Gibson,CHI,CHI @ OKC, 8:00 PM,21.7,7500,,
C,Kendrick Perkins,OKC,OKC vs CHI, 8:00 PM,10.2,7500,,
PF,Boris Diaw,SAS,SAS @ GSW,10:30 PM,17.3,7500,,
SF,Draymond Green,GSW,GSW vs SAS,10:30 PM,14.9,7500,,
PG,Marquis Teague,CHI,CHI @ OKC, 8:00 PM,6,7500,,
SF,Andre Iguodala,GSW,GSW vs SAS,10:30 PM,27.8,6200,,
SG,Thabo Sefolosha,OKC,OKC vs CHI, 8:00 PM,15.6,6000,,
PF,Jeff Ayres,SAS,SAS @ GSW,10:30 PM,7.4,6000,,
SF,Tony Snell,CHI,CHI @ OKC, 8:00 PM,8.3,6000,,
PF-C,Nick Collison,OKC,OKC vs CHI, 8:00 PM,10.6,6000,,
C,Steven Adams,OKC,OKC vs CHI, 8:00 PM,12.8,6000,,
SG-SF,Andre Roberson,OKC,OKC vs CHI, 8:00 PM,5.1,6000,,
PF-C,Aron Baynes,SAS,SAS @ GSW,10:30 PM,7.2,5700,,
PF-C,Marreese Speights,GSW,GSW vs SAS,10:30 PM,9.7,5600,,
PG,Derek Fisher,OKC,OKC vs CHI, 8:00 PM,7,5500,,
SG-SF,Danny Green,SAS,SAS @ GSW,10:30 PM,15.8,5500,,
PG,Patty Mills,SAS,SAS @ GSW,10:30 PM,13.4,5500,,
PG,Toney Douglas,GSW,GSW vs SAS,10:30 PM,8,5500,,
PF-C,Matt Bonner,SAS,SAS @ GSW,10:30 PM,6.5,5500,,
PF,Perry Jones,OKC,OKC vs CHI, 8:00 PM,7.4,5500,,
C,Tiago Splitter,SAS,SAS @ GSW,10:30 PM,17.9,5200,,
PF,Malcolm Thomas,SAS,SAS @ GSW,10:30 PM,0,5000,,
C,Ognjen Kuzmic,GSW,GSW vs SAS,10:30 PM,1.1,5000,,OUT
PG,Nemanja Nedovic,GSW,GSW vs SAS,10:30 PM,2.4,5000,,
SG,Kent Bazemore,GSW,GSW vs SAS,10:30 PM,4.3,5000,,
PF-C,Hilton Armstrong,GSW,GSW vs SAS,10:30 PM,5.9,5000,,
PF,Erik Murphy,CHI,CHI @ OKC, 8:00 PM,0.6,5000,,
PG,Nando De Colo,SAS,SAS @ GSW,10:30 PM,6,5000,,
PG,Cory Joseph,SAS,SAS @ GSW,10:30 PM,6.3,5000,,
PF,Jermaine O'Neal,GSW,GSW vs SAS,10:30 PM,13.7,5000,,OUT
C,Nazr Mohammed,CHI,CHI @ OKC, 8:00 PM,5.3,5000,,
C,Hasheem Thabeet,OKC,OKC vs CHI, 8:00 PM,4.8,5000,,
SF,Ryan Gomes,OKC,OKC vs CHI, 8:00 PM,2.1,5000,,
C,Festus Ezeli,GSW,GSW vs SAS,10:30 PM,0,5000,,OUT
PG,Derrick Rose,CHI,CHI @ OKC, 8:00 PM,24.2,5000,,OUT
