Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Pacers,6300,12.5
PF,Elton Brand,Hawks,Pacers,6300,12.5
SG,Kyle Korver,Hawks,Pacers,9750,25.5
SF,Kyle Korver,Hawks,Pacers,9750,25.5
PG,Lou Williams,Hawks,Pacers,7000,18.7
SG,Lou Williams,Hawks,Pacers,7000,18.7
C,Paul Millsap,Hawks,Pacers,14250,36.8
PF,Paul Millsap,Hawks,Pacers,14250,36.8
SG,Cartier Martin,Hawks,Pacers,5000,10.3
SF,Cartier Martin,Hawks,Pacers,5000,10.3
PG,Jeff Teague,Hawks,Pacers,11350,30.9
PF,DeMarre Carroll,Hawks,Pacers,10550,22.9
SF,DeMarre Carroll,Hawks,Pacers,10550,22.9
PG,Shelvin Mack,Hawks,Pacers,7050,16.6
C,Gustavo Ayon,Hawks,Pacers,5950,12.6
PF,Gustavo Ayon,Hawks,Pacers,5950,12.6
PF,Mike Scott,Hawks,Pacers,8150,15.2
PG,Dennis Schroder,Hawks,Pacers,5000,7.8
C,Pero Antic,Hawks,Pacers,7750,13.2
SG,James Nunnally,Hawks,Pacers,5000,8.2
PG,Jannero Pargo,Bobcats,Warriors,5000,9.9
SG,Ben Gordon,Bobcats,Warriors,5000,9.0
C,Al Jefferson,Bobcats,Warriors,15350,38.1
PF,Al Jefferson,Bobcats,Warriors,15350,38.1
C,Josh McRoberts,Bobcats,Warriors,8100,23.1
PF,Josh McRoberts,Bobcats,Warriors,8100,23.1
PG,Ramon Sessions,Bobcats,Warriors,9850,18.1
SG,Ramon Sessions,Bobcats,Warriors,9850,18.1
PF,Anthony Tolliver,Bobcats,Warriors,5000,11.3
SF,Anthony Tolliver,Bobcats,Warriors,5000,11.3
SG,Chris Douglas-Roberts,Bobcats,Warriors,5000,9.2
SF,Chris Douglas-Roberts,Bobcats,Warriors,5000,9.2
SG,Gerald Henderson,Bobcats,Warriors,9650,24.1
SF,Gerald Henderson,Bobcats,Warriors,9650,24.1
C,Bismack Biyombo,Bobcats,Warriors,5000,11.9
PG,Kemba Walker,Bobcats,Warriors,13050,33.2
SF,Michael Kidd-Gilchrist,Bobcats,Warriors,6550,16.6
SG,Jeffery Taylor,Bobcats,Warriors,5000,12.2
SF,Jeffery Taylor,Bobcats,Warriors,5000,12.2
C,Cody Zeller,Bobcats,Warriors,5000,12.0
PF,Cody Zeller,Bobcats,Warriors,5000,12.0
C,Nazr Mohammed,Bulls,Suns,5000,5.5
PG,Mike James,Bulls,Suns,5000,3.9
SG,Mike Dunleavy,Bulls,Suns,8900,20.9
SF,Mike Dunleavy,Bulls,Suns,8900,20.9
C,Carlos Boozer,Bulls,Suns,10650,27.4
PF,Carlos Boozer,Bulls,Suns,10650,27.4
PG,Kirk Hinrich,Bulls,Suns,6000,19.5
SG,Kirk Hinrich,Bulls,Suns,6000,19.5
C,Joakim Noah,Bulls,Suns,14600,35.1
PF,Joakim Noah,Bulls,Suns,14600,35.1
PG,D.J. Augustin,Bulls,Suns,11000,20.9
C,Taj Gibson,Bulls,Suns,11300,23.5
PF,Taj Gibson,Bulls,Suns,11300,23.5
SG,Jimmy Butler,Bulls,Suns,10900,24.8
SF,Jimmy Butler,Bulls,Suns,10900,24.8
SG,Tony Snell,Bulls,Suns,5000,10.7
SF,Tony Snell,Bulls,Suns,5000,10.7
C,Jermaine O'Neal,Warriors,Bobcats,5000,13.5
SG,Andre Iguodala,Warriors,Bobcats,9450,25.2
SF,Andre Iguodala,Warriors,Bobcats,9450,25.2
C,Andrew Bogut,Warriors,Bobcats,12200,28.2
C,David Lee,Warriors,Bobcats,12450,34.5
PF,David Lee,Warriors,Bobcats,12450,34.5
C,Marreese Speights,Warriors,Bobcats,5000,10.4
PF,Marreese Speights,Warriors,Bobcats,5000,10.4
PG,Stephen Curry,Warriors,Bobcats,17550,47.3
SG,Stephen Curry,Warriors,Bobcats,17550,47.3
PG,Jordan Crawford,Warriors,Bobcats,7900,23.9
SG,Jordan Crawford,Warriors,Bobcats,7900,23.9
SG,Klay Thompson,Warriors,Bobcats,10800,28.9
SF,Klay Thompson,Warriors,Bobcats,10800,28.9
SG,MarShon Brooks,Warriors,Bobcats,5000,4.7
SF,MarShon Brooks,Warriors,Bobcats,5000,4.7
PF,Harrison Barnes,Warriors,Bobcats,6800,18.1
SF,Harrison Barnes,Warriors,Bobcats,6800,18.1
SF,Draymond Green,Warriors,Bobcats,5750,15.7
C,Ognjen Kuzmic,Warriors,Bobcats,5000,1.8
C,Luis Scola,Pacers,Hawks,5900,15.3
PF,Luis Scola,Pacers,Hawks,5900,15.3
PF,David West,Pacers,Hawks,10600,26.7
C,Andrew Bynum,Pacers,Hawks,5000,17.7
SF,Danny Granger,Pacers,Hawks,5000,15.8
C,Ian Mahinmi,Pacers,Hawks,5000,9.5
PG,C.J. Watson,Pacers,Hawks,5000,12.8
C,Roy Hibbert,Pacers,Hawks,11150,27.8
PG,George Hill,Pacers,Hawks,8600,22.2
SG,George Hill,Pacers,Hawks,8600,22.2
SG,Paul George,Pacers,Hawks,13750,38.7
SF,Paul George,Pacers,Hawks,13750,38.7
SG,Lance Stephenson,Pacers,Hawks,13150,31.8
SF,Lance Stephenson,Pacers,Hawks,13150,31.8
PG,Steve Nash,Lakers,Timberwolves,5000,15.2
C,Pau Gasol,Lakers,Timberwolves,14400,36.2
PF,Pau Gasol,Lakers,Timberwolves,14400,36.2
C,Chris Kaman,Lakers,Timberwolves,6100,17.0
PF,Chris Kaman,Lakers,Timberwolves,6100,17.0
PG,Steve Blake,Lakers,Timberwolves,7100,26.9
SG,Steve Blake,Lakers,Timberwolves,7100,26.9
PG,Jordan Farmar,Lakers,Timberwolves,6350,20.4
