Position,PlayerName,Team,Opponent,Salary,PPG
PG,C.J. Watson,Pacers,Wizards,5000,12.9
C,Ian Mahinmi,Pacers,Wizards,5000,9.9
C,Luis Scola,Pacers,Wizards,5450,14.1
PF,Luis Scola,Pacers,Wizards,5450,14.1
C,Roy Hibbert,Pacers,Wizards,10050,22.9
PG,George Hill,Pacers,Wizards,8600,22.4
SG,George Hill,Pacers,Wizards,8600,22.4
SG,Paul George,Pacers,Wizards,15900,39.3
SF,Paul George,Pacers,Wizards,15900,39.3
SG,Lance Stephenson,Pacers,Wizards,10900,29.9
SF,Lance Stephenson,Pacers,Wizards,10900,29.9
C,Andrew Bynum,Pacers,Wizards,5200,18.1
PF,David West,Pacers,Wizards,10750,28.0
SG,Evan Turner,Pacers,Wizards,5000,23.0
SF,Evan Turner,Pacers,Wizards,5000,23.0
C,Lavoy Allen,Pacers,Wizards,7100,12.8
PF,Lavoy Allen,Pacers,Wizards,7100,12.8
PF,Chris Copeland,Pacers,Wizards,5000,6.1
SF,Chris Copeland,Pacers,Wizards,5000,6.1
PG,Jamal Crawford,Clippers,Thunder,10750,26.8
SG,Jamal Crawford,Clippers,Thunder,10750,26.8
C,Glen Davis,Clippers,Thunder,5000,17.0
PF,Glen Davis,Clippers,Thunder,5000,17.0
C,Ryan Hollins,Clippers,Thunder,5000,5.0
SF,Danny Granger,Clippers,Thunder,5000,12.6
PG,Darren Collison,Clippers,Thunder,7250,20.5
C,DeAndre Jordan,Clippers,Thunder,11100,34.4
C,Blake Griffin,Clippers,Thunder,18900,42.1
PF,Blake Griffin,Clippers,Thunder,18900,42.1
SF,Matt Barnes,Clippers,Thunder,7300,20.8
SG,Willie Green,Clippers,Thunder,5000,8.5
PG,Chris Paul,Clippers,Thunder,18200,45.1
PF,Hedo Turkoglu,Clippers,Thunder,5000,8.4
SF,Hedo Turkoglu,Clippers,Thunder,5000,8.4
SG,J.J. Redick,Clippers,Thunder,7250,21.9
SG,Jared Dudley,Clippers,Thunder,5000,12.1
SF,Jared Dudley,Clippers,Thunder,5000,12.1
SG,Reggie Bullock,Clippers,Thunder,5000,4.9
SF,Reggie Bullock,Clippers,Thunder,5000,4.9
SF,Caron Butler,Thunder,Clippers,5000,18.8
C,Hasheem Thabeet,Thunder,Clippers,5000,3.9
PG,Derek Fisher,Thunder,Clippers,5000,10.5
C,Nick Collison,Thunder,Clippers,5000,10.7
PF,Nick Collison,Thunder,Clippers,5000,10.7
C,Kendrick Perkins,Thunder,Clippers,5000,11.8
SG,Thabo Sefolosha,Thunder,Clippers,5000,15.1
SF,Thabo Sefolosha,Thunder,Clippers,5000,15.1
PF,Kevin Durant,Thunder,Clippers,20050,51.8
SF,Kevin Durant,Thunder,Clippers,20050,51.8
PG,Russell Westbrook,Thunder,Clippers,18500,43.1
C,Serge Ibaka,Thunder,Clippers,11400,32.2
PF,Serge Ibaka,Thunder,Clippers,11400,32.2
PG,Reggie Jackson,Thunder,Clippers,8800,24.1
SG,Reggie Jackson,Thunder,Clippers,8800,24.1
SG,Jeremy Lamb,Thunder,Clippers,5050,14.8
SF,Jeremy Lamb,Thunder,Clippers,5050,14.8
PF,Perry Jones,Thunder,Clippers,5000,6.9
SF,Perry Jones,Thunder,Clippers,5000,6.9
C,Steven Adams,Thunder,Clippers,5850,10.5
PF,Andre Roberson,Thunder,Clippers,5000,6.4
SF,Andre Roberson,Thunder,Clippers,5000,6.4
C,Al Harrington,Wizards,Pacers,5000,10.3
PF,Al Harrington,Wizards,Pacers,5000,10.3
PG,Andre Miller,Wizards,Pacers,5000,12.3
SG,Andre Miller,Wizards,Pacers,5000,12.3
C,Nene Hilario,Wizards,Pacers,8450,26.6
PF,Nene Hilario,Wizards,Pacers,8450,26.6
C,Drew Gooden,Wizards,Pacers,6900,14.8
PF,Drew Gooden,Wizards,Pacers,6900,14.8
SG,Martell Webster,Wizards,Pacers,5000,16.1
SF,Martell Webster,Wizards,Pacers,5000,16.1
SG,Trevor Ariza,Wizards,Pacers,12200,30.2
SF,Trevor Ariza,Wizards,Pacers,12200,30.2
C,Marcin Gortat,Wizards,Pacers,11050,30.3
PG,John Wall,Wizards,Pacers,14700,39.2
C,Kevin Seraphin,Wizards,Pacers,5000,8.0
PF,Kevin Seraphin,Wizards,Pacers,5000,8.0
PF,Trevor Booker,Wizards,Pacers,5900,15.7
SF,Chris Singleton,Wizards,Pacers,5000,6.5
SG,Bradley Beal,Wizards,Pacers,11350,28.8
SF,Otto Porter Jr.,Wizards,Pacers,5000,4.2
SG,Glen Rice Jr.,Wizards,Pacers,5000,6.8
SF,Glen Rice Jr.,Wizards,Pacers,5000,6.8
