Position,PlayerName,Team,Opponent,Salary,PPG
C,Zaza Pachulia,Bucks,Warriors,6700,18.5
C,Jermaine O'Neal,Warriors,Bucks,5000,13.5
C,Bismack Biyombo,Bobcats,Wizards,5000,13.0
C,Tyson Chandler,Knicks,Pistons,8100,23.0
C,Ian Mahinmi,Pacers,Raptors,5000,9.5
C,Timofey Mozgov,Nuggets,Celtics,7100,18.6
C,Roy Hibbert,Pacers,Raptors,10400,28.8
C,Andrew Bynum,Bulls,Suns,6750,17.7
C,Marc Gasol,Grizzlies,Spurs,12350,32.9
C,Andrew Bogut,Warriors,Bucks,10400,26.8
C,Nazr Mohammed,Bulls,Suns,5000,5.5
C,Kendrick Perkins,Thunder,Jazz,5000,11.3
C,Marcin Gortat,Wizards,Bobcats,9850,27.5
C,Robin Lopez,Trail Blazers,Kings,8750,24.6
C,Greg Oden,Heat,Pelicans,5000,0.0
C,Samuel Dalembert,Mavericks,Lakers,7000,17.5
C,Tiago Splitter,Spurs,Grizzlies,8400,18.3
C,Jonas Valanciunas,Raptors,Pacers,9050,23.4
C,Enes Kanter,Jazz,Thunder,8700,20.2
C,JaVale McGee,Nuggets,Celtics,6800,13.2
C,Greg Stiemsma,Pelicans,Heat,5000,8.6
C,Robert Sacre,Lakers,Mavericks,5000,11.2
C,Aron Baynes,Spurs,Grizzlies,5000,6.1
C,Miroslav Raduljica,Bucks,Warriors,5000,8.4
C,Alex Len,Suns,Bulls,5000,5.6
C,Steven Adams,Thunder,Jazz,5000,12.7
C,Kelly Olynyk,Celtics,Nuggets,5850,15.1
C,Rudy Gobert,Jazz,Thunder,5000,9.2
C,Vitor Faverani,Celtics,Nuggets,5000,11.4
PF,Josh Smith,Pistons,Knicks,10900,31.2
SF,Josh Smith,Pistons,Knicks,10900,31.2
PF,Marvin Williams,Jazz,Thunder,7900,21.8
SF,Marvin Williams,Jazz,Thunder,7900,21.8
PF,Luol Deng,Cavaliers,76ers,12050,33.1
SF,Luol Deng,Cavaliers,76ers,12050,33.1
PF,Shawn Marion,Mavericks,Lakers,9600,26.1
SF,Shawn Marion,Mavericks,Lakers,9600,26.1
PF,Tayshaun Prince,Grizzlies,Spurs,5000,13.0
SF,Tayshaun Prince,Grizzlies,Spurs,5000,13.0
PF,Jonas Jerebko,Pistons,Knicks,5000,7.1
SF,Jonas Jerebko,Pistons,Knicks,5000,7.1
PF,Metta World Peace,Knicks,Pistons,5000,11.2
SF,Metta World Peace,Knicks,Pistons,5000,11.2
PF,Rudy Gay,Kings,Trail Blazers,12300,33.3
SF,Rudy Gay,Kings,Trail Blazers,12300,33.3
PF,LeBron James,Heat,Pelicans,16800,44.7
SF,LeBron James,Heat,Pelicans,16800,44.7
PF,Ersan Ilyasova,Bucks,Warriors,8400,17.2
SF,Ersan Ilyasova,Bucks,Warriors,8400,17.2
PF,Anthony Tolliver,Bobcats,Wizards,6000,10.8
SF,Anthony Tolliver,Bobcats,Wizards,6000,10.8
PF,Michael Beasley,Heat,Pelicans,6850,18.2
SF,Michael Beasley,Heat,Pelicans,6850,18.2
PF,Derrick Williams,Kings,Trail Blazers,6550,13.5
SF,Derrick Williams,Kings,Trail Blazers,6550,13.5
PF,Travis Outlaw,Kings,Trail Blazers,5000,10.5
SF,Travis Outlaw,Kings,Trail Blazers,5000,10.5
PF,Carmelo Anthony,Knicks,Pistons,16250,43.0
SF,Carmelo Anthony,Knicks,Pistons,16250,43.0
PF,Shawne Williams,Lakers,Mavericks,6200,14.7
SF,Shawne Williams,Lakers,Mavericks,6200,14.7
PF,Kevin Durant,Thunder,Jazz,19700,50.0
SF,Kevin Durant,Thunder,Jazz,19700,50.0
PF,Earl Clark,Cavaliers,76ers,5000,12.3
SF,Earl Clark,Cavaliers,76ers,5000,12.3
PF,Thaddeus Young,76ers,Cavaliers,13450,32.9
SF,Thaddeus Young,76ers,Cavaliers,13450,32.9
PF,Gerald Wallace,Celtics,Nuggets,5000,13.2
SF,Gerald Wallace,Celtics,Nuggets,5000,13.2
PF,Steve Novak,Raptors,Pacers,5000,6.3
SF,Steve Novak,Raptors,Pacers,5000,6.3
PF,James Johnson,Grizzlies,Spurs,6250,21.6
SF,James Johnson,Grizzlies,Spurs,6250,21.6
PF,Jeremy Evans,Jazz,Thunder,6150,16.6
SF,Jeremy Evans,Jazz,Thunder,6150,16.6
PF,Rashard Lewis,Heat,Pelicans,5000,11.6
SF,Rashard Lewis,Heat,Pelicans,5000,11.6
PF,Harrison Barnes,Warriors,Bucks,7800,20.3
SF,Harrison Barnes,Warriors,Bucks,7800,20.3
PF,Perry Jones,Thunder,Jazz,5000,7.4
SF,Perry Jones,Thunder,Jazz,5000,7.4
PF,Jae Crowder,Mavericks,Lakers,5000,11.8
SF,Jae Crowder,Mavericks,Lakers,5000,11.8
PF,Khris Middleton,Bucks,Warriors,7300,21.7
SF,Khris Middleton,Bucks,Warriors,7300,21.7
PF,Hollis Thompson,76ers,Cavaliers,5000,12.3
SF,Hollis Thompson,76ers,Cavaliers,5000,12.3
PF,Anthony Bennett,Cavaliers,76ers,5000,5.6
SF,Anthony Bennett,Cavaliers,76ers,5000,5.6
