Position,PlayerName,Team,Opponent,Salary,PPG
SG,Gerald Henderson,Bobcats,Trail Blazers,9450,23.3
SF,Gerald Henderson,Bobcats,Trail Blazers,9450,23.3
C,Bismack Biyombo,Bobcats,Trail Blazers,5000,11.2
PG,Kemba Walker,Bobcats,Trail Blazers,12600,32.8
PG,Jannero Pargo,Bobcats,Trail Blazers,5000,8.2
SG,Ben Gordon,Bobcats,Trail Blazers,5000,8.8
C,Josh McRoberts,Bobcats,Trail Blazers,8700,23.3
PF,Josh McRoberts,Bobcats,Trail Blazers,8700,23.3
SG,Chris Douglas-Roberts,Bobcats,Trail Blazers,5350,11.6
SF,Chris Douglas-Roberts,Bobcats,Trail Blazers,5350,11.6
PG,Luke Ridnour,Bobcats,Trail Blazers,6250,12.0
SG,Luke Ridnour,Bobcats,Trail Blazers,6250,12.0
PF,Anthony Tolliver,Bobcats,Trail Blazers,5000,12.1
SF,Anthony Tolliver,Bobcats,Trail Blazers,5000,12.1
PG,Gary Neal,Bobcats,Trail Blazers,7700,15.3
SG,Gary Neal,Bobcats,Trail Blazers,7700,15.3
C,Al Jefferson,Bobcats,Trail Blazers,15600,39.2
PF,Al Jefferson,Bobcats,Trail Blazers,15600,39.2
SF,Michael Kidd-Gilchrist,Bobcats,Trail Blazers,6050,16.1
SG,Jeffery Taylor,Bobcats,Trail Blazers,5000,12.2
SF,Jeffery Taylor,Bobcats,Trail Blazers,5000,12.2
C,Cody Zeller,Bobcats,Trail Blazers,5400,13.2
PF,Cody Zeller,Bobcats,Trail Blazers,5400,13.2
PG,Kirk Hinrich,Bulls,76ers,6200,20.0
SG,Kirk Hinrich,Bulls,76ers,6200,20.0
PG,D.J. Augustin,Bulls,76ers,8400,22.0
C,Carlos Boozer,Bulls,76ers,10000,26.4
PF,Carlos Boozer,Bulls,76ers,10000,26.4
C,Joakim Noah,Bulls,76ers,16700,37.9
PF,Joakim Noah,Bulls,76ers,16700,37.9
C,Taj Gibson,Bulls,76ers,12150,24.8
PF,Taj Gibson,Bulls,76ers,12150,24.8
SG,Jimmy Butler,Bulls,76ers,10050,26.5
SF,Jimmy Butler,Bulls,76ers,10050,26.5
SG,Mike Dunleavy,Bulls,76ers,8800,21.9
SF,Mike Dunleavy,Bulls,76ers,8800,21.9
C,Nazr Mohammed,Bulls,76ers,5000,5.5
PG,Jimmer Fredette,Bulls,76ers,5000,9.5
SG,Jimmer Fredette,Bulls,76ers,5000,9.5
SG,Tony Snell,Bulls,76ers,5000,9.7
SF,Tony Snell,Bulls,76ers,5000,9.7
PF,Luol Deng,Cavaliers,Rockets,11450,28.8
SF,Luol Deng,Cavaliers,Rockets,11450,28.8
C,Anderson Varejao,Cavaliers,Rockets,9800,27.2
PF,Anderson Varejao,Cavaliers,Rockets,9800,27.2
SG,Alonzo Gee,Cavaliers,Rockets,5000,8.2
SF,Alonzo Gee,Cavaliers,Rockets,5000,8.2
PG,Kyrie Irving,Cavaliers,Rockets,13800,36.4
SG,Kyrie Irving,Cavaliers,Rockets,13800,36.4
C,Tristan Thompson,Cavaliers,Rockets,7800,24.9
PF,Tristan Thompson,Cavaliers,Rockets,7800,24.9
PG,Jarrett Jack,Cavaliers,Rockets,10250,18.5
SG,Jarrett Jack,Cavaliers,Rockets,10250,18.5
C,Spencer Hawes,Cavaliers,Rockets,10250,32.0
PF,Spencer Hawes,Cavaliers,Rockets,10250,32.0
SG,C.J. Miles,Cavaliers,Rockets,6850,16.3
SF,C.J. Miles,Cavaliers,Rockets,6850,16.3
SG,Dion Waiters,Cavaliers,Rockets,11950,22.6
C,Tyler Zeller,Cavaliers,Rockets,5000,11.4
PF,Tyler Zeller,Cavaliers,Rockets,5000,11.4
PF,Anthony Bennett,Cavaliers,Rockets,5000,8.4
SF,Anthony Bennett,Cavaliers,Rockets,5000,8.4
PG,Matthew Dellavedova,Cavaliers,Rockets,7100,9.9
PF,Josh Smith,Pistons,Clippers,11900,33.4
SF,Josh Smith,Pistons,Clippers,11900,33.4
PF,Charlie Villanueva,Pistons,Clippers,5000,8.6
PG,Will Bynum,Pistons,Clippers,7850,16.8
PG,Rodney Stuckey,Pistons,Clippers,7850,19.1
SG,Rodney Stuckey,Pistons,Clippers,7850,19.1
PF,Jonas Jerebko,Pistons,Clippers,5000,6.6
SF,Jonas Jerebko,Pistons,Clippers,5000,6.6
C,Greg Monroe,Pistons,Clippers,12650,30.8
PF,Greg Monroe,Pistons,Clippers,12650,30.8
SG,Kyle Singler,Pistons,Clippers,7900,17.3
SF,Kyle Singler,Pistons,Clippers,7900,17.3
PG,Brandon Jennings,Pistons,Clippers,12250,32.8
C,Josh Harrellson,Pistons,Clippers,5000,7.8
PF,Josh Harrellson,Pistons,Clippers,5000,7.8
C,Andre Drummond,Pistons,Clippers,11850,35.2
PF,Andre Drummond,Pistons,Clippers,11850,35.2
SG,Kentavious Caldwell-Pope,Pistons,Clippers,5300,10.9
C,Jermaine O'Neal,Warriors,Spurs,5150,15.9
C,David Lee,Warriors,Spurs,12600,33.7
PF,David Lee,Warriors,Spurs,12600,33.7
PG,Stephen Curry,Warriors,Spurs,18150,44.9
SG,Stephen Curry,Warriors,Spurs,18150,44.9
SG,Klay Thompson,Warriors,Spurs,11550,27.9
SF,Klay Thompson,Warriors,Spurs,11550,27.9
PG,Steve Blake,Warriors,Spurs,7950,22.8
SG,Steve Blake,Warriors,Spurs,7950,22.8
C,Andrew Bogut,Warriors,Spurs,10300,27.0
SG,Andre Iguodala,Warriors,Spurs,9000,24.2
SF,Andre Iguodala,Warriors,Spurs,9000,24.2
C,Marreese Speights,Warriors,Spurs,5000,10.4
PF,Marreese Speights,Warriors,Spurs,5000,10.4
PG,Jordan Crawford,Warriors,Spurs,5000,19.9
SG,Jordan Crawford,Warriors,Spurs,5000,19.9
PF,Harrison Barnes,Warriors,Spurs,7800,17.6
SF,Harrison Barnes,Warriors,Spurs,7800,17.6
SF,Draymond Green,Warriors,Spurs,8250,17.6
C,Omer Asik,Rockets,Cavaliers,5950,13.3
PF,Omer Asik,Rockets,Cavaliers,5950,13.3
SF,Omri Casspi,Rockets,Cavaliers,5250,14.9
SF,Jordan Hamilton,Rockets,Cavaliers,5700,14.6
PG,Jeremy Lin,Rockets,Cavaliers,8650,23.1
SG,Jeremy Lin,Rockets,Cavaliers,8650,23.1
PF,Donatas Motiejunas,Rockets,Cavaliers,7150,11.1
SF,Donatas Motiejunas,Rockets,Cavaliers,7150,11.1
PF,Chandler Parsons,Rockets,Cavaliers,11300,31.0
SF,Chandler Parsons,Rockets,Cavaliers,11300,31.0
SG,James Harden,Rockets,Cavaliers,15450,40.9
SF,James Harden,Rockets,Cavaliers,15450,40.9
