Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
C,Dwight Howard,HOU,HOU vs MEM, 8:00 PM,40.3,18800,"",
PG,Chris Paul,LAC,LAC @ POR,10:30 PM,44.5,18200,"",
PF,Blake Griffin,LAC,LAC @ POR,10:30 PM,39.6,17200,"",
PG,Damian Lillard,POR,POR vs LAC,10:30 PM,34.9,16900,"",
PF,LaMarcus Aldridge,POR,POR vs LAC,10:30 PM,43.3,16700,"",
C,Al Horford,ATL,ATL @ CLE, 7:00 PM,35.3,14800,"",
PF,Dirk Nowitzki,DAL,DAL vs SAS, 8:30 PM,35.4,14700,"",
SG,Monta Ellis,DAL,DAL vs SAS, 8:30 PM,34.1,14200,"",
PG,Kyrie Irving,CLE,CLE vs ATL, 7:00 PM,33.9,13900,"",
PF,Paul Millsap,ATL,ATL @ CLE, 7:00 PM,34.2,13700,"",
PF,Tim Duncan,SAS,SAS @ DAL, 8:30 PM,33.5,13600,"",
PG,Tony Parker,SAS,SAS @ DAL, 8:30 PM,28.8,13600,"",
PF,Zach Randolph,MEM,MEM @ HOU, 8:00 PM,31.4,13500,"",
PG,Jeff Teague,ATL,ATL @ CLE, 7:00 PM,31.2,13400,"",
C,DeAndre Jordan,LAC,LAC @ POR,10:30 PM,32.2,12900,"",
SF,Nicolas Batum,POR,POR vs LAC,10:30 PM,30.6,11800,"",
SF,Kawhi Leonard,SAS,SAS @ DAL, 8:30 PM,25.7,11800,"",
SF,Chandler Parsons,HOU,HOU vs MEM, 8:00 PM,30.7,11600,"",
SG,James Harden,HOU,HOU vs MEM, 8:00 PM,38.2,11300,"",OUT
SF,Shawn Marion,DAL,DAL vs SAS, 8:30 PM,25.3,10900,"",
PG,Jose Calderon,DAL,DAL vs SAS, 8:30 PM,22.4,10500,"",
SG,Tony Allen,MEM,MEM @ HOU, 8:00 PM,22.8,10300,"",
SG,Wesley Matthews,POR,POR vs LAC,10:30 PM,25.5,10200,"",
SG,Jamal Crawford,LAC,LAC @ POR,10:30 PM,23.2,10200,"",
PG,Mike Conley,MEM,MEM @ HOU, 8:00 PM,30.4,10200,"",
SG,JJ Redick,LAC,LAC @ POR,10:30 PM,22.8,10200,"",OUT
PG,Jeremy Lin,HOU,HOU vs MEM, 8:00 PM,24.4,10000,"",
SF,DeMarre Carroll,ATL,ATL @ CLE, 7:00 PM,21.2,10000,"",
SG-SF,Kyle Korver,ATL,ATL @ CLE, 7:00 PM,22.7,9900,"",
PF,Tristan Thompson,CLE,CLE vs ATL, 7:00 PM,25.8,9800,"",
PF,Brandan Wright,DAL,DAL vs SAS, 8:30 PM,22.9,9300,"",
C,DeJuan Blair,DAL,DAL vs SAS, 8:30 PM,20.6,9300,"",
SG,Manu Ginobili,SAS,SAS @ DAL, 8:30 PM,23.6,9300,"",
SF,Omri Casspi,HOU,HOU vs MEM, 8:00 PM,16.7,8700,"",
C,Anderson Varejao,CLE,CLE vs ATL, 7:00 PM,24.2,8400,"",
C,Omer Asik,HOU,HOU vs MEM, 8:00 PM,13.6,8100,"",OUT
C,Kosta Koufos,MEM,MEM @ HOU, 8:00 PM,19.4,8100,"",
C,Andrew Bynum,CLE,CLE vs ATL, 7:00 PM,18.7,8100,"",
SF,Alonzo Gee,CLE,CLE vs ATL, 7:00 PM,9.5,8000,"",
SF,Jared Dudley,LAC,LAC @ POR,10:30 PM,14.6,8000,"",
SG,Louis Williams,ATL,ATL @ CLE, 7:00 PM,17.8,8000,"",
PG,Patty Mills,SAS,SAS @ DAL, 8:30 PM,13.6,8000,"",
SG-SF,Danny Green,SAS,SAS @ DAL, 8:30 PM,16.0,8000,"",
SG,Marco Belinelli,SAS,SAS @ DAL, 8:30 PM,16.7,8000,"",
PG-SG,Jarrett Jack,CLE,CLE vs ATL, 7:00 PM,19.1,8000,"",
PF,Boris Diaw,SAS,SAS @ DAL, 8:30 PM,17.7,8000,"",
SF-PF,Terrence Jones,HOU,HOU vs MEM, 8:00 PM,22.4,8000,"",
PG,Patrick Beverley,HOU,HOU vs MEM, 8:00 PM,20.1,8000,"",OUT
SF,James Johnson,MEM,MEM @ HOU, 8:00 PM,17.1,8000,"",
SG-SF,Francisco Garcia,HOU,HOU vs MEM, 8:00 PM,14.2,8000,"",
PG,Jerryd Bayless,MEM,MEM @ HOU, 8:00 PM,14.5,8000,"",
PG,Aaron Brooks,HOU,HOU vs MEM, 8:00 PM,13.1,8000,"",
C,Robin Lopez,POR,POR vs LAC,10:30 PM,23.7,8000,"",
SG-SF,Vince Carter,DAL,DAL vs SAS, 8:30 PM,20.3,7600,"",
PF,Joel Freeland,POR,POR vs LAC,10:30 PM,9.9,7500,"",
SG,CJ Miles,CLE,CLE vs ATL, 7:00 PM,14.1,7500,"",
PG,Matthew Dellavedova,CLE,CLE vs ATL, 7:00 PM,9.4,7500,"",
PF,Ed Davis,MEM,MEM @ HOU, 8:00 PM,13.8,7500,"",
SF,Mike Miller,MEM,MEM @ HOU, 8:00 PM,13.3,7500,"",
C,Tiago Splitter,SAS,SAS @ DAL, 8:30 PM,18.1,7500,"",
C,Samuel Dalembert,DAL,DAL vs SAS, 8:30 PM,17.8,7500,"",
PG,Darren Collison,LAC,LAC @ POR,10:30 PM,14.4,7500,"",
PG,Mo Williams,POR,POR vs LAC,10:30 PM,18.2,7100,"",
SF,Matt Barnes,LAC,LAC @ POR,10:30 PM,15.3,6700,"",
PF,Jon Leuer,MEM,MEM @ HOU, 8:00 PM,17.6,6600,"",
C,Marc Gasol,MEM,MEM @ HOU, 8:00 PM,33.6,6600,"",OUT
SF,Jae Crowder,DAL,DAL vs SAS, 8:30 PM,12.3,6000,"",
PF,Mike Scott,ATL,ATL @ CLE, 7:00 PM,11.8,6000,"",
SG,Willie Green,LAC,LAC @ POR,10:30 PM,8.9,6000,"",
PG,Shelvin Mack,ATL,ATL @ CLE, 7:00 PM,14.3,6000,"",
SG,Jamaal Franklin,MEM,MEM @ HOU, 8:00 PM,4.7,5500,"",
SF,Earl Clark,CLE,CLE vs ATL, 7:00 PM,11.2,5500,"",
SG,John Jenkins,ATL,ATL @ CLE, 7:00 PM,5.9,5500,"",
SG,Nick Calathes,MEM,MEM @ HOU, 8:00 PM,7.8,5500,"",
SF,Anthony Bennett,CLE,CLE vs ATL, 7:00 PM,5.3,5500,"",
PF-C,Elton Brand,ATL,ATL @ CLE, 7:00 PM,10.4,5200,"",
PF-C,Aron Baynes,SAS,SAS @ DAL, 8:30 PM,5.8,5000,"",
PG,Cory Joseph,SAS,SAS @ DAL, 8:30 PM,6.0,5000,"",OUT
SG,Wayne Ellington,DAL,DAL vs SAS, 8:30 PM,5.4,5000,"",
PG,Nando De Colo,SAS,SAS @ DAL, 8:30 PM,5.3,5000,"",
C,Bernard James,DAL,DAL vs SAS, 8:30 PM,5.2,5000,"",
SG,Ricky Ledo,DAL,DAL vs SAS, 8:30 PM,1.5,5000,"",
PG,Devin Harris,DAL,DAL vs SAS, 8:30 PM,0,5000,"",OUT
PF,Malcolm Thomas,SAS,SAS @ DAL, 8:30 PM,0,5000,"",
C,Tyler Zeller,CLE,CLE vs ATL, 7:00 PM,6.3,5000,"",
PG,Dennis Schroder,ATL,ATL @ CLE, 7:00 PM,7.7,5000,"",
C,Pero Antic,ATL,ATL @ CLE, 7:00 PM,8.3,5000,"",
SF,Cartier Martin,ATL,ATL @ CLE, 7:00 PM,11.3,5000,"",OUT
PF-C,Gustavo Ayon,ATL,ATL @ CLE, 7:00 PM,12.4,5000,"",OUT
SF,Victor Claver,POR,POR vs LAC,10:30 PM,0.0,5000,"",
PF,Thomas Robinson,POR,POR vs LAC,10:30 PM,10.4,5000,"",
SG,Dion Waiters,CLE,CLE vs ATL, 7:00 PM,22.7,5000,"",OUT
SF,Dorell Wright,POR,POR vs LAC,10:30 PM,9.3,5000,"",
PF,Antawn Jamison,LAC,LAC @ POR,10:30 PM,8.6,5000,"",
C,Meyers Leonard,POR,POR vs LAC,10:30 PM,6.1,5000,"",
C,Byron Mullens,LAC,LAC @ POR,10:30 PM,5.7,5000,"",
SF,Stephen Jackson,LAC,LAC @ POR,10:30 PM,5.0,5000,"",
C,Ryan Hollins,LAC,LAC @ POR,10:30 PM,4.7,5000,"",
SG,Reggie Bullock,LAC,LAC @ POR,10:30 PM,4.6,5000,"",OUT
SG,Will Barton,POR,POR vs LAC,10:30 PM,4.1,5000,"",
SG,Allen Crabbe,POR,POR vs LAC,10:30 PM,3.4,5000,"",
PG,Earl Watson,POR,POR vs LAC,10:30 PM,2.1,5000,"",
PG,Isaiah Canaan,HOU,HOU vs MEM, 8:00 PM,0.0,5000,"",
PF,Robert Covington,HOU,HOU vs MEM, 8:00 PM,0,5000,"",
SF,Ronnie Brewer,HOU,HOU vs MEM, 8:00 PM,2.1,5000,"",
PF-C,Donatas Motiejunas,HOU,HOU vs MEM, 8:00 PM,5.0,5000,"",
PF,Greg Smith,HOU,HOU vs MEM, 8:00 PM,7.2,5000,"",OUT
SF,Quincy Pondexter,MEM,MEM @ HOU, 8:00 PM,10.3,5000,"",OUT
SF,Tayshaun Prince,MEM,MEM @ HOU, 8:00 PM,12.8,5000,"",OUT
PG,Maalik Wayns,LAC,LAC @ POR,10:30 PM,0,5000,"",OUT
SG,CJ McCollum,POR,POR vs LAC,10:30 PM,0,5000,"",OUT
SG-SF,Carrick Felix,CLE,CLE vs ATL, 7:00 PM,2.3,5000,"",
SG,Sergey Karasev,CLE,CLE vs ATL, 7:00 PM,4.0,5000,"",
C,Henry Sims,CLE,CLE vs ATL, 7:00 PM,4.8,5000,"",
PG,Shane Larkin,DAL,DAL vs SAS, 8:30 PM,8.1,5000,"",
PF,Jeff Ayres,SAS,SAS @ DAL, 8:30 PM,7.8,5000,"",
PG,Gal Mekel,DAL,DAL vs SAS, 8:30 PM,6.6,5000,"",
PF-C,Matt Bonner,SAS,SAS @ DAL, 8:30 PM,6.3,5000,"",
