Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jamal Crawford,Clippers,Pelicans,11050,27.9
SG,Jamal Crawford,Clippers,Pelicans,11050,27.9
SG,Joe Johnson,Nets,Bucks,8800,23.6
SF,Joe Johnson,Nets,Bucks,8800,23.6
C,Jason Collins,Nets,Bucks,5000,1.8
PF,Jason Collins,Nets,Bucks,5000,1.8
C,Zaza Pachulia,Bucks,Nets,8350,18.5
PF,Josh Smith,Pistons,Rockets,13800,33.7
SF,Josh Smith,Pistons,Rockets,13800,33.7
C,Kevin Garnett,Nets,Bucks,6500,18.9
PF,Kevin Garnett,Nets,Bucks,6500,18.9
SG,Ray Allen,Heat,Magic,6450,17.5
PF,Paul Pierce,Nets,Bucks,10600,25.1
SF,Paul Pierce,Nets,Bucks,10600,25.1
PG,Rajon Rondo,Celtics,Pacers,12500,30.5
SG,Jeff Green,Celtics,Pacers,10650,26.1
SF,Jeff Green,Celtics,Pacers,10650,26.1
C,Glen Davis,Clippers,Pelicans,5450,22.9
PF,Glen Davis,Clippers,Pelicans,5450,22.9
PG,Avery Bradley,Celtics,Pacers,7850,22.1
SG,Avery Bradley,Celtics,Pacers,7850,22.1
PG,E'Twaun Moore,Magic,Heat,5050,11.8
SG,E'Twaun Moore,Magic,Heat,5050,11.8
PF,Dante Cunningham,Timberwolves,Kings,8200,14.8
PF,Luol Deng,Cavaliers,Grizzlies,10750,29.3
SF,Luol Deng,Cavaliers,Grizzlies,10750,29.3
PG,C.J. Watson,Pacers,Celtics,6450,12.4
C,Omer Asik,Rockets,Pistons,5050,13.4
PF,Omer Asik,Rockets,Pistons,5050,13.4
C,Anderson Varejao,Cavaliers,Grizzlies,11100,28.1
PF,Anderson Varejao,Cavaliers,Grizzlies,11100,28.1
C,Ryan Hollins,Clippers,Pelicans,5000,5.1
PG,Ramon Sessions,Bucks,Nets,6950,18.2
SG,Ramon Sessions,Bucks,Nets,6950,18.2
SF,Omri Casspi,Rockets,Pistons,5050,15.2
SG,Alonzo Gee,Cavaliers,Grizzlies,5000,8.2
SF,Alonzo Gee,Cavaliers,Grizzlies,5000,8.2
PG,Kyrie Irving,Cavaliers,Grizzlies,15300,36.5
SG,Kyrie Irving,Cavaliers,Grizzlies,15300,36.5
C,Tristan Thompson,Cavaliers,Grizzlies,9950,26.1
PF,Tristan Thompson,Cavaliers,Grizzlies,9950,26.1
PG,Jason Terry,Kings,Timberwolves,5000,9.0
SG,Jason Terry,Kings,Timberwolves,5000,9.0
SF,Caron Butler,Bucks,Nets,5650,20.5
C,Ian Mahinmi,Pacers,Celtics,5000,10.2
PG,J.J. Barea,Timberwolves,Kings,6550,16.0
SG,Corey Brewer,Timberwolves,Kings,7800,19.9
SF,Corey Brewer,Timberwolves,Kings,7800,19.9
C,Al Harrington,Wizards,76ers,5000,10.8
PF,Al Harrington,Wizards,76ers,5000,10.8
PG,Andre Miller,Wizards,76ers,5450,14.3
SG,Andre Miller,Wizards,76ers,5450,14.3
C,Chris Andersen,Heat,Magic,5550,15.3
PF,Chris Andersen,Heat,Magic,5550,15.3
C,Nene Hilario,Wizards,76ers,10100,27.3
PF,Nene Hilario,Wizards,76ers,10100,27.3
SG,Wilson Chandler,Nuggets,Trail Blazers,8000,24.8
SF,Wilson Chandler,Nuggets,Trail Blazers,8000,24.8
SG,Arron Afflalo,Magic,Heat,11350,30.1
SF,Arron Afflalo,Magic,Heat,11350,30.1
C,Kosta Koufos,Grizzlies,Cavaliers,5450,16.3
PF,Kosta Koufos,Grizzlies,Cavaliers,5450,16.3
PG,Ty Lawson,Nuggets,Trail Blazers,13550,37.0
C,Timofey Mozgov,Nuggets,Trail Blazers,8250,18.6
PF,Kenneth Faried,Nuggets,Trail Blazers,9950,23.7
SF,Jordan Hamilton,Rockets,Pistons,7000,15.0
PF,Tayshaun Prince,Grizzlies,Cavaliers,5000,13.0
SF,Tayshaun Prince,Grizzlies,Cavaliers,5000,13.0
PF,Jason Maxiell,Magic,Heat,5000,8.0
PG,Will Bynum,Pistons,Rockets,8350,15.8
PG,Rodney Stuckey,Pistons,Rockets,6750,19.3
SG,Rodney Stuckey,Pistons,Rockets,6750,19.3
C,Greg Monroe,Pistons,Rockets,12000,29.7
PF,Greg Monroe,Pistons,Rockets,12000,29.7
PG,Brandon Knight,Bucks,Nets,12000,29.2
SG,Brandon Knight,Bucks,Nets,12000,29.2
SG,Kyle Singler,Pistons,Rockets,7800,16.8
SF,Kyle Singler,Pistons,Rockets,7800,16.8
SG,Dorell Wright,Trail Blazers,Nuggets,6800,9.9
SF,Dorell Wright,Trail Blazers,Nuggets,6800,9.9
C,Ekpe Udoh,Bucks,Nets,5000,11.8
PF,Ekpe Udoh,Bucks,Nets,5000,11.8
PG,Jeremy Lin,Rockets,Pistons,7400,23.7
SG,Jeremy Lin,Rockets,Pistons,7400,23.7
PF,Jeff Adrien,Bucks,Nets,5450,9.5
SF,Jeff Adrien,Bucks,Nets,5450,9.5
C,Luis Scola,Pacers,Celtics,6000,14.8
PF,Luis Scola,Pacers,Celtics,6000,14.8
SG,Kevin Martin,Timberwolves,Kings,9800,27.2
SF,Kevin Martin,Timberwolves,Kings,9800,27.2
SG,Courtney Lee,Grizzlies,Cavaliers,8000,16.9
SF,Courtney Lee,Grizzlies,Cavaliers,8000,16.9
SG,Chase Budinger,Timberwolves,Kings,6950,11.0
SF,Chase Budinger,Timberwolves,Kings,6950,11.0
PF,Donatas Motiejunas,Rockets,Pistons,6000,10.9
SF,Donatas Motiejunas,Rockets,Pistons,6000,10.9
SF,Danny Granger,Clippers,Pelicans,6000,15.3
C,Roy Hibbert,Pacers,Celtics,10600,27.0
PG,George Hill,Pacers,Celtics,7450,23.0
SG,George Hill,Pacers,Celtics,7450,23.0
PG,Darren Collison,Clippers,Pelicans,8750,19.6
SG,Paul George,Pacers,Celtics,15750,38.7
SF,Paul George,Pacers,Celtics,15750,38.7
SG,Lance Stephenson,Pacers,Celtics,12950,31.4
SF,Lance Stephenson,Pacers,Celtics,12950,31.4
PG,Mo Williams,Trail Blazers,Nuggets,7750,19.6
SG,Mo Williams,Trail Blazers,Nuggets,7750,19.6
PG,Randy Foye,Nuggets,Trail Blazers,11550,22.6
SG,Randy Foye,Nuggets,Trail Blazers,11550,22.6
SG,Eric Gordon,Pelicans,Clippers,8450,25.2
C,DeAndre Jordan,Clippers,Pelicans,14050,35.1
C,Blake Griffin,Clippers,Pelicans,16050,42.7
PF,Blake Griffin,Clippers,Pelicans,16050,42.7
SF,Al-Farouq Aminu,Pelicans,Clippers,6500,19.5
SF,Matt Barnes,Clippers,Pelicans,7600,17.4
C,Andrew Bynum,Pacers,Celtics,5250,17.7
SG,Shane Battier,Heat,Magic,5250,11.7
SF,Shane Battier,Heat,Magic,5250,11.7
C,Zach Randolph,Grizzlies,Cavaliers,12000,33.0
PF,Zach Randolph,Grizzlies,Cavaliers,12000,33.0
SG,Tony Allen,Grizzlies,Cavaliers,7500,21.0
SF,Tony Allen,Grizzlies,Cavaliers,7500,21.0
PF,Rudy Gay,Kings,Timberwolves,14650,34.8
SF,Rudy Gay,Kings,Timberwolves,14650,34.8
PG,Mike Conley,Grizzlies,Cavaliers,11050,32.1
C,Marc Gasol,Grizzlies,Cavaliers,12050,28.9
PG,O.J. Mayo,Bucks,Nets,7100,19.9
SG,O.J. Mayo,Bucks,Nets,7100,19.9
C,Darrell Arthur,Nuggets,Trail Blazers,5000,11.2
PF,Darrell Arthur,Nuggets,Trail Blazers,5000,11.2
SG,Mike Miller,Grizzlies,Cavaliers,5450,13.4
SF,Mike Miller,Grizzlies,Cavaliers,5450,13.4
PF,LeBron James,Heat,Magic,19200,46.7
SF,LeBron James,Heat,Magic,19200,46.7
C,Chris Bosh,Heat,Magic,12100,29.5
PF,Chris Bosh,Heat,Magic,12100,29.5
PG,Dwyane Wade,Heat,Magic,13850,33.6
SG,Dwyane Wade,Heat,Magic,13850,33.6
SG,James Jones,Heat,Magic,5000,5.1
SF,James Jones,Heat,Magic,5000,5.1
PF,Udonis Haslem,Heat,Magic,5000,6.8
PG,Mario Chalmers,Heat,Magic,8850,23.6
PG,Norris Cole,Heat,Magic,5500,16.3
PG,Shaun Livingston,Nets,Bucks,6500,17.5
SG,Shaun Livingston,Nets,Bucks,6500,17.5
PG,Beno Udrih,Grizzlies,Cavaliers,5000,14.0
PF,Ersan Ilyasova,Bucks,Nets,9600,20.8
SF,Ersan Ilyasova,Bucks,Nets,9600,20.8
PF,Luc Richard Mbah a Moute,Timberwolves,Kings,5000,8.2
SF,Luc Richard Mbah a Moute,Timberwolves,Kings,5000,8.2
PG,Brandon Jennings,Pistons,Rockets,10750,34.5
PF,Tobias Harris,Magic,Heat,9750,25.9
SF,Tobias Harris,Magic,Heat,9750,25.9
C,Jon Leuer,Grizzlies,Cavaliers,5000,13.7
PF,Jon Leuer,Grizzlies,Cavaliers,5000,13.7
SG,Martell Webster,Wizards,76ers,5700,18.6
SF,Martell Webster,Wizards,76ers,5700,18.6
PF,Michael Beasley,Heat,Magic,5200,14.1
SF,Michael Beasley,Heat,Magic,5200,14.1
C,Kevin Love,Timberwolves,Kings,20350,51.8
PF,Kevin Love,Timberwolves,Kings,20350,51.8
C,Anthony Randolph,Nuggets,Trail Blazers,5750,11.4
PF,Anthony Randolph,Nuggets,Trail Blazers,5750,11.4
C,Nikola Pekovic,Timberwolves,Kings,10800,31.5
PG,Ricky Rubio,Timberwolves,Kings,11300,30.8
PF,Derrick Williams,Kings,Timberwolves,5250,16.2
SF,Derrick Williams,Kings,Timberwolves,5250,16.2
PF,Chandler Parsons,Rockets,Pistons,10850,31.7
SF,Chandler Parsons,Rockets,Pistons,10850,31.7
PF,Travis Outlaw,Kings,Timberwolves,5000,9.7
SF,Travis Outlaw,Kings,Timberwolves,5000,9.7
C,Kris Humphries,Celtics,Pacers,7500,17.7
PF,Kris Humphries,Celtics,Pacers,7500,17.7
PG,Deron Williams,Nets,Bucks,12650,28.3
SG,Anthony Morrow,Pelicans,Clippers,5000,10.2
SF,Anthony Morrow,Pelicans,Clippers,5000,10.2
PF,David West,Pacers,Celtics,11350,27.6
SG,Willie Green,Clippers,Pelicans,5000,8.4
SG,Trevor Ariza,Wizards,76ers,12400,31.0
SF,Trevor Ariza,Wizards,76ers,12400,31.0
PG,Chris Paul,Clippers,Pelicans,17100,45.6
PG,Jarrett Jack,Cavaliers,Grizzlies,8750,18.3
SG,Jarrett Jack,Cavaliers,Grizzlies,8750,18.3
PF,Carl Landry,Kings,Timberwolves,5000,8.3
SF,Carl Landry,Kings,Timberwolves,5000,8.3
C,Aaron Gray,Kings,Timberwolves,5000,6.2
C,Ronny Turiaf,Timberwolves,Kings,7950,15.5
PF,Ronny Turiaf,Timberwolves,Kings,7950,15.5
C,Josh Harrellson,Pistons,Rockets,5000,7.8
PF,Josh Harrellson,Pistons,Rockets,5000,7.8
SG,James Harden,Rockets,Pistons,16300,40.4
