Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jeff Teague,Hawks,Pacers,11450,30.4
SG,Kyle Korver,Hawks,Pacers,8150,24.7
SF,Kyle Korver,Hawks,Pacers,8150,24.7
PF,Antawn Jamison,Hawks,Pacers,5000,7.9
C,Elton Brand,Hawks,Pacers,6350,15.9
PF,Elton Brand,Hawks,Pacers,6350,15.9
PG,Lou Williams,Hawks,Pacers,6850,18.9
SG,Lou Williams,Hawks,Pacers,6850,18.9
C,Paul Millsap,Hawks,Pacers,14450,37.2
PF,Paul Millsap,Hawks,Pacers,14450,37.2
PG,Shelvin Mack,Hawks,Pacers,6800,16.4
PF,DeMarre Carroll,Hawks,Pacers,10400,24.0
SF,DeMarre Carroll,Hawks,Pacers,10400,24.0
C,Gustavo Ayon,Hawks,Pacers,7500,13.6
PF,Gustavo Ayon,Hawks,Pacers,7500,13.6
SG,Cartier Martin,Hawks,Pacers,5000,9.8
SF,Cartier Martin,Hawks,Pacers,5000,9.8
PF,Mike Scott,Hawks,Pacers,8050,15.4
PG,Dennis Schroder,Hawks,Pacers,5000,7.7
C,Mike Muscala,Hawks,Pacers,5350,8.1
C,Pero Antic,Hawks,Pacers,7050,15.3
PG,Kirk Hinrich,Bulls,Wizards,6500,20.2
SG,Kirk Hinrich,Bulls,Wizards,6500,20.2
PG,D.J. Augustin,Bulls,Wizards,8600,23.0
C,Carlos Boozer,Bulls,Wizards,10450,26.1
PF,Carlos Boozer,Bulls,Wizards,10450,26.1
C,Joakim Noah,Bulls,Wizards,16450,38.6
PF,Joakim Noah,Bulls,Wizards,16450,38.6
C,Taj Gibson,Bulls,Wizards,10500,24.7
PF,Taj Gibson,Bulls,Wizards,10500,24.7
SG,Jimmy Butler,Bulls,Wizards,11200,26.6
SF,Jimmy Butler,Bulls,Wizards,11200,26.6
SG,Mike Dunleavy,Bulls,Wizards,9400,22.1
SF,Mike Dunleavy,Bulls,Wizards,9400,22.1
C,Nazr Mohammed,Bulls,Wizards,5000,5.2
PG,Jimmer Fredette,Bulls,Wizards,5000,9.3
SG,Jimmer Fredette,Bulls,Wizards,5000,9.3
SG,Tony Snell,Bulls,Wizards,5000,8.6
SF,Tony Snell,Bulls,Wizards,5000,8.6
PG,C.J. Watson,Pacers,Hawks,6100,12.8
C,Ian Mahinmi,Pacers,Hawks,5000,10.3
C,Luis Scola,Pacers,Hawks,6050,14.4
PF,Luis Scola,Pacers,Hawks,6050,14.4
C,Roy Hibbert,Pacers,Hawks,8500,23.8
PG,George Hill,Pacers,Hawks,7600,22.1
SG,George Hill,Pacers,Hawks,7600,22.1
SG,Paul George,Pacers,Hawks,16000,38.6
SF,Paul George,Pacers,Hawks,16000,38.6
SG,Lance Stephenson,Pacers,Hawks,12800,30.1
SF,Lance Stephenson,Pacers,Hawks,12800,30.1
C,Andrew Bynum,Pacers,Hawks,5200,18.1
PF,David West,Pacers,Hawks,10650,27.6
SG,Evan Turner,Pacers,Hawks,5650,24.6
SF,Evan Turner,Pacers,Hawks,5650,24.6
C,Lavoy Allen,Pacers,Hawks,7750,13.1
PF,Lavoy Allen,Pacers,Hawks,7750,13.1
PF,Chris Copeland,Pacers,Hawks,5000,6.1
SF,Chris Copeland,Pacers,Hawks,5000,6.1
SG,Joe Johnson,Nets,Raptors,10250,25.2
SF,Joe Johnson,Nets,Raptors,10250,25.2
C,Jason Collins,Nets,Raptors,5000,3.0
PF,Jason Collins,Nets,Raptors,5000,3.0
C,Kevin Garnett,Nets,Raptors,6400,18.7
PF,Kevin Garnett,Nets,Raptors,6400,18.7
PF,Paul Pierce,Nets,Raptors,10550,25.0
SF,Paul Pierce,Nets,Raptors,10550,25.0
PG,Shaun Livingston,Nets,Raptors,6750,18.8
SG,Shaun Livingston,Nets,Raptors,6750,18.8
PG,Deron Williams,Nets,Raptors,12150,29.0
SG,Marcus Thornton,Nets,Raptors,8150,16.1
PF,Andrei Kirilenko,Nets,Raptors,5900,12.8
SF,Andrei Kirilenko,Nets,Raptors,5900,12.8
C,Andray Blatche,Nets,Raptors,8700,21.4
PF,Andray Blatche,Nets,Raptors,8700,21.4
SG,Alan Anderson,Nets,Raptors,5250,12.8
SF,Alan Anderson,Nets,Raptors,5250,12.8
PG,Marquis Teague,Nets,Raptors,5000,5.9
PF,Mirza Teletovic,Nets,Raptors,6600,16.2
SF,Mirza Teletovic,Nets,Raptors,6600,16.2
C,Mason Plumlee,Nets,Raptors,6750,16.0
PF,Mason Plumlee,Nets,Raptors,6750,16.0
PG,Jorge Gutierrez,Nets,Raptors,5000,9.6
C,Chuck Hayes,Raptors,Nets,5000,8.1
PF,Chuck Hayes,Raptors,Nets,5000,8.1
PG,Kyle Lowry,Raptors,Nets,14300,37.9
C,Patrick Patterson,Raptors,Nets,7600,19.1
PF,Patrick Patterson,Raptors,Nets,7600,19.1
C,Tyler Hansbrough,Raptors,Nets,6300,11.3
PF,Tyler Hansbrough,Raptors,Nets,6300,11.3
PG,Greivis Vasquez,Raptors,Nets,11100,18.9
SG,Greivis Vasquez,Raptors,Nets,11100,18.9
SG,Landry Fields,Raptors,Nets,5000,6.0
SF,Landry Fields,Raptors,Nets,5000,6.0
SG,John Salmons,Raptors,Nets,5000,11.7
SF,John Salmons,Raptors,Nets,5000,11.7
PF,Steve Novak,Raptors,Nets,5000,6.0
SF,Steve Novak,Raptors,Nets,5000,6.0
C,Amir Johnson,Raptors,Nets,8250,23.1
PF,Amir Johnson,Raptors,Nets,8250,23.1
SG,DeMar DeRozan,Raptors,Nets,12100,33.6
SF,DeMar DeRozan,Raptors,Nets,12100,33.6
C,Jonas Valanciunas,Raptors,Nets,10650,24.6
PG,Dwight Buycks,Raptors,Nets,5000,6.7
SG,Terrence Ross,Raptors,Nets,6100,18.4
SF,Terrence Ross,Raptors,Nets,6100,18.4
PG,Nando De Colo,Raptors,Nets,5000,8.3
SG,Nando De Colo,Raptors,Nets,5000,8.3
C,Al Harrington,Wizards,Bulls,5000,10.8
PF,Al Harrington,Wizards,Bulls,5000,10.8
PG,Andre Miller,Wizards,Bulls,5250,13.3
SG,Andre Miller,Wizards,Bulls,5250,13.3
C,Nene Hilario,Wizards,Bulls,10150,27.0
PF,Nene Hilario,Wizards,Bulls,10150,27.0
C,Drew Gooden,Wizards,Bulls,5500,15.9
PF,Drew Gooden,Wizards,Bulls,5500,15.9
SG,Martell Webster,Wizards,Bulls,5000,16.8
SF,Martell Webster,Wizards,Bulls,5000,16.8
SG,Trevor Ariza,Wizards,Bulls,11800,29.8
SF,Trevor Ariza,Wizards,Bulls,11800,29.8
C,Marcin Gortat,Wizards,Bulls,11950,30.3
PG,John Wall,Wizards,Bulls,14650,39.8
C,Kevin Seraphin,Wizards,Bulls,5000,8.4
PF,Kevin Seraphin,Wizards,Bulls,5000,8.4
PF,Trevor Booker,Wizards,Bulls,8000,16.1
SF,Chris Singleton,Wizards,Bulls,5000,6.5
SG,Bradley Beal,Wizards,Bulls,11600,27.8
SF,Otto Porter Jr.,Wizards,Bulls,5000,4.4
SG,Glen Rice Jr.,Wizards,Bulls,5000,6.8
SF,Glen Rice Jr.,Wizards,Bulls,5000,6.8
