Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF,LaMarcus Aldridge,POR,POR @ GSW, 9:00 PM,45.4,20000,"",
SF,Carmelo Anthony,NYK,NYK vs LAL, 3:30 PM,44.2,19300,"",
PG,Stephen Curry,GSW,GSW vs POR, 9:00 PM,43.5,18100,"",
SF,LeBron James,MIA,MIA vs SAS, 1:00 PM,44.2,17600,"",
PF-C,Anthony Davis,NOP,NOP vs ORL, 6:00 PM,42.1,16600,"",
PF-C,Pau Gasol,LAL,LAL @ NYK, 3:30 PM,35.7,16200,"",
C,DeMarcus Cousins,SAC,SAC vs DEN, 9:00 PM,43.9,15700,"",OUT
PG,Ty Lawson,DEN,DEN @ SAC, 9:00 PM,35.7,14500,"",
C,Andre Drummond,DET,DET @ DAL, 7:30 PM,34.4,14500,"",
PG,Isaiah Thomas,SAC,SAC vs DEN, 9:00 PM,33.0,14300,"",
PF,Tim Duncan,SAS,SAS @ MIA, 1:00 PM,34.4,14300,"",
PG,Kyrie Irving,CLE,CLE vs PHO, 6:00 PM,35.0,14200,"",
PF,David Lee,GSW,GSW vs POR, 9:00 PM,34.5,13900,"",
SG,Dwyane Wade,MIA,MIA vs SAS, 1:00 PM,34.0,13300,"",OUT
SG,Monta Ellis,DAL,DAL vs DET, 7:30 PM,33.9,13000,"",
PG,Brandon Jennings,DET,DET @ DAL, 7:30 PM,33.2,12900,"",
PG,Goran Dragic,PHO,PHO @ CLE, 6:00 PM,33.0,12900,"",
PF,Dirk Nowitzki,DAL,DAL vs DET, 7:30 PM,34.6,12800,"",
C,Brook Lopez,BKN,BKN @ BOS, 6:30 PM,32.6,12700,"",OUT
PG,Eric Bledsoe,PHO,PHO @ CLE, 6:00 PM,32.5,12700,"",OUT
C,Anderson Varejao,CLE,CLE vs PHO, 6:00 PM,28.5,12600,"",
PG,Jrue Holiday,NOP,NOP vs ORL, 6:00 PM,32.3,12600,"",OUT
SF-PF,Josh Smith,DET,DET @ DAL, 7:30 PM,32.5,12500,"",
SF,Rudy Gay,SAC,SAC vs DEN, 9:00 PM,32.8,12400,"",OUT
C,Nikola Vucevic,ORL,ORL @ NOP, 6:00 PM,31.8,12400,"",OUT
SG,Victor Oladipo,ORL,ORL @ NOP, 6:00 PM,26.5,12300,"",
C,Andrew Bogut,GSW,GSW vs POR, 9:00 PM,26.9,12000,"",
PG,Tony Parker,SAS,SAS @ MIA, 1:00 PM,29.6,12000,"",
PG,Damian Lillard,POR,POR @ GSW, 9:00 PM,33.8,11900,"",
PF-C,Chris Bosh,MIA,MIA vs SAS, 1:00 PM,28.9,11600,"",
PF,Ryan Anderson,NOP,NOP vs ORL, 6:00 PM,29.6,11600,"",OUT
SF-PF,Tobias Harris,ORL,ORL @ NOP, 6:00 PM,25.8,11200,"",
SF-PF,Jeff Green,BOS,BOS vs BKN, 6:30 PM,25.0,11100,"",
PG,Jameer Nelson,ORL,ORL @ NOP, 6:00 PM,27.5,11000,"",
SF,Shawn Marion,DAL,DAL vs DET, 7:30 PM,24.9,10900,"",
SF,Nicolas Batum,POR,POR @ GSW, 9:00 PM,30.6,10900,"",
SG,Wesley Matthews,POR,POR @ GSW, 9:00 PM,26.7,10900,"",
PG,Kendall Marshall,LAL,LAL @ NYK, 3:30 PM,26.6,10800,"",
PG,Deron Williams,BKN,BKN @ BOS, 6:30 PM,26.6,10600,"",
SF,Luol Deng,CLE,CLE vs PHO, 6:00 PM,31.0,10600,"",
PF,Tristan Thompson,CLE,CLE vs PHO, 6:00 PM,26.0,10400,"",
PF-C,Greg Monroe,DET,DET @ DAL, 7:30 PM,28.6,10300,"",
C,JJ Hickson,DEN,DEN @ SAC, 9:00 PM,26.1,10200,"",
SG-SF,Arron Afflalo,ORL,ORL @ NOP, 6:00 PM,30.7,10200,"",
SG,Kobe Bryant,LAL,LAL @ NYK, 3:30 PM,25.8,10100,"",OUT
SG-SF,Nick Young,LAL,LAL @ NYK, 3:30 PM,23.0,10100,"",
SF,Wilson Chandler,DEN,DEN @ SAC, 9:00 PM,24.8,10100,"",
PF,Ryan Kelly,LAL,LAL @ NYK, 3:30 PM,11.8,9900,"",
PF-C,Andray Blatche,BKN,BKN @ BOS, 6:30 PM,22.8,9900,"",
SG,Tyreke Evans,NOP,NOP vs ORL, 6:00 PM,25.5,9800,"",OUT
C,Robin Lopez,POR,POR @ GSW, 9:00 PM,24.6,9800,"",
PG,Steve Blake,LAL,LAL @ NYK, 3:30 PM,24.8,9700,"",OUT
PF,Jared Sullinger,BOS,BOS vs BKN, 6:30 PM,25.4,9700,"",
SF,Paul Pierce,BKN,BKN @ BOS, 6:30 PM,24.1,9500,"",
PF-C,Channing Frye,PHO,PHO @ CLE, 6:00 PM,22.9,9500,"",
SG-SF,Joe Johnson,BKN,BKN @ BOS, 6:30 PM,24.6,9400,"",
PF,Markieff Morris,PHO,PHO @ CLE, 6:00 PM,23.3,9400,"",
SG,Jodie Meeks,LAL,LAL @ NYK, 3:30 PM,21.7,9400,"",
SG,Klay Thompson,GSW,GSW vs POR, 9:00 PM,27.5,9300,"",
PF-C,DeJuan Blair,DAL,DAL vs DET, 7:30 PM,18.7,9300,"",
SG-SF,Andre Iguodala,GSW,GSW vs POR, 9:00 PM,24.3,9100,"",
C,Tyson Chandler,NYK,NYK vs LAL, 3:30 PM,23.2,9100,"",
SG,JR Smith,NYK,NYK vs LAL, 3:30 PM,22.6,9000,"",
