"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",10300,"OKC@Uta 09:00PM ET",51.515
"PF/C","DeMarcus Cousins",10000,"Por@Sac 10:00PM ET",47.065
"PG/SG","Stephen Curry",9900,"GS@Mil 08:00PM ET",48.227
"SF/PF","LeBron James",9600,"NO@Mia 07:30PM ET",46.045
"PF/C","LaMarcus Aldridge",9400,"Por@Sac 10:00PM ET",45.331
"PF/C","Anthony Davis",9100,"NO@Mia 07:30PM ET",42.790
"PG","John Wall",8800,"Was@Cha 07:00PM ET",42.395
"SF/PF","Carmelo Anthony",8700,"Det@NY 07:30PM ET",45.200
"SG/SF","Paul George",8500,"Tor@Ind 07:00PM ET",40.742
"PG","Michael Carter-Williams",8200,"Phi@Cle 07:00PM ET",41.304
"PF/C","Al Jefferson",8200,"Was@Cha 07:00PM ET",37.442
"PG","Damian Lillard",8100,"Por@Sac 10:00PM ET",37.250
"PG","Ty Lawson",8100,"Bos@Den 09:00PM ET",37.347
"PF/C","David Lee",7900,"GS@Mil 08:00PM ET",36.264
"PG","Kyle Lowry",7900,"Tor@Ind 07:00PM ET",36.406
"PG","Rajon Rondo",7900,"Bos@Den 09:00PM ET",0
"SF/PF","Thaddeus Young",7900,"Phi@Cle 07:00PM ET",34.306
"PF/C","Pau Gasol",7700,"LAL@Dal 08:30PM ET",35.556
"C","Marc Gasol",7700,"SA@Mem 08:00PM ET",34.692
"PG","Brandon Jennings",7700,"Det@NY 07:30PM ET",36.648
"PF/C","Zach Randolph",7500,"SA@Mem 08:00PM ET",35.097
"PG","Kemba Walker",7500,"Was@Cha 07:00PM ET",34.229
"SF/PF","Rudy Gay",7500,"Por@Sac 10:00PM ET",35.458
"PG/SG","Kyrie Irving",7500,"Phi@Cle 07:00PM ET",37.613
"PF/C","Joakim Noah",7400,"Pho@Chi 08:00PM ET",33.226
"SG/SF","Evan Turner",7400,"Phi@Cle 07:00PM ET",35.091
"PG","Derrick Rose",7400,"Pho@Chi 08:00PM ET",26.650
"PG/SG","Goran Dragic",7400,"Pho@Chi 08:00PM ET",33.810
"PG/SG","Monta Ellis",7400,"LAL@Dal 08:30PM ET",35.662
"PF/C","Tim Duncan",7400,"SA@Mem 08:00PM ET",35.040
"PG/SG","Dwyane Wade",7300,"NO@Mia 07:30PM ET",36.452
"SG/SF","DeMar DeRozan",7300,"Tor@Ind 07:00PM ET",34.172
"PG","Mike Conley",7300,"SA@Mem 08:00PM ET",32.992
"PG","Jrue Holiday",7300,"NO@Mia 07:30PM ET",35.500
"PG","Isaiah Thomas",7200,"Por@Sac 10:00PM ET",34.563
"PF/C","Andre Drummond",7200,"Det@NY 07:30PM ET",35.654
"SG/SF","Gordon Hayward",7100,"OKC@Uta 09:00PM ET",33.931
"PF/C","Dirk Nowitzki",7000,"LAL@Dal 08:30PM ET",36.371
"PF/C","Spencer Hawes",7000,"Phi@Cle 07:00PM ET",34.547
"PF/C","Greg Monroe",6900,"Det@NY 07:30PM ET",31.346
"PG","Tony Parker",6900,"SA@Mem 08:00PM ET",30.363
"SF/PF","Josh Smith",6900,"Det@NY 07:30PM ET",33.360
"SG/SF","Nicolas Batum",6800,"Por@Sac 10:00PM ET",32.949
"PF/C","Derrick Favors",6800,"OKC@Uta 09:00PM ET",31.243
"C","Roy Hibbert",6500,"Tor@Ind 07:00PM ET",30.220
"PF/C","Serge Ibaka",6500,"OKC@Uta 09:00PM ET",31.897
"PF/C","Chris Bosh",6400,"NO@Mia 07:30PM ET",29.197
"PG/SG","Kobe Bryant",6400,"LAL@Dal 08:30PM ET",28.833
"SG/SF","Klay Thompson",6300,"GS@Mil 08:00PM ET",31.410
"PG/SG","Brandon Knight",6300,"GS@Mil 08:00PM ET",28.830
"PF/C","Ryan Anderson",6200,"NO@Mia 07:30PM ET",31.932
"PF","David West",6200,"Tor@Ind 07:00PM ET",28.629
"PG/SG","Eric Bledsoe",6200,"Pho@Chi 08:00PM ET",34.854
"PF/C","Anderson Varejao",6100,"Phi@Cle 07:00PM ET",26.735
"PG","Kendall Marshall",6100,"LAL@Dal 08:30PM ET",22.750
"SG/SF","Tyreke Evans",6100,"NO@Mia 07:30PM ET",28.767
"SG/SF","Andre Iguodala",6000,"GS@Mil 08:00PM ET",26.344
"SG/SF","Jeff Green",5900,"Bos@Den 09:00PM ET",25.485
"PG","Reggie Jackson",5900,"OKC@Uta 09:00PM ET",24.235
"SG/SF","Wesley Matthews",5900,"Por@Sac 10:00PM ET",28.485
"PF/C","Tristan Thompson",5800,"Phi@Cle 07:00PM ET",27.044
