"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Anthony Davis",9900,"GS@NO 08:00PM ET",47.154
"PG","John Wall",9500,"LAL@Was 07:00PM ET",41.981
"PG/SG","Stephen Curry",8600,"GS@NO 08:00PM ET",42.045
"PF/C","Al Horford",8000,"Orl@Atl 07:30PM ET",36.857
"PF/C","Pau Gasol",8000,"LAL@Was 07:00PM ET",34.964
"SF/PF","Rudy Gay",7900,"Bkn@Tor 07:00PM ET",37.827
"C","Brook Lopez",7700,"Bkn@Tor 07:00PM ET",35.063
"PF","Paul Millsap",7600,"Orl@Atl 07:30PM ET",33.404
"PF/C","David Lee",7600,"GS@NO 08:00PM ET",33.518
"PG","Jeff Teague",7400,"Orl@Atl 07:30PM ET",37.482
"PG","Jrue Holiday",7400,"GS@NO 08:00PM ET",32.615
"PF/C","Nikola Vucevic",7400,"Orl@Atl 07:30PM ET",35.750
"SG/SF","DeMar DeRozan",7100,"Bkn@Tor 07:00PM ET",31.885
"SG/SF","Arron Afflalo",7000,"Orl@Atl 07:30PM ET",36.769
"PG","Kyle Lowry",7000,"Bkn@Tor 07:00PM ET",31.404
"SG","Bradley Beal",7000,"LAL@Was 07:00PM ET",33.538
"SG/SF","Andre Iguodala",6900,"GS@NO 08:00PM ET",31.904
"SG/SF","Klay Thompson",6600,"GS@NO 08:00PM ET",30.625
"PF/C","Nene Hilario",6100,"LAL@Was 07:00PM ET",30.205
"PG","Deron Williams",6100,"Bkn@Tor 07:00PM ET",21.444
"C","Marcin Gortat",6000,"LAL@Was 07:00PM ET",30.827
"PF/C","Ryan Anderson",6000,"GS@NO 08:00PM ET",26.000
"PG/SG","Victor Oladipo",6000,"Orl@Atl 07:30PM ET",25.519
"SG","Eric Gordon",5900,"GS@NO 08:00PM ET",26.212
"PG","Jameer Nelson",5900,"Orl@Atl 07:30PM ET",27.154
"SG/SF","Tyreke Evans",5800,"GS@NO 08:00PM ET",24.154
"SF","Paul Pierce",5800,"Bkn@Tor 07:00PM ET",24.208
"PF/C","Jordan Hill",5800,"LAL@Was 07:00PM ET",26.125
"PF/C","Amir Johnson",5600,"Bkn@Tor 07:00PM ET",23.192
"C","Andrew Bogut",5600,"GS@NO 08:00PM ET",26.946
"PF/C","Andray Blatche",5500,"Bkn@Tor 07:00PM ET",20.442
"SF","Harrison Barnes",5500,"GS@NO 08:00PM ET",21.650
"SG/SF","Trevor Ariza",5400,"LAL@Was 07:00PM ET",31.406
"SF","Otto Porter Jr.",5400,"LAL@Was 07:00PM ET",0
"C","Jonas Valanciunas",5300,"Bkn@Tor 07:00PM ET",22.154
"SG/SF","Martell Webster",5200,"LAL@Was 07:00PM ET",24.712
"SG/SF","Joe Johnson",5100,"Bkn@Tor 07:00PM ET",24.135
"PG","Steve Blake",4900,"LAL@Was 07:00PM ET",27.661
"SG/SF","Kyle Korver",4900,"Orl@Atl 07:30PM ET",25.518
"SG/SF","Nick Young",4900,"LAL@Was 07:00PM ET",19.446
"PF/C","Kevin Garnett",4800,"Bkn@Tor 07:00PM ET",22.104
"PF/C","Glen Davis",4700,"Orl@Atl 07:30PM ET",26.625
"PG","Steve Nash",4600,"LAL@Was 07:00PM ET",16.208
"SF","Maurice Harkless",4500,"Orl@Atl 07:30PM ET",18.712
"PF","Mason Plumlee",4500,"Bkn@Tor 07:00PM ET",11.875
"SF/PF","Tobias Harris",4400,"Orl@Atl 07:30PM ET",6.750
"SF/PF","DeMarre Carroll",4200,"Orl@Atl 07:30PM ET",22.357
"PF/C","Chris Kaman",4200,"LAL@Was 07:00PM ET",17.750
