Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs ATL, 8:00 PM,50.1,20000,"",
PF-C,Kevin Love,MIN,MIN @ CHI, 8:00 PM,47.6,18400,"",
PF,Blake Griffin,LAC,LAC @ MIL, 8:00 PM,41.3,16900,"",
C,DeMarcus Cousins,SAC,SAC @ UTA, 9:00 PM,43.9,15700,"",OUT
PG,Russell Westbrook,OKC,OKC vs ATL, 8:00 PM,39.0,15200,"",OUT
PF,Paul Millsap,ATL,ATL @ OKC, 8:00 PM,35.9,15200,"",
C,Joakim Noah,CHI,CHI vs MIN, 8:00 PM,34.9,14400,"",
PG,Isaiah Thomas,SAC,SAC @ UTA, 9:00 PM,33.2,14300,"",
SG,DeMar DeRozan,TOR,TOR @ BKN, 7:30 PM,34.1,13900,"",OUT
PG,Michael Carter-Williams,PHI,PHI vs PHO, 7:00 PM,36.9,13900,"",
PF-C,Serge Ibaka,OKC,OKC vs ATL, 8:00 PM,31.5,13600,"",
SG-SF,Gordon Hayward,UTA,UTA vs SAC, 9:00 PM,32.9,13500,"",
PF,Thaddeus Young,PHI,PHI vs PHO, 7:00 PM,31.3,13300,"",
PG,Kyle Lowry,TOR,TOR @ BKN, 7:30 PM,34.1,13300,"",
C,Nikola Pekovic,MIN,MIN @ CHI, 8:00 PM,32.3,13300,"",
PG,Goran Dragic,PHO,PHO @ PHI, 7:00 PM,33.0,13000,"",
C,Brook Lopez,BKN,BKN vs TOR, 7:30 PM,32.6,12700,"",OUT
PG,Eric Bledsoe,PHO,PHO @ PHI, 7:00 PM,32.5,12700,"",OUT
PG,Ricky Rubio,MIN,MIN @ CHI, 8:00 PM,29.8,12700,"",
C,DeAndre Jordan,LAC,LAC @ MIL, 8:00 PM,33.4,12600,"",
SG-SF,Evan Turner,PHI,PHI vs PHO, 7:00 PM,30.6,12400,"",
SF,Rudy Gay,SAC,SAC @ UTA, 9:00 PM,32.8,12400,"",OUT
SG,Jamal Crawford,LAC,LAC @ MIL, 8:00 PM,25.5,11900,"",
SG,Kevin Martin,MIN,MIN @ CHI, 8:00 PM,27.5,11500,"",
C,Spencer Hawes,PHI,PHI vs PHO, 7:00 PM,31.6,11400,"",
PG,Brandon Knight,MIL,MIL vs LAC, 8:00 PM,27.0,11000,"",
PF,Derrick Favors,UTA,UTA vs SAC, 9:00 PM,29.4,10900,"",
PF-C,Taj Gibson,CHI,CHI vs MIN, 8:00 PM,23.7,10600,"",
PG,Deron Williams,BKN,BKN vs TOR, 7:30 PM,26.6,10600,"",
PG,Jeff Teague,ATL,ATL @ OKC, 8:00 PM,30.1,10500,"",OUT
PF,Carlos Boozer,CHI,CHI vs MIN, 8:00 PM,27.7,10500,"",
PF,John Henson,MIL,MIL vs LAC, 8:00 PM,29.0,10400,"",
PG,Reggie Jackson,OKC,OKC vs ATL, 8:00 PM,24.1,10200,"",
SG,JJ Redick,LAC,LAC @ MIL, 8:00 PM,23.5,10200,"",
PF-C,Andray Blatche,BKN,BKN vs TOR, 7:30 PM,23.0,9900,"",
SF,Paul Pierce,BKN,BKN vs TOR, 7:30 PM,23.8,9500,"",
PG,Derrick Rose,CHI,CHI vs MIN, 8:00 PM,24.2,9500,"",OUT
SG-SF,Joe Johnson,BKN,BKN vs TOR, 7:30 PM,24.3,9400,"",
SF,DeMarre Carroll,ATL,ATL @ OKC, 8:00 PM,21.6,9400,"",
