Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,LeBron James,MIA,MIA @ DAL, 8:30 PM,45.2,18500,"",
PF,Blake Griffin,LAC,LAC vs SAS,10:30 PM,42.4,17800,"",
SF,Carmelo Anthony,NYK,NYK @ MEM, 8:00 PM,43.7,16600,"",
PG,Chris Paul,LAC,LAC vs SAS,10:30 PM,44.2,16000,"",
C,Al Jefferson,CHA,CHA @ DET, 7:30 PM,39.3,15600,"",
SG,DeMar DeRozan,TOR,TOR @ WAS, 7:00 PM,35.0,14900,"",
PG,Goran Dragic,PHO,PHO @ DEN, 9:00 PM,34.3,14700,"",
C,Andre Drummond,DET,DET vs CHA, 7:30 PM,35.0,14600,"",
SF-PF,Josh Smith,DET,DET vs CHA, 7:30 PM,33.7,14600,"",
PG,Kyle Lowry,TOR,TOR @ WAS, 7:00 PM,35.0,14500,"",
PG,John Wall,WAS,WAS vs TOR, 7:00 PM,39.4,14300,"",
PG,Kyrie Irving,CLE,CLE @ PHI, 7:00 PM,35.4,14200,"",
C,DeAndre Jordan,LAC,LAC vs SAS,10:30 PM,34.2,14100,"",
PG,Brandon Jennings,DET,DET vs CHA, 7:30 PM,34.1,14000,"",
PG,Michael Carter-Williams,PHI,PHI vs CLE, 7:00 PM,35.7,13700,"",
PF,Tim Duncan,SAS,SAS @ LAC,10:30 PM,35.3,13600,"",
PF,Paul Millsap,ATL,ATL @ IND, 7:00 PM,35.9,13300,"",
SG-SF,Paul George,IND,IND vs ATL, 7:00 PM,36.7,13300,"",
SG,Monta Ellis,DAL,DAL vs MIA, 8:30 PM,33.1,13000,"",
PF,Dirk Nowitzki,DAL,DAL vs MIA, 8:30 PM,35.1,12900,"",
C,Nikola Vucevic,ORL,ORL @ MIL, 8:00 PM,31.2,12900,"",
SG,Dwyane Wade,MIA,MIA @ DAL, 8:30 PM,33.0,12900,"",OUT
PG,Mike Conley,MEM,MEM vs NYK, 8:00 PM,32.5,12700,"",OUT
PG,Eric Bledsoe,PHO,PHO @ DEN, 9:00 PM,32.5,12700,"",OUT
PG,Ty Lawson,DEN,DEN vs PHO, 9:00 PM,35.8,12600,"",OUT
PG,Brandon Knight,MIL,MIL vs ORL, 8:00 PM,27.9,12500,"",
PF,Zach Randolph,MEM,MEM vs NYK, 8:00 PM,33.5,12400,"",
PG,Kemba Walker,CHA,CHA @ DET, 7:30 PM,32.5,12400,"",
C,Anderson Varejao,CLE,CLE @ PHI, 7:00 PM,28.2,12300,"",OUT
SG,Bradley Beal,WAS,WAS vs TOR, 7:00 PM,27.3,12100,"",
SG,Lance Stephenson,IND,IND vs ATL, 7:00 PM,29.8,12100,"",
SF,Trevor Ariza,WAS,WAS vs TOR, 7:00 PM,28.9,12000,"",
C,Marc Gasol,MEM,MEM vs NYK, 8:00 PM,28.7,11900,"",OUT
PF-C,Greg Monroe,DET,DET vs CHA, 7:30 PM,28.9,11900,"",
SG,Jamal Crawford,LAC,LAC vs SAS,10:30 PM,26.6,11800,"",
