Position,PlayerName,Team,Opponent,Salary,PPG
SG,Gerald Henderson,Bobcats,Heat,7950,22.9
SF,Gerald Henderson,Bobcats,Heat,7950,22.9
C,Bismack Biyombo,Bobcats,Heat,5000,10.7
PG,Kemba Walker,Bobcats,Heat,12550,33.4
PG,Jannero Pargo,Bobcats,Heat,5350,9.1
SG,Ben Gordon,Bobcats,Heat,5000,8.8
C,Josh McRoberts,Bobcats,Heat,8700,23.4
PF,Josh McRoberts,Bobcats,Heat,8700,23.4
SG,Chris Douglas-Roberts,Bobcats,Heat,5350,13.0
SF,Chris Douglas-Roberts,Bobcats,Heat,5350,13.0
PG,Luke Ridnour,Bobcats,Heat,6250,11.7
SG,Luke Ridnour,Bobcats,Heat,6250,11.7
PF,Anthony Tolliver,Bobcats,Heat,5000,12.0
SF,Anthony Tolliver,Bobcats,Heat,5000,12.0
PG,Gary Neal,Bobcats,Heat,8250,15.2
SG,Gary Neal,Bobcats,Heat,8250,15.2
C,Al Jefferson,Bobcats,Heat,16850,40.3
PF,Al Jefferson,Bobcats,Heat,16850,40.3
SF,Michael Kidd-Gilchrist,Bobcats,Heat,6300,16.2
SG,Jeffery Taylor,Bobcats,Heat,5000,12.2
SF,Jeffery Taylor,Bobcats,Heat,5000,12.2
C,Cody Zeller,Bobcats,Heat,5000,13.5
PF,Cody Zeller,Bobcats,Heat,5000,13.5
C,Dirk Nowitzki,Mavericks,Spurs,13900,35.3
PF,Dirk Nowitzki,Mavericks,Spurs,13900,35.3
PF,Shawn Marion,Mavericks,Spurs,8800,23.4
SF,Shawn Marion,Mavericks,Spurs,8800,23.4
PG,Monta Ellis,Mavericks,Spurs,13000,32.9
SG,Monta Ellis,Mavericks,Spurs,13000,32.9
C,Brandan Wright,Mavericks,Spurs,7700,17.4
PF,Brandan Wright,Mavericks,Spurs,7700,17.4
SG,Vince Carter,Mavericks,Spurs,7300,22.1
SF,Vince Carter,Mavericks,Spurs,7300,22.1
C,Samuel Dalembert,Mavericks,Spurs,5450,18.0
C,DeJuan Blair,Mavericks,Spurs,5450,14.3
PF,DeJuan Blair,Mavericks,Spurs,5450,14.3
PG,Jose Calderon,Mavericks,Spurs,7300,23.6
PG,Devin Harris,Mavericks,Spurs,7900,18.0
SG,Devin Harris,Mavericks,Spurs,7900,18.0
PF,Jae Crowder,Mavericks,Spurs,5000,10.8
SF,Jae Crowder,Mavericks,Spurs,5000,10.8
PG,Shane Larkin,Mavericks,Spurs,5000,6.5
C,Omer Asik,Rockets,Trail Blazers,5550,17.3
PF,Omer Asik,Rockets,Trail Blazers,5550,17.3
SF,Omri Casspi,Rockets,Trail Blazers,5850,14.4
SF,Jordan Hamilton,Rockets,Trail Blazers,6800,14.0
PG,Jeremy Lin,Rockets,Trail Blazers,8100,23.3
SG,Jeremy Lin,Rockets,Trail Blazers,8100,23.3
PF,Donatas Motiejunas,Rockets,Trail Blazers,5900,11.4
SF,Donatas Motiejunas,Rockets,Trail Blazers,5900,11.4
PF,Chandler Parsons,Rockets,Trail Blazers,13000,31.7
SF,Chandler Parsons,Rockets,Trail Blazers,13000,31.7
