"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11600,"Por@OKC 08:00PM ET",52.860
"SF/PF","LeBron James",11200,"Bos@Mia 07:30PM ET",46.656
"PF/C","Kevin Love",10500,"Min@Uta 09:00PM ET",51.404
"PF/C","Anthony Davis",10000,"Sac@NO 08:00PM ET",44.227
"PF/C","LaMarcus Aldridge",9800,"Por@OKC 08:00PM ET",46.707
"PF/C","DeMarcus Cousins",9300,"Sac@NO 08:00PM ET",47.257
"PG","Damian Lillard",8400,"Por@OKC 08:00PM ET",37.518
"PG","Deron Williams",8100,"Orl@Bkn 07:30PM ET",28.478
"PG","Jrue Holiday",7800,"Sac@NO 08:00PM ET",34.662
"C","Brook Lopez",7700,"Orl@Bkn 07:30PM ET",33.382
"C","Nikola Pekovic",7700,"Min@Uta 09:00PM ET",33.544
"PF/C","Serge Ibaka",7500,"Por@OKC 08:00PM ET",32.644
"PF/C","Nikola Vucevic",7500,"Orl@Bkn 07:30PM ET",33.804
"PG","Isaiah Thomas",7400,"Sac@NO 08:00PM ET",34.865
"SG/SF","Nicolas Batum",7400,"Por@OKC 08:00PM ET",33.311
"SF/PF","Rudy Gay",7400,"Sac@NO 08:00PM ET",35.365
"PF/C","Derrick Favors",7200,"Min@Uta 09:00PM ET",30.900
"SG/SF","Gordon Hayward",7000,"Min@Uta 09:00PM ET",34.811
"SF/PF","Tobias Harris",6900,"Orl@Bkn 07:30PM ET",25.825
"PF/C","Chris Bosh",6900,"Bos@Mia 07:30PM ET",30.044
"SG/SF","Jeff Green",6800,"Bos@Mia 07:30PM ET",26.107
"PG","Ricky Rubio",6800,"Min@Uta 09:00PM ET",31.231
"PF/C","Ryan Anderson",6800,"Sac@NO 08:00PM ET",31.932
"PG","Jameer Nelson",6700,"Orl@Bkn 07:30PM ET",30.007
"PG/SG","Victor Oladipo",6500,"Orl@Bkn 07:30PM ET",27.909
"PG/SG","Dwyane Wade",6400,"Bos@Mia 07:30PM ET",35.542
"SG/SF","Paul Pierce",6400,"Orl@Bkn 07:30PM ET",25.853
"PF/C","Jared Sullinger",6200,"Bos@Mia 07:30PM ET",27.075
"PG","Rajon Rondo",6200,"Bos@Mia 07:30PM ET",20.000
"SG","Eric Gordon",6000,"Sac@NO 08:00PM ET",27.311
"SG/SF","Kevin Martin",6000,"Min@Uta 09:00PM ET",28.776
"SG/SF","Joe Johnson",6000,"Orl@Bkn 07:30PM ET",26.849
"PG","Trey Burke",5900,"Min@Uta 09:00PM ET",27.925
"PG","Reggie Jackson",5800,"Por@OKC 08:00PM ET",25.232
"PG/SG","Alec Burks",5800,"Min@Uta 09:00PM ET",22.476
"C","Enes Kanter",5800,"Min@Uta 09:00PM ET",21.933
"PF/C","Andray Blatche",5700,"Orl@Bkn 07:30PM ET",23.779
"SG/SF","Wesley Matthews",5700,"Por@OKC 08:00PM ET",28.317
"PF/C","Glen Davis",5600,"Orl@Bkn 07:30PM ET",28.217
"SG/SF","Arron Afflalo",5500,"Orl@Bkn 07:30PM ET",33.770
"PG/SG","Avery Bradley",5400,"Bos@Mia 07:30PM ET",24.500
"C","Robin Lopez",5100,"Por@OKC 08:00PM ET",25.341
"SF","Al-Farouq Aminu",4900,"Sac@NO 08:00PM ET",21.404
"PF/C","Kevin Garnett",4800,"Orl@Bkn 07:30PM ET",20.279
"SG","Ben McLemore",4800,"Sac@NO 08:00PM ET",14.083
"SG/SF","Tyreke Evans",4800,"Sac@NO 08:00PM ET",26.986
"PF/C","Jason Thompson",4800,"Sac@NO 08:00PM ET",18.026
"SF/PF","Derrick Williams",4800,"Sac@NO 08:00PM ET",15.392
"C","Kelly Olynyk",4700,"Bos@Mia 07:30PM ET",16.141
"PG/SG","Brian Roberts",4600,"Sac@NO 08:00PM ET",13.596
