Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,LeBron James,MIA,MIA @ UTA, 9:00 PM,44.8,18800,"",
PF-C,Kevin Love,MIN,MIN vs POR, 8:00 PM,48.5,18400,"",
PG,Stephen Curry,GSW,GSW @ PHO, 9:00 PM,43.7,17400,"",
PF,LaMarcus Aldridge,POR,POR @ MIN, 8:00 PM,44.8,17300,"",
C,Al Jefferson,CHA,CHA vs SAS, 7:00 PM,39.2,16800,"",
C,Dwight Howard,HOU,HOU @ MIL, 8:30 PM,38.7,15600,"",
PF,Tim Duncan,SAS,SAS @ CHA, 7:00 PM,35.6,15300,"",
PG,Ty Lawson,DEN,DEN @ DET, 7:30 PM,36.1,15000,"",
PF,Paul Millsap,ATL,ATL vs MEM, 7:30 PM,36.2,14700,"",OUT
C,Andre Drummond,DET,DET vs DEN, 7:30 PM,34.7,14300,"",
SG,James Harden,HOU,HOU @ MIL, 8:30 PM,37.8,13900,"",
PF,Zach Randolph,MEM,MEM @ ATL, 7:30 PM,34.0,13900,"",
PG,Brandon Jennings,DET,DET vs DEN, 7:30 PM,33.9,13600,"",
PG,Goran Dragic,PHO,PHO vs GSW, 9:00 PM,33.8,13600,"",
SF-PF,Josh Smith,DET,DET vs DEN, 7:30 PM,33.1,13500,"",
PG,Damian Lillard,POR,POR @ MIN, 8:00 PM,33.8,13300,"",
SG,Dwyane Wade,MIA,MIA @ UTA, 9:00 PM,33.2,13200,"",
PG,Mike Conley,MEM,MEM @ ATL, 7:30 PM,32.5,12700,"",OUT
PG,Eric Bledsoe,PHO,PHO vs GSW, 9:00 PM,32.5,12700,"",OUT
C,JJ Hickson,DEN,DEN @ DET, 7:30 PM,26.5,12500,"",
PG,Brandon Knight,MIL,MIL vs HOU, 8:30 PM,27.5,12100,"",
PG,Ricky Rubio,MIN,MIN vs POR, 8:00 PM,29.3,12000,"",
PG,Jeff Teague,ATL,ATL vs MEM, 7:30 PM,30.1,11900,"",
PF-C,Greg Monroe,DET,DET vs DEN, 7:30 PM,28.8,11800,"",
SF,Nicolas Batum,POR,POR @ MIN, 8:00 PM,29.9,11700,"",
SF,Chandler Parsons,HOU,HOU @ MIL, 8:30 PM,30.6,11600,"",
C,Andrew Bogut,GSW,GSW @ PHO, 9:00 PM,27.5,11600,"",OUT
PF,Derrick Favors,UTA,UTA vs MIA, 9:00 PM,29.3,11600,"",
PG,Kemba Walker,CHA,CHA vs SAS, 7:00 PM,32.7,11400,"",
C,Nikola Pekovic,MIN,MIN vs POR, 8:00 PM,31.6,11400,"",OUT
PF,Kenneth Faried,DEN,DEN @ DET, 7:30 PM,23.9,11400,"",
PG,Tony Parker,SAS,SAS @ CHA, 7:00 PM,29.4,11400,"",OUT
PF-C,Chris Bosh,MIA,MIA @ UTA, 9:00 PM,28.9,11100,"",
SF-PF,Terrence Jones,HOU,HOU @ MIL, 8:30 PM,26.5,11000,"",
SG-SF,Gordon Hayward,UTA,UTA vs MIA, 9:00 PM,31.8,11000,"",
PF,David Lee,GSW,GSW @ PHO, 9:00 PM,33.8,10900,"",OUT
C,Larry Sanders,MIL,MIL vs HOU, 8:30 PM,22.6,10800,"",
