Position,PlayerName,Team,Opponent,Salary,PPG
SG,Joe Johnson,Nets,Celtics,9350,23.7
SF,Joe Johnson,Nets,Celtics,9350,23.7
C,Jason Collins,Nets,Celtics,5000,3.3
PF,Jason Collins,Nets,Celtics,5000,3.3
PG,Kirk Hinrich,Bulls,Grizzlies,6450,20.2
SG,Kirk Hinrich,Bulls,Grizzlies,6450,20.2
C,Zaza Pachulia,Bucks,Pelicans,7950,18.2
PF,Josh Smith,Pistons,Timberwolves,12750,33.7
SF,Josh Smith,Pistons,Timberwolves,12750,33.7
PF,Marvin Williams,Jazz,Knicks,7000,20.8
SF,Marvin Williams,Jazz,Knicks,7000,20.8
PG,Jeff Teague,Hawks,Warriors,12050,30.0
C,Kevin Garnett,Nets,Celtics,6500,18.9
PF,Kevin Garnett,Nets,Celtics,6500,18.9
C,Jermaine O'Neal,Warriors,Hawks,5950,16.4
PF,Paul Pierce,Nets,Celtics,11500,25.6
SF,Paul Pierce,Nets,Celtics,11500,25.6
PG,Rajon Rondo,Celtics,Nets,12950,31.0
SG,Jeff Green,Celtics,Nets,10200,26.0
SF,Jeff Green,Celtics,Nets,10200,26.0
PG,Avery Bradley,Celtics,Nets,7850,22.1
SG,Avery Bradley,Celtics,Nets,7850,22.1
PG,D.J. Augustin,Bulls,Grizzlies,9800,21.7
SG,Gerald Henderson,Bobcats,Cavaliers,8150,23.3
SF,Gerald Henderson,Bobcats,Cavaliers,8150,23.3
PF,Dante Cunningham,Timberwolves,Pistons,7100,14.8
C,Bismack Biyombo,Bobcats,Cavaliers,5000,11.7
PG,Kemba Walker,Bobcats,Cavaliers,11550,32.8
C,Carlos Boozer,Bulls,Grizzlies,9600,27.2
PF,Carlos Boozer,Bulls,Grizzlies,9600,27.2
PG,Jannero Pargo,Bobcats,Cavaliers,5000,8.2
SG,Kyle Korver,Hawks,Warriors,9350,25.0
SF,Kyle Korver,Hawks,Warriors,9350,25.0
PF,Luol Deng,Cavaliers,Bobcats,9850,28.7
SF,Luol Deng,Cavaliers,Bobcats,9850,28.7
PG,John Lucas III,Jazz,Knicks,5000,7.4
C,Joakim Noah,Bulls,Grizzlies,15400,36.9
PF,Joakim Noah,Bulls,Grizzlies,15400,36.9
PG,C.J. Watson,Pacers,Rockets,5900,12.6
C,Omer Asik,Rockets,Pacers,5000,12.8
PF,Omer Asik,Rockets,Pacers,5000,12.8
C,Taj Gibson,Bulls,Grizzlies,11100,25.1
PF,Taj Gibson,Bulls,Grizzlies,11100,25.1
SG,Jimmy Butler,Bulls,Grizzlies,11150,26.3
SF,Jimmy Butler,Bulls,Grizzlies,11150,26.3
PF,Antawn Jamison,Hawks,Warriors,5000,7.9
C,Anderson Varejao,Cavaliers,Bobcats,11100,28.1
PF,Anderson Varejao,Cavaliers,Bobcats,11100,28.1
