Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jeff Teague,Hawks,Grizzlies,11200,32.2
SG,Kyle Korver,Hawks,Grizzlies,10100,25.8
SF,Kyle Korver,Hawks,Grizzlies,10100,25.8
C,Elton Brand,Hawks,Grizzlies,5000,11.0
PF,Elton Brand,Hawks,Grizzlies,5000,11.0
PG,Lou Williams,Hawks,Grizzlies,6650,18.3
SG,Lou Williams,Hawks,Grizzlies,6650,18.3
PF,Paul Millsap,Hawks,Grizzlies,13050,36.2
PG,Shelvin Mack,Hawks,Grizzlies,5800,15.5
PF,DeMarre Carroll,Hawks,Grizzlies,7750,21.4
SF,DeMarre Carroll,Hawks,Grizzlies,7750,21.4
C,Gustavo Ayon,Hawks,Grizzlies,5000,10.1
PF,Gustavo Ayon,Hawks,Grizzlies,5000,10.1
PF,Mike Scott,Hawks,Grizzlies,7000,13.4
C,Pero Antic,Hawks,Grizzlies,6300,11.7
PF,Luol Deng,Cavaliers,Kings,11650,32.2
SF,Luol Deng,Cavaliers,Kings,11650,32.2
C,Anderson Varejao,Cavaliers,Kings,12100,26.3
PF,Anderson Varejao,Cavaliers,Kings,12100,26.3
SG,Alonzo Gee,Cavaliers,Kings,5000,8.6
SF,Alonzo Gee,Cavaliers,Kings,5000,8.6
PG,Kyrie Irving,Cavaliers,Kings,14450,36.2
SG,Kyrie Irving,Cavaliers,Kings,14450,36.2
C,Tristan Thompson,Cavaliers,Kings,10350,26.0
PF,Tristan Thompson,Cavaliers,Kings,10350,26.0
PG,Jarrett Jack,Cavaliers,Kings,7800,20.0
SG,Jarrett Jack,Cavaliers,Kings,7800,20.0
PF,Earl Clark,Cavaliers,Kings,5000,11.8
SF,Earl Clark,Cavaliers,Kings,5000,11.8
SG,C.J. Miles,Cavaliers,Kings,8450,17.3
SF,C.J. Miles,Cavaliers,Kings,8450,17.3
SG,Dion Waiters,Cavaliers,Kings,8750,23.0
C,Tyler Zeller,Cavaliers,Kings,5000,8.6
PF,Tyler Zeller,Cavaliers,Kings,5000,8.6
PF,Anthony Bennett,Cavaliers,Kings,5000,5.5
SF,Anthony Bennett,Cavaliers,Kings,5000,5.5
PG,Matthew Dellavedova,Cavaliers,Kings,5000,10.0
C,Kosta Koufos,Grizzlies,Hawks,7750,19.3
PF,Kosta Koufos,Grizzlies,Hawks,7750,19.3
PF,Tayshaun Prince,Grizzlies,Hawks,5000,13.0
SF,Tayshaun Prince,Grizzlies,Hawks,5000,13.0
SG,Courtney Lee,Grizzlies,Hawks,5000,12.9
SF,Courtney Lee,Grizzlies,Hawks,5000,12.9
C,Zach Randolph,Grizzlies,Hawks,12950,33.3
PF,Zach Randolph,Grizzlies,Hawks,12950,33.3
SG,Tony Allen,Grizzlies,Hawks,6650,20.9
SF,Tony Allen,Grizzlies,Hawks,6650,20.9
PG,Mike Conley,Grizzlies,Hawks,12750,32.4
C,Marc Gasol,Grizzlies,Hawks,12350,32.9
SG,Mike Miller,Grizzlies,Hawks,5000,14.2
SF,Mike Miller,Grizzlies,Hawks,5000,14.2
C,Jon Leuer,Grizzlies,Hawks,7350,16.4
PF,Jon Leuer,Grizzlies,Hawks,7350,16.4
PF,James Johnson,Grizzlies,Hawks,8050,22.1
SF,James Johnson,Grizzlies,Hawks,8050,22.1
C,Ed Davis,Grizzlies,Hawks,7750,16.1
PF,Ed Davis,Grizzlies,Hawks,7750,16.1
PG,Nick Calathes,Grizzlies,Hawks,5000,7.3
SG,Nick Calathes,Grizzlies,Hawks,5000,7.3
PF,Dante Cunningham,Timberwolves,Spurs,5000,13.9
PG,J.J. Barea,Timberwolves,Spurs,6450,15.8
SG,Corey Brewer,Timberwolves,Spurs,8250,20.4
SF,Corey Brewer,Timberwolves,Spurs,8250,20.4
SG,Kevin Martin,Timberwolves,Spurs,11500,28.5
SF,Kevin Martin,Timberwolves,Spurs,11500,28.5
SG,Chase Budinger,Timberwolves,Spurs,5000,10.0
SF,Chase Budinger,Timberwolves,Spurs,5000,10.0
PF,Luc Richard Mbah a Moute,Timberwolves,Spurs,5000,10.6
SF,Luc Richard Mbah a Moute,Timberwolves,Spurs,5000,10.6
C,Kevin Love,Timberwolves,Spurs,17700,51.3
PF,Kevin Love,Timberwolves,Spurs,17700,51.3
C,Nikola Pekovic,Timberwolves,Spurs,12100,31.6
PG,Ricky Rubio,Timberwolves,Spurs,10900,30.8
C,Ronny Turiaf,Timberwolves,Spurs,5000,11.0
PF,Ronny Turiaf,Timberwolves,Spurs,5000,11.0
PF,Robbie Hummel,Timberwolves,Spurs,5000,7.4
SF,Robbie Hummel,Timberwolves,Spurs,5000,7.4
PG,Alexey Shved,Timberwolves,Spurs,5000,8.3
SG,Alexey Shved,Timberwolves,Spurs,5000,8.3
PF,Rudy Gay,Kings,Cavaliers,13300,34.1
SF,Rudy Gay,Kings,Cavaliers,13300,34.1
PF,Derrick Williams,Kings,Cavaliers,7200,13.9
SF,Derrick Williams,Kings,Cavaliers,7200,13.9
PF,Travis Outlaw,Kings,Cavaliers,5000,10.2
SF,Travis Outlaw,Kings,Cavaliers,5000,10.2
PF,Carl Landry,Kings,Cavaliers,5000,0.0
SF,Carl Landry,Kings,Cavaliers,5000,0.0
C,Jason Thompson,Kings,Cavaliers,7100,16.6
PF,Jason Thompson,Kings,Cavaliers,7100,16.6
SG,Marcus Thornton,Kings,Cavaliers,6050,15.3
C,DeMarcus Cousins,Kings,Cavaliers,18300,45.3
PF,DeMarcus Cousins,Kings,Cavaliers,18300,45.3
PG,Jimmer Fredette,Kings,Cavaliers,5000,9.5
SG,Jimmer Fredette,Kings,Cavaliers,5000,9.5
PG,Isaiah Thomas,Kings,Cavaliers,13900,33.6
PF,Quincy Acy,Kings,Cavaliers,5000,8.4
SG,Ben McLemore,Kings,Cavaliers,5750,14.0
C,Boris Diaw,Spurs,Timberwolves,6450,18.1
PF,Boris Diaw,Spurs,Timberwolves,6450,18.1
SG,Marco Belinelli,Spurs,Timberwolves,7200,18.7
PG,Patrick Mills,Spurs,Timberwolves,5000,13.9
C,Tim Duncan,Spurs,Timberwolves,13950,34.1
PF,Tim Duncan,Spurs,Timberwolves,13950,34.1
SG,Manu Ginobili,Spurs,Timberwolves,9500,25.6
SF,Manu Ginobili,Spurs,Timberwolves,9500,25.6
PG,Tony Parker,Spurs,Timberwolves,11300,28.6
PF,Matt Bonner,Spurs,Timberwolves,5000,6.8
SG,Danny Green,Spurs,Timberwolves,7450,17.5
SF,Danny Green,Spurs,Timberwolves,7450,17.5
SG,Kawhi Leonard,Spurs,Timberwolves,9450,25.0
SF,Kawhi Leonard,Spurs,Timberwolves,9450,25.0
PG,Cory Joseph,Spurs,Timberwolves,5000,6.3
C,Jeff Ayres,Spurs,Timberwolves,5000,8.7
PF,Jeff Ayres,Spurs,Timberwolves,5000,8.7
PG,Nando De Colo,Spurs,Timberwolves,5000,5.9
SG,Nando De Colo,Spurs,Timberwolves,5000,5.9
C,Aron Baynes,Spurs,Timberwolves,5000,5.9
