Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Celtics,5000,9.9
PF,Elton Brand,Hawks,Celtics,5000,9.9
SG,Kyle Korver,Hawks,Celtics,9700,25.6
SF,Kyle Korver,Hawks,Celtics,9700,25.6
PG,Lou Williams,Hawks,Celtics,7800,19.9
SG,Lou Williams,Hawks,Celtics,7800,19.9
PF,Paul Millsap,Hawks,Celtics,14050,36.1
C,Al Horford,Hawks,Celtics,14650,35.8
PF,Al Horford,Hawks,Celtics,14650,35.8
SG,Cartier Martin,Hawks,Celtics,5000,12.2
SF,Cartier Martin,Hawks,Celtics,5000,12.2
PG,Jeff Teague,Hawks,Celtics,14050,33.4
PF,DeMarre Carroll,Hawks,Celtics,6700,20.8
SF,DeMarre Carroll,Hawks,Celtics,6700,20.8
PG,Shelvin Mack,Hawks,Celtics,5000,16.1
C,Gustavo Ayon,Hawks,Celtics,5000,10.2
PF,Gustavo Ayon,Hawks,Celtics,5000,10.2
SG,John Jenkins,Hawks,Celtics,5000,6.2
SF,John Jenkins,Hawks,Celtics,5000,6.2
PF,Mike Scott,Hawks,Celtics,5600,12.1
PG,Dennis Schroder,Hawks,Celtics,5000,7.3
C,Pero Antic,Hawks,Celtics,5000,9.6
PF,Gerald Wallace,Celtics,Hawks,5400,13.8
SF,Gerald Wallace,Celtics,Hawks,5400,13.8
PF,Kris Humphries,Celtics,Hawks,6250,13.5
C,Brandon Bass,Celtics,Hawks,8600,23.3
PF,Brandon Bass,Celtics,Hawks,8600,23.3
PG,Rajon Rondo,Celtics,Hawks,8250,0.0
SG,Jeff Green,Celtics,Hawks,9300,24.7
SF,Jeff Green,Celtics,Hawks,9300,24.7
SG,Courtney Lee,Celtics,Hawks,5000,12.0
SF,Courtney Lee,Celtics,Hawks,5000,12.0
PG,Avery Bradley,Celtics,Hawks,8750,22.2
SG,Avery Bradley,Celtics,Hawks,8750,22.2
PG,Jordan Crawford,Celtics,Hawks,9800,26.9
SG,Jordan Crawford,Celtics,Hawks,9800,26.9
SG,MarShon Brooks,Celtics,Hawks,5000,5.8
SF,MarShon Brooks,Celtics,Hawks,5000,5.8
C,Jared Sullinger,Celtics,Hawks,9750,25.7
PF,Jared Sullinger,Celtics,Hawks,9750,25.7
C,Kelly Olynyk,Celtics,Hawks,7250,14.5
PG,Phil Pressey,Celtics,Hawks,5000,7.1
