Position,PlayerName,Team,Opponent,Salary,PPG
SG,Ben Gordon,Bobcats,Heat,5000,9.0
C,Al Jefferson,Bobcats,Heat,14150,35.8
PF,Al Jefferson,Bobcats,Heat,14150,35.8
C,Josh McRoberts,Bobcats,Heat,8100,23.2
PF,Josh McRoberts,Bobcats,Heat,8100,23.2
PG,Ramon Sessions,Bobcats,Heat,6500,17.0
SG,Ramon Sessions,Bobcats,Heat,6500,17.0
PF,Anthony Tolliver,Bobcats,Heat,5000,11.3
SF,Anthony Tolliver,Bobcats,Heat,5000,11.3
SG,Chris Douglas-Roberts,Bobcats,Heat,5000,9.5
SF,Chris Douglas-Roberts,Bobcats,Heat,5000,9.5
SG,Gerald Henderson,Bobcats,Heat,9850,24.4
SF,Gerald Henderson,Bobcats,Heat,9850,24.4
C,Bismack Biyombo,Bobcats,Heat,5000,12.1
PG,Kemba Walker,Bobcats,Heat,14150,33.5
SF,Michael Kidd-Gilchrist,Bobcats,Heat,5950,17.1
SG,Jeffery Taylor,Bobcats,Heat,5000,12.2
SF,Jeffery Taylor,Bobcats,Heat,5000,12.2
C,Cody Zeller,Bobcats,Heat,5000,12.0
PF,Cody Zeller,Bobcats,Heat,5000,12.0
C,Nazr Mohammed,Bulls,76ers,5000,5.4
PG,Mike James,Bulls,76ers,5000,2.0
SG,Mike Dunleavy,Bulls,76ers,9350,20.5
SF,Mike Dunleavy,Bulls,76ers,9350,20.5
C,Carlos Boozer,Bulls,76ers,10750,27.5
PF,Carlos Boozer,Bulls,76ers,10750,27.5
PG,Kirk Hinrich,Bulls,76ers,7450,20.4
SG,Kirk Hinrich,Bulls,76ers,7450,20.4
C,Andrew Bynum,Bulls,76ers,6750,17.7
C,Joakim Noah,Bulls,76ers,14900,33.8
PF,Joakim Noah,Bulls,76ers,14900,33.8
PG,D.J. Augustin,Bulls,76ers,8450,17.2
SG,Cartier Martin,Bulls,76ers,5000,11.6
SF,Cartier Martin,Bulls,76ers,5000,11.6
C,Taj Gibson,Bulls,76ers,9750,22.8
PF,Taj Gibson,Bulls,76ers,9750,22.8
SG,Jimmy Butler,Bulls,76ers,11650,24.1
SF,Jimmy Butler,Bulls,76ers,11650,24.1
PG,Marquis Teague,Bulls,76ers,5000,5.4
SG,Tony Snell,Bulls,76ers,5000,10.7
SF,Tony Snell,Bulls,76ers,5000,10.7
SG,Vince Carter,Mavericks,Trail Blazers,7700,21.3
SF,Vince Carter,Mavericks,Trail Blazers,7700,21.3
C,Dirk Nowitzki,Mavericks,Trail Blazers,13500,35.4
PF,Dirk Nowitzki,Mavericks,Trail Blazers,13500,35.4
PF,Shawn Marion,Mavericks,Trail Blazers,8950,26.0
SF,Shawn Marion,Mavericks,Trail Blazers,8950,26.0
C,Samuel Dalembert,Mavericks,Trail Blazers,6700,17.5
PG,Monta Ellis,Mavericks,Trail Blazers,13400,34.4
SG,Monta Ellis,Mavericks,Trail Blazers,13400,34.4
PG,Jose Calderon,Mavericks,Trail Blazers,9850,25.1
C,Brandan Wright,Mavericks,Trail Blazers,7500,17.9
PF,Brandan Wright,Mavericks,Trail Blazers,7500,17.9
SG,Wayne Ellington,Mavericks,Trail Blazers,5000,5.5
C,DeJuan Blair,Mavericks,Trail Blazers,6550,18.8
PF,DeJuan Blair,Mavericks,Trail Blazers,6550,18.8
PF,Jae Crowder,Mavericks,Trail Blazers,5000,12.7
SF,Jae Crowder,Mavericks,Trail Blazers,5000,12.7
PG,Shane Larkin,Mavericks,Trail Blazers,5000,8.4
