Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SG-SF,Wesley Johnson,LAL,LAL vs NOP,10:30 PM,20.0,10500,"",
SF,Luol Deng,CLE,CLE vs SAS, 7:00 PM,29.2,10200,"",
SG,Manu Ginobili,SAS,SAS @ CLE, 7:00 PM,23.3,10100,"",
SG,Kobe Bryant,LAL,LAL vs NOP,10:30 PM,25.8,10100,"",OUT
SG-SF,Gerald Green,PHO,PHO vs LAC, 9:00 PM,22.9,10100,"",
C,Roy Hibbert,IND,IND vs GSW, 7:00 PM,26.7,10000,"",
SF-PF,Terrence Jones,HOU,HOU vs MIA, 8:00 PM,25.0,9800,"",
SG-SF,Evan Turner,IND,IND vs GSW, 7:00 PM,29.0,9800,"",
SG,Kent Bazemore,LAL,LAL vs NOP,10:30 PM,6.8,9700,"",
C,Alexis Ajinca,NOP,NOP @ LAL,10:30 PM,13.1,9600,"",
SG,Klay Thompson,GSW,GSW @ IND, 7:00 PM,26.6,9500,"",
C,Andrew Bogut,GSW,GSW @ IND, 7:00 PM,26.9,9500,"",
SF,Danny Granger,LAC,LAC @ PHO, 9:00 PM,14.9,9500,"",
PG,Jordan Farmar,LAL,LAL vs NOP,10:30 PM,20.3,9400,"",
SG,Jodie Meeks,LAL,LAL vs NOP,10:30 PM,22.1,9400,"",
SG,Jamal Crawford,LAC,LAC @ PHO, 9:00 PM,26.7,9300,"",OUT
SG,Eric Gordon,NOP,NOP @ LAL,10:30 PM,24.3,9100,"",
SG-SF,Andre Iguodala,GSW,GSW @ IND, 7:00 PM,24.2,9000,"",
SF,Caron Butler,OKC,OKC vs PHI, 8:00 PM,19.7,9000,"",OUT
PG,Patrick Beverley,HOU,HOU vs MIA, 8:00 PM,21.1,9000,"",
PG,Reggie Jackson,OKC,OKC vs PHI, 8:00 PM,24.2,8900,"",
SG-SF,Nick Young,LAL,LAL vs NOP,10:30 PM,22.4,8800,"",OUT
PG,Ish Smith,PHO,PHO vs LAC, 9:00 PM,11.8,8800,"",
PF,Boris Diaw,SAS,SAS @ CLE, 7:00 PM,18.9,8800,"",
SF,Matt Barnes,LAC,LAC @ PHO, 9:00 PM,17.1,8700,"",
SG,JJ Redick,LAC,LAC @ PHO, 9:00 PM,22.3,8700,"",OUT
SG,MarShon Brooks,LAL,LAL vs NOP,10:30 PM,9.0,8600,"",
SG,Tony Wroten,PHI,PHI @ OKC, 8:00 PM,21.1,8500,"",
C,Henry Sims,PHI,PHI @ OKC, 8:00 PM,8.9,8500,"",
SG,Dion Waiters,CLE,CLE vs SAS, 7:00 PM,21.7,8500,"",OUT
SG-SF,PJ Tucker,PHO,PHO vs LAC, 9:00 PM,21.7,8400,"",
PG,Mario Chalmers,MIA,MIA @ HOU, 8:00 PM,22.2,8300,"",
PG-SG,Jarrett Jack,CLE,CLE vs SAS, 7:00 PM,18.0,8200,"",
PG-SG,CJ Watson,IND,IND vs GSW, 7:00 PM,12.4,8200,"",
PG,Darren Collison,LAC,LAC @ PHO, 9:00 PM,19.2,8200,"",
C,Tiago Splitter,SAS,SAS @ CLE, 7:00 PM,18.5,8100,"",
SG,Marco Belinelli,SAS,SAS @ CLE, 7:00 PM,18.7,8000,"",
SG,Thabo Sefolosha,OKC,OKC vs PHI, 8:00 PM,15.9,8000,"",OUT
SG-SF,James Anderson,PHI,PHI @ OKC, 8:00 PM,18.6,8000,"",
SF,Jordan Hamilton,HOU,HOU vs MIA, 8:00 PM,14.6,8000,"",
C,Greg Stiemsma,NOP,NOP @ LAL,10:30 PM,11.3,8000,"",
PG,Kendall Marshall,LAL,LAL vs NOP,10:30 PM,25.8,7900,"",
PF-C,Jason Smith,NOP,NOP @ LAL,10:30 PM,20.1,7900,"",OUT
PF-C,Channing Frye,PHO,PHO vs LAC, 9:00 PM,22.3,7800,"",
PF,Marcus Morris,PHO,PHO vs LAC, 9:00 PM,18.1,7800,"",
SG,Ray Allen,MIA,MIA @ HOU, 8:00 PM,16.4,7700,"",
PG,Steve Blake,GSW,GSW @ IND, 7:00 PM,23.2,7600,"",
SF,Shane Battier,MIA,MIA @ HOU, 8:00 PM,11.1,7600,"",
PG,Brian Roberts,NOP,NOP @ LAL,10:30 PM,15.9,7500,"",
SG,Austin Rivers,NOP,NOP @ LAL,10:30 PM,11.0,7500,"",
PG,Norris Cole,MIA,MIA @ HOU, 8:00 PM,15.2,7500,"",
PG,Jeremy Lin,HOU,HOU vs MIA, 8:00 PM,22.4,7500,"",
SF,Luke Babbitt,NOP,NOP @ LAL,10:30 PM,12.1,7500,"",
PG,Steve Nash,LAL,LAL vs NOP,10:30 PM,15.7,7500,"",OUT
PG,Patty Mills,SAS,SAS @ CLE, 7:00 PM,15.9,7500,"",
SG,CJ Miles,CLE,CLE vs SAS, 7:00 PM,15.8,7500,"",OUT
SG,Matthew Dellavedova,CLE,CLE vs SAS, 7:00 PM,9.1,7500,"",
SG,Archie Goodwin,PHO,PHO vs LAC, 9:00 PM,6.8,7500,"",
SG,Willie Green,LAC,LAC @ PHO, 9:00 PM,8.4,7500,"",
SF,Draymond Green,GSW,GSW @ IND, 7:00 PM,16.4,7500,"",
C,Steven Adams,OKC,OKC vs PHI, 8:00 PM,11.0,7500,"",
SF,Harrison Barnes,GSW,GSW @ IND, 7:00 PM,18.2,7500,"",
PG,George Hill,IND,IND vs GSW, 7:00 PM,22.2,7500,"",OUT
C,Ian Mahinmi,IND,IND vs GSW, 7:00 PM,10.5,7400,"",
SG,Jeremy Lamb,OKC,OKC vs PHI, 8:00 PM,16.7,7300,"",
PF-C,Miles Plumlee,PHO,PHO vs LAC, 9:00 PM,22.4,7300,"",
SG-SF,Danny Green,SAS,SAS @ CLE, 7:00 PM,17.1,7200,"",
C,Andrew Bynum,IND,IND vs GSW, 7:00 PM,18.3,7100,"",
PF-C,Chris Andersen,MIA,MIA @ HOU, 8:00 PM,15.4,7100,"",
PF-C,Jermaine O'Neal,GSW,GSW @ IND, 7:00 PM,16.6,7000,"",OUT
PF-C,Marreese Speights,GSW,GSW @ IND, 7:00 PM,10.9,7000,"",
SF,Michael Beasley,MIA,MIA @ HOU, 8:00 PM,14.0,7000,"",
PF-C,Glen Davis,LAC,LAC @ PHO, 9:00 PM,23.3,6900,"",
SG-SF,Hollis Thompson,PHI,PHI @ OKC, 8:00 PM,12.1,6700,"",
SG-SF,Xavier Henry,LAL,LAL vs NOP,10:30 PM,15.9,6400,"",OUT
SG,Jordan Crawford,GSW,GSW @ IND, 7:00 PM,21.0,6200,"",
SF,Al-Farouq Aminu,NOP,NOP @ LAL,10:30 PM,19.4,6100,"",
C,Greg Oden,MIA,MIA @ HOU, 8:00 PM,7.3,6000,"",
SF,Omri Casspi,HOU,HOU vs MIA, 8:00 PM,14.9,6000,"",
C,Omer Asik,HOU,HOU vs MIA, 8:00 PM,13.0,6000,"",
PF-C,Donatas Motiejunas,HOU,HOU vs MIA, 8:00 PM,10.8,6000,"",
SF,Perry Jones,OKC,OKC vs PHI, 8:00 PM,7.2,6000,"",
SF,Jared Dudley,LAC,LAC @ PHO, 9:00 PM,13.1,6000,"",
SF,Alonzo Gee,CLE,CLE vs SAS, 7:00 PM,8.1,6000,"",
PF-C,Tyler Zeller,CLE,CLE vs SAS, 7:00 PM,11.7,6000,"",
SG,Anthony Morrow,NOP,NOP @ LAL,10:30 PM,9.7,6000,"",
PF-C,Lavoy Allen,IND,IND vs GSW, 7:00 PM,14.8,5800,"",
C,Chris Kaman,LAL,LAL vs NOP,10:30 PM,19.7,5800,"",
PG,Derek Fisher,OKC,OKC vs PHI, 8:00 PM,10.1,5500,"",
SG,Dionte Christmas,PHO,PHO vs LAC, 9:00 PM,4.5,5500,"",
PF-C,Nick Collison,OKC,OKC vs PHI, 8:00 PM,11.4,5500,"",
PG,Eric Maynor,PHI,PHI @ OKC, 8:00 PM,6.9,5500,"",
C,Hasheem Thabeet,OKC,OKC vs PHI, 8:00 PM,5.2,5500,"",
PF,Arnett Moultrie,PHI,PHI @ OKC, 8:00 PM,9.8,5500,"",
SF,Darius Miller,NOP,NOP @ LAL,10:30 PM,5.9,5500,"",
SG,Elliot Williams,PHI,PHI @ OKC, 8:00 PM,8.2,5500,"",
C,Byron Mullens,PHI,PHI @ OKC, 8:00 PM,5.5,5500,"",
PF,Luis Scola,IND,IND vs GSW, 7:00 PM,15.1,5400,"",
PF,Ryan Kelly,LAL,LAL vs NOP,10:30 PM,13.5,5300,"",
SF,Solomon Hill,IND,IND vs GSW, 7:00 PM,4.4,5000,"",
SG-SF,Rasual Butler,IND,IND vs GSW, 7:00 PM,4.1,5000,"",
PG,Donald Sloan,IND,IND vs GSW, 7:00 PM,3.4,5000,"",
PG,Nemanja Nedovic,GSW,GSW @ IND, 7:00 PM,2.4,5000,"",OUT
C,Ognjen Kuzmic,GSW,GSW @ IND, 7:00 PM,1.7,5000,"",
C,Festus Ezeli,GSW,GSW @ IND, 7:00 PM,0,5000,"",OUT
PF-C,Matt Bonner,SAS,SAS @ CLE, 7:00 PM,7.0,5000,"",
PF-C,Aron Baynes,SAS,SAS @ CLE, 7:00 PM,7.1,5000,"",
C,Emeka Okafor,PHO,PHO vs LAC, 9:00 PM,0,5000,"",OUT
SF,Anthony Bennett,CLE,CLE vs SAS, 7:00 PM,8.6,5000,"",
PF-C,Jeff Ayres,SAS,SAS @ CLE, 7:00 PM,8.8,5000,"",
PF,Shavlik Randolph,PHO,PHO vs LAC, 9:00 PM,6.5,5000,"",
C,Alex Len,PHO,PHO vs LAC, 9:00 PM,5.7,5000,"",
PG,Cory Joseph,SAS,SAS @ CLE, 7:00 PM,10.6,5000,"",
C,Jeff Withey,NOP,NOP @ LAL,10:30 PM,6.5,5000,"",
C,Ryan Hollins,LAC,LAC @ PHO, 9:00 PM,5.1,5000,"",
SG,Reggie Bullock,LAC,LAC @ PHO, 9:00 PM,4.2,5000,"",
SG,DeAndre Liggins,MIA,MIA @ HOU, 8:00 PM,3.3,5000,"",
SG,Troy Daniels,HOU,HOU vs MIA, 8:00 PM,0,5000,"",
PG,Isaiah Canaan,HOU,HOU vs MIA, 8:00 PM,1.9,5000,"",
PF-C,Jordan Hill,LAL,LAL vs NOP,10:30 PM,19.0,5000,"",
SF,Robert Covington,HOU,HOU vs MIA, 8:00 PM,3.1,5000,"",
SG-SF,James Jones,MIA,MIA @ HOU, 8:00 PM,4.5,5000,"",
PG,Toney Douglas,MIA,MIA @ HOU, 8:00 PM,6.0,5000,"",
PF,Greg Smith,HOU,HOU vs MIA, 8:00 PM,6.6,5000,"",OUT
PF,Udonis Haslem,MIA,MIA @ HOU, 8:00 PM,7.0,5000,"",
PF,Rashard Lewis,MIA,MIA @ HOU, 8:00 PM,9.1,5000,"",
SG-SF,Francisco Garcia,HOU,HOU vs MIA, 8:00 PM,12.2,5000,"",
C,Robert Sacre,LAL,LAL vs NOP,10:30 PM,10.9,5000,"",
C,Nerlens Noel,PHI,PHI @ OKC, 8:00 PM,0,5000,"",OUT
SG,Jason Richardson,PHI,PHI @ OKC, 8:00 PM,0,5000,"",OUT
PF-C,Jarvis Varnado,PHI,PHI @ OKC, 8:00 PM,4.3,5000,"",
SG-SF,Andre Roberson,OKC,OKC vs PHI, 8:00 PM,5.3,5000,"",
PF,Brandon Davies,PHI,PHI @ OKC, 8:00 PM,6.4,5000,"",OUT
SG-SF,Carrick Felix,CLE,CLE vs SAS, 7:00 PM,2.1,5000,"",OUT
SF,Austin Daye,SAS,SAS @ CLE, 7:00 PM,2.2,5000,"",
SG,Sergey Karasev,CLE,CLE vs SAS, 7:00 PM,3.5,5000,"",
PF-C,Arinze Onuaku,CLE,CLE vs SAS, 7:00 PM,3.8,5000,"",
PG,Lorenzo Brown,PHI,PHI @ OKC, 8:00 PM,7.0,5000,"",OUT
C,Kendrick Perkins,OKC,OKC vs PHI, 8:00 PM,11.7,5000,"",OUT
SG,Leandro Barbosa,PHO,PHO vs LAC, 9:00 PM,12.7,5000,"",
SF,Hedo Turkoglu,LAC,LAC @ PHO, 9:00 PM,8.6,5000,"",
PF-C,Hilton Armstrong,GSW,GSW @ IND, 7:00 PM,4.5,5000,"",
SF,Chris Copeland,IND,IND vs GSW, 7:00 PM,4.5,5000,"",
