Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jeff Teague,Hawks,Thunder,10500,30.8
SG,Kyle Korver,Hawks,Thunder,9100,25.3
SF,Kyle Korver,Hawks,Thunder,9100,25.3
C,Elton Brand,Hawks,Thunder,6100,12.1
PF,Elton Brand,Hawks,Thunder,6100,12.1
PG,Lou Williams,Hawks,Thunder,7200,18.6
SG,Lou Williams,Hawks,Thunder,7200,18.6
C,Paul Millsap,Hawks,Thunder,14550,36.6
PF,Paul Millsap,Hawks,Thunder,14550,36.6
PG,Shelvin Mack,Hawks,Thunder,6600,16.4
PF,DeMarre Carroll,Hawks,Thunder,9350,22.1
SF,DeMarre Carroll,Hawks,Thunder,9350,22.1
C,Gustavo Ayon,Hawks,Thunder,5000,11.5
PF,Gustavo Ayon,Hawks,Thunder,5000,11.5
PF,Mike Scott,Hawks,Thunder,6550,14.3
PG,Dennis Schroder,Hawks,Thunder,5000,7.5
C,Pero Antic,Hawks,Thunder,7750,13.2
SG,James Nunnally,Hawks,Thunder,5000,7.9
PG,Kirk Hinrich,Bulls,Timberwolves,8350,20.3
SG,Kirk Hinrich,Bulls,Timberwolves,8350,20.3
PG,D.J. Augustin,Bulls,Timberwolves,11500,20.2
C,Carlos Boozer,Bulls,Timberwolves,10250,27.4
PF,Carlos Boozer,Bulls,Timberwolves,10250,27.4
C,Joakim Noah,Bulls,Timberwolves,14550,35.3
PF,Joakim Noah,Bulls,Timberwolves,14550,35.3
C,Taj Gibson,Bulls,Timberwolves,11500,23.3
PF,Taj Gibson,Bulls,Timberwolves,11500,23.3
SG,Jimmy Butler,Bulls,Timberwolves,9600,24.3
SF,Jimmy Butler,Bulls,Timberwolves,9600,24.3
SG,Mike Dunleavy,Bulls,Timberwolves,9950,21.1
SF,Mike Dunleavy,Bulls,Timberwolves,9950,21.1
C,Andrew Bynum,Bulls,Timberwolves,5000,17.7
C,Nazr Mohammed,Bulls,Timberwolves,5000,5.4
PG,Mike James,Bulls,Timberwolves,5000,4.1
SG,Cartier Martin,Bulls,Timberwolves,5000,10.6
SF,Cartier Martin,Bulls,Timberwolves,5000,10.6
SG,Tony Snell,Bulls,Timberwolves,5400,11.1
SF,Tony Snell,Bulls,Timberwolves,5400,11.1
PG,Jamal Crawford,Clippers,Bucks,11700,26.5
SG,Jamal Crawford,Clippers,Bucks,11700,26.5
PF,Antawn Jamison,Clippers,Bucks,5000,7.6
C,Ryan Hollins,Clippers,Bucks,5000,5.2
PG,Darren Collison,Clippers,Bucks,11600,18.8
C,DeAndre Jordan,Clippers,Bucks,12250,33.9
C,Blake Griffin,Clippers,Bucks,15700,41.5
PF,Blake Griffin,Clippers,Bucks,15700,41.5
SF,Matt Barnes,Clippers,Bucks,6050,16.1
SG,Willie Green,Clippers,Bucks,5000,8.8
PF,Hedo Turkoglu,Clippers,Bucks,5000,6.4
SF,Hedo Turkoglu,Clippers,Bucks,5000,6.4
SG,J.J. Redick,Clippers,Bucks,8650,24.3
SG,Jared Dudley,Clippers,Bucks,5000,15.0
SF,Jared Dudley,Clippers,Bucks,5000,15.0
SF,Caron Butler,Bucks,Clippers,7950,20.0
PG,Brandon Knight,Bucks,Clippers,11200,27.9
SG,Brandon Knight,Bucks,Clippers,11200,27.9
C,Ekpe Udoh,Bucks,Clippers,5000,12.0
PF,Ekpe Udoh,Bucks,Clippers,5000,12.0
PG,O.J. Mayo,Bucks,Clippers,6200,19.8
SG,O.J. Mayo,Bucks,Clippers,6200,19.8
PF,Ersan Ilyasova,Bucks,Clippers,8200,18.6
SF,Ersan Ilyasova,Bucks,Clippers,8200,18.6
C,Larry Sanders,Bucks,Clippers,8500,19.1
PF,Larry Sanders,Bucks,Clippers,8500,19.1
PG,Luke Ridnour,Bucks,Clippers,5400,14.8
SG,Luke Ridnour,Bucks,Clippers,5400,14.8
PG,Gary Neal,Bucks,Clippers,5000,14.5
SG,Gary Neal,Bucks,Clippers,5000,14.5
C,John Henson,Bucks,Clippers,9200,28.8
PF,John Henson,Bucks,Clippers,9200,28.8
PF,Khris Middleton,Bucks,Clippers,8400,20.6
SF,Khris Middleton,Bucks,Clippers,8400,20.6
C,Miroslav Raduljica,Bucks,Clippers,5000,8.3
SG,Giannis Antetokounmpo,Bucks,Clippers,7800,17.2
SF,Giannis Antetokounmpo,Bucks,Clippers,7800,17.2
PG,Nate Wolters,Bucks,Clippers,5000,14.0
PF,Dante Cunningham,Timberwolves,Bulls,5000,12.8
PG,J.J. Barea,Timberwolves,Bulls,6150,15.8
SG,Corey Brewer,Timberwolves,Bulls,9050,19.9
SF,Corey Brewer,Timberwolves,Bulls,9050,19.9
SG,Kevin Martin,Timberwolves,Bulls,12100,28.0
SF,Kevin Martin,Timberwolves,Bulls,12100,28.0
SG,Chase Budinger,Timberwolves,Bulls,5000,7.0
SF,Chase Budinger,Timberwolves,Bulls,5000,7.0
PF,Luc Richard Mbah a Moute,Timberwolves,Bulls,5000,8.8
SF,Luc Richard Mbah a Moute,Timberwolves,Bulls,5000,8.8
C,Kevin Love,Timberwolves,Bulls,18850,50.1
PF,Kevin Love,Timberwolves,Bulls,18850,50.1
C,Nikola Pekovic,Timberwolves,Bulls,11900,32.2
PG,Ricky Rubio,Timberwolves,Bulls,12750,30.8
C,Ronny Turiaf,Timberwolves,Bulls,5000,9.9
PF,Ronny Turiaf,Timberwolves,Bulls,5000,9.9
PF,Robbie Hummel,Timberwolves,Bulls,5000,7.4
SF,Robbie Hummel,Timberwolves,Bulls,5000,7.4
PG,Alexey Shved,Timberwolves,Bulls,5000,8.9
SG,Alexey Shved,Timberwolves,Bulls,5000,8.9
SG,Joe Johnson,Nets,Raptors,9350,25.0
SF,Joe Johnson,Nets,Raptors,9350,25.0
C,Kevin Garnett,Nets,Raptors,7400,19.4
PF,Kevin Garnett,Nets,Raptors,7400,19.4
SG,Paul Pierce,Nets,Raptors,10400,24.6
SF,Paul Pierce,Nets,Raptors,10400,24.6
PG,Jason Terry,Nets,Raptors,5000,8.8
SG,Jason Terry,Nets,Raptors,5000,8.8
PG,Shaun Livingston,Nets,Raptors,6800,17.2
SG,Shaun Livingston,Nets,Raptors,6800,17.2
PG,Deron Williams,Nets,Raptors,10900,28.1
C,Reggie Evans,Nets,Raptors,5000,9.4
PF,Reggie Evans,Nets,Raptors,5000,9.4
PF,Andrei Kirilenko,Nets,Raptors,5000,12.4
SF,Andrei Kirilenko,Nets,Raptors,5000,12.4
C,Andray Blatche,Nets,Raptors,10100,22.7
PF,Andray Blatche,Nets,Raptors,10100,22.7
SG,Alan Anderson,Nets,Raptors,6200,15.3
SF,Alan Anderson,Nets,Raptors,6200,15.3
PG,Marquis Teague,Nets,Raptors,5000,5.4
PF,Mirza Teletovic,Nets,Raptors,7950,16.8
SF,Mirza Teletovic,Nets,Raptors,7950,16.8
C,Mason Plumlee,Nets,Raptors,5000,11.3
PF,Mason Plumlee,Nets,Raptors,5000,11.3
PG,Derek Fisher,Thunder,Hawks,5000,9.2
C,Nick Collison,Thunder,Hawks,5000,11.6
PF,Nick Collison,Thunder,Hawks,5000,11.6
C,Kendrick Perkins,Thunder,Hawks,5000,12.0
SG,Thabo Sefolosha,Thunder,Hawks,5000,15.3
SF,Thabo Sefolosha,Thunder,Hawks,5000,15.3
PF,Kevin Durant,Thunder,Hawks,21700,51.9
SF,Kevin Durant,Thunder,Hawks,21700,51.9
C,Serge Ibaka,Thunder,Hawks,12600,31.9
PF,Serge Ibaka,Thunder,Hawks,12600,31.9
PG,Reggie Jackson,Thunder,Hawks,11100,24.6
SG,Reggie Jackson,Thunder,Hawks,11100,24.6
SG,Jeremy Lamb,Thunder,Hawks,7650,17.6
SF,Jeremy Lamb,Thunder,Hawks,7650,17.6
PF,Perry Jones,Thunder,Hawks,5000,7.3
SF,Perry Jones,Thunder,Hawks,5000,7.3
C,Steven Adams,Thunder,Hawks,5000,12.3
PF,Andre Roberson,Thunder,Hawks,5000,6.0
SF,Andre Roberson,Thunder,Hawks,5000,6.0
C,Daniel Orton,76ers,Suns,5000,8.8
PF,Daniel Orton,76ers,Suns,5000,8.8
C,Spencer Hawes,76ers,Suns,11700,33.5
PF,Spencer Hawes,76ers,Suns,11700,33.5
PF,Thaddeus Young,76ers,Suns,12300,31.4
SF,Thaddeus Young,76ers,Suns,12300,31.4
SG,Evan Turner,76ers,Suns,12450,30.9
SF,Evan Turner,76ers,Suns,12450,30.9
C,Lavoy Allen,76ers,Suns,5000,14.0
PF,Lavoy Allen,76ers,Suns,5000,14.0
SG,Elliot Williams,76ers,Suns,5000,6.4
SG,James Anderson,76ers,Suns,8200,19.2
SF,James Anderson,76ers,Suns,8200,19.2
PG,Tony Wroten,76ers,Suns,6900,21.7
PF,Arnett Moultrie,76ers,Suns,5000,0.0
PF,Hollis Thompson,76ers,Suns,5000,12.6
SF,Hollis Thompson,76ers,Suns,5000,12.6
PG,Michael Carter-Williams,76ers,Suns,14100,37.5
PG,Lorenzo Brown,76ers,Suns,5000,7.9
PF,Brandon Davies,76ers,Suns,5000,6.4
C,Dewayne Dedmon,76ers,Suns,5000,6.7
PG,Goran Dragic,Suns,76ers,13950,33.8
SG,Goran Dragic,Suns,76ers,13950,33.8
PF,Marcus Morris,Suns,76ers,5850,18.6
PG,Ish Smith,Suns,76ers,5000,9.2
C,Channing Frye,Suns,76ers,10000,24.3
PF,Channing Frye,Suns,76ers,10000,24.3
C,Markieff Morris,Suns,76ers,9150,23.9
PF,Markieff Morris,Suns,76ers,9150,23.9
PG,Leandro Barbosa,Suns,76ers,5550,14.3
SG,Leandro Barbosa,Suns,76ers,5550,14.3
SG,Gerald Green,Suns,76ers,10000,22.5
SF,Gerald Green,Suns,76ers,10000,22.5
C,Miles Plumlee,Suns,76ers,8600,24.2
PF,Miles Plumlee,Suns,76ers,8600,24.2
PG,Dionte Christmas,Suns,76ers,5000,4.5
SG,Dionte Christmas,Suns,76ers,5000,4.5
SG,P.J. Tucker,Suns,76ers,7350,21.8
SF,P.J. Tucker,Suns,76ers,7350,21.8
C,Alex Len,Suns,76ers,5000,5.4
SG,Archie Goodwin,Suns,76ers,5000,5.9
PF,Rudy Gay,Kings,Jazz,11650,33.4
SF,Rudy Gay,Kings,Jazz,11650,33.4
PF,Derrick Williams,Kings,Jazz,10350,15.4
SF,Derrick Williams,Kings,Jazz,10350,15.4
PF,Travis Outlaw,Kings,Jazz,5000,9.9
SF,Travis Outlaw,Kings,Jazz,5000,9.9
PF,Carl Landry,Kings,Jazz,5000,11.8
SF,Carl Landry,Kings,Jazz,5000,11.8
C,Aaron Gray,Kings,Jazz,5000,5.3
C,Jason Thompson,Kings,Jazz,6600,17.7
PF,Jason Thompson,Kings,Jazz,6600,17.7
SG,Marcus Thornton,Kings,Jazz,7250,15.4
C,DeMarcus Cousins,Kings,Jazz,16650,44.3
PF,DeMarcus Cousins,Kings,Jazz,16650,44.3
PG,Jimmer Fredette,Kings,Jazz,5000,9.8
SG,Jimmer Fredette,Kings,Jazz,5000,9.8
PG,Isaiah Thomas,Kings,Jazz,14750,34.6
PF,Quincy Acy,Kings,Jazz,5000,8.9
SG,Ben McLemore,Kings,Jazz,5000,13.3
PG,Ray McCallum,Kings,Jazz,5000,2.2
C,Chuck Hayes,Raptors,Nets,5000,8.8
PF,Chuck Hayes,Raptors,Nets,5000,8.8
PG,Kyle Lowry,Raptors,Nets,14100,36.1
C,Patrick Patterson,Raptors,Nets,6700,17.8
PF,Patrick Patterson,Raptors,Nets,6700,17.8
C,Tyler Hansbrough,Raptors,Nets,5000,12.4
PF,Tyler Hansbrough,Raptors,Nets,5000,12.4
PG,Greivis Vasquez,Raptors,Nets,6550,17.4
SG,Greivis Vasquez,Raptors,Nets,6550,17.4
SG,John Salmons,Raptors,Nets,5000,14.1
SF,John Salmons,Raptors,Nets,5000,14.1
PF,Steve Novak,Raptors,Nets,5000,6.2
SF,Steve Novak,Raptors,Nets,5000,6.2
C,Amir Johnson,Raptors,Nets,8650,23.1
PF,Amir Johnson,Raptors,Nets,8650,23.1
SG,DeMar DeRozan,Raptors,Nets,13500,33.2
SF,DeMar DeRozan,Raptors,Nets,13500,33.2
C,Jonas Valanciunas,Raptors,Nets,9250,22.9
PG,Dwight Buycks,Raptors,Nets,5000,7.3
SG,Terrence Ross,Raptors,Nets,8850,17.5
SF,Terrence Ross,Raptors,Nets,8850,17.5
PF,Marvin Williams,Jazz,Kings,6650,20.1
SF,Marvin Williams,Jazz,Kings,6650,20.1
PG,John Lucas III,Jazz,Kings,5000,7.7
SG,Brandon Rush,Jazz,Kings,5000,6.1
SF,Richard Jefferson,Jazz,Kings,5800,17.8
C,Derrick Favors,Jazz,Kings,10800,29.5
PF,Derrick Favors,Jazz,Kings,10800,29.5
SG,Gordon Hayward,Jazz,Kings,14150,33.5
SF,Gordon Hayward,Jazz,Kings,14150,33.5
PF,Jeremy Evans,Jazz,Kings,6750,15.9
SF,Jeremy Evans,Jazz,Kings,6750,15.9
PG,Alec Burks,Jazz,Kings,8100,21.1
SG,Alec Burks,Jazz,Kings,8100,21.1
C,Enes Kanter,Jazz,Kings,8050,20.6
