Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs OKC, 8:00 PM,49.3,19600,"",
SF,Kevin Durant,OKC,OKC @ MIN, 8:00 PM,47.6,19300,"",
C,DeMarcus Cousins,SAC,SAC vs CHA,10:00 PM,44.2,18800,"",
PG,Chris Paul,LAC,LAC @ SAS, 8:30 PM,44.7,18700,"",
PF,LaMarcus Aldridge,POR,POR vs PHI,10:00 PM,43.3,16900,"",
SF,LeBron James,MIA,MIA @ ORL, 7:00 PM,43.6,16400,"",
PF-C,Anthony Davis,NOP,NOP @ IND, 7:00 PM,41.9,16300,"",
PF,Blake Griffin,LAC,LAC @ SAS, 8:30 PM,40.4,15600,"",
PF,Thaddeus Young,PHI,PHI @ POR,10:00 PM,32.1,15400,"",
SF,Evan Turner,PHI,PHI @ POR,10:00 PM,33.2,15100,"",
PG,Damian Lillard,POR,POR vs PHI,10:00 PM,34.8,14900,"",
PG,Goran Dragic,PHO,PHO vs MIL, 9:00 PM,31.9,14500,"",
PG,Kyrie Irving,CLE,CLE @ BKN, 7:30 PM,35.0,13800,"",OUT
PG,Jrue Holiday,NOP,NOP @ IND, 7:00 PM,33.4,13800,"",
C,Al Jefferson,CHA,CHA @ SAC,10:00 PM,35.8,13700,"",
C,Joakim Noah,CHI,CHI vs ATL, 8:00 PM,31.6,13700,"",
PF,Paul Millsap,ATL,ATL @ CHI, 8:00 PM,35.8,13700,"",
SF,Rudy Gay,SAC,SAC vs CHA,10:00 PM,33.0,13700,"",
SG,Paul George,IND,IND vs NOP, 7:00 PM,38.0,13400,"",
PG,Isaiah Thomas,SAC,SAC vs CHA,10:00 PM,31.9,13400,"",
SG,Victor Oladipo,ORL,ORL vs MIA, 7:00 PM,24.6,13200,"",
PG,Jeff Teague,ATL,ATL @ CHI, 8:00 PM,32.3,13200,"",
C,Nikola Vucevic,ORL,ORL vs MIA, 7:00 PM,32.6,13000,"",OUT
PG,Eric Bledsoe,PHO,PHO vs MIL, 9:00 PM,32.5,13000,"",OUT
C,Nikola Pekovic,MIN,MIN vs OKC, 8:00 PM,30.8,12900,"",
C,DeAndre Jordan,LAC,LAC @ SAS, 8:30 PM,32.5,12900,"",
SG,Dwyane Wade,MIA,MIA @ ORL, 7:00 PM,34.9,12800,"",
C,Anderson Varejao,CLE,CLE @ BKN, 7:30 PM,25.9,12800,"",
SG-SF,Arron Afflalo,ORL,ORL vs MIA, 7:00 PM,32.2,12700,"",
C,Spencer Hawes,PHI,PHI @ POR,10:00 PM,32.3,12200,"",
PG,Michael Carter-Williams,PHI,PHI @ POR,10:00 PM,39.2,12200,"",
PF,Tim Duncan,SAS,SAS vs LAC, 8:30 PM,33.3,12100,"",
C,Roy Hibbert,IND,IND vs NOP, 7:00 PM,28.8,12000,"",
PG,Ricky Rubio,MIN,MIN vs OKC, 8:00 PM,30.3,12000,"",
PF,Ryan Anderson,NOP,NOP @ IND, 7:00 PM,29.6,11900,"",
SG,Tyreke Evans,NOP,NOP @ IND, 7:00 PM,27.7,11900,"",
PG,Brandon Knight,MIL,MIL @ PHO, 9:00 PM,26.0,11600,"",
SG,Wesley Matthews,POR,POR vs PHI,10:00 PM,26.6,11600,"",
SG,Kevin Martin,MIN,MIN vs OKC, 8:00 PM,28.0,11500,"",
PG,Tony Parker,SAS,SAS vs LAC, 8:30 PM,28.9,11400,"",
PG,Kemba Walker,CHA,CHA @ SAC,10:00 PM,31.7,11200,"",
PG,Deron Williams,BKN,BKN vs CLE, 7:30 PM,26.1,11200,"",
SG,Manu Ginobili,SAS,SAS vs LAC, 8:30 PM,24.2,11100,"",
SF,Nicolas Batum,POR,POR vs PHI,10:00 PM,30.4,10900,"",
C,Larry Sanders,MIL,MIL @ PHO, 9:00 PM,22.5,10800,"",
C,Miles Plumlee,PHO,PHO vs MIL, 9:00 PM,25.8,10800,"",
PF-C,Serge Ibaka,OKC,OKC @ MIN, 8:00 PM,30.5,10800,"",
SG,Lance Stephenson,IND,IND vs NOP, 7:00 PM,28.5,10700,"",
PG,Mario Chalmers,MIA,MIA @ ORL, 7:00 PM,23.0,10700,"",
SF,Luol Deng,CHI,CHI vs ATL, 8:00 PM,32.9,10600,"",
PG,Jameer Nelson,ORL,ORL vs MIA, 7:00 PM,26.3,10500,"",
PF-C,Glen Davis,ORL,ORL vs MIA, 7:00 PM,26.3,10300,"",
SF,Paul Pierce,BKN,BKN vs CLE, 7:30 PM,23.3,10300,"",
PF,Tristan Thompson,CLE,CLE @ BKN, 7:30 PM,25.7,10300,"",
SG,JJ Redick,LAC,LAC @ SAS, 8:30 PM,22.8,10200,"",OUT
SG-SF,Jimmy Butler,CHI,CHI vs ATL, 8:00 PM,22.9,10100,"",
PF,Chris Bosh,MIA,MIA @ ORL, 7:00 PM,28.1,10100,"",
SF,DeMarre Carroll,ATL,ATL @ CHI, 8:00 PM,20.7,10000,"",OUT
SG-SF,Kyle Korver,ATL,ATL @ CHI, 8:00 PM,23.0,9900,"",
SF,Corey Brewer,MIN,MIN vs OKC, 8:00 PM,20.0,9900,"",
PF,David West,IND,IND vs NOP, 7:00 PM,27.5,9800,"",
PF-C,Channing Frye,PHO,PHO vs MIL, 9:00 PM,21.8,9700,"",
PF,Carlos Boozer,CHI,CHI vs ATL, 8:00 PM,27.7,9700,"",
PG,Reggie Jackson,OKC,OKC @ MIN, 8:00 PM,22.7,9600,"",
SG,Eric Gordon,NOP,NOP @ IND, 7:00 PM,24.5,9300,"",
PF,Markieff Morris,PHO,PHO vs MIL, 9:00 PM,23.6,9300,"",
C,Robin Lopez,POR,POR vs PHI,10:00 PM,23.9,9100,"",
SG-SF,Gerald Green,PHO,PHO vs MIL, 9:00 PM,19.9,9100,"",
PG-SG,Jarrett Jack,CLE,CLE @ BKN, 7:30 PM,19.8,9000,"",
SF,PJ Tucker,PHO,PHO vs MIL, 9:00 PM,20.7,8900,"",
SF-PF,Tobias Harris,ORL,ORL vs MIA, 7:00 PM,22.3,8900,"",
SG,Gerald Henderson,CHA,CHA @ SAC,10:00 PM,25.2,8900,"",
PG,George Hill,IND,IND vs NOP, 7:00 PM,22.4,8900,"",
SG,Jamal Crawford,LAC,LAC @ SAS, 8:30 PM,23.1,8800,"",
SF,Kawhi Leonard,SAS,SAS vs LAC, 8:30 PM,25.0,8500,"",
PF-C,Taj Gibson,CHI,CHI vs ATL, 8:00 PM,22.5,8400,"",
