Hollis Thompson,SF,3500
Kevin Durant,SF,11800
Blake Griffin,PF,9800
Al Jefferson,C,9700
Chris Paul,PG,9400
James Harden,SG,9400
Joakim Noah,C,9300
Russell Westbrook,PG,8900
Ty Lawson,PG,8800
Dwight Howard,C,8600
Paul George,SF,8500
Serge Ibaka,PF,8400
Thaddeus Young,PF,8300
Al Horford,C,8200
Paul Millsap,PF,8200
Goran Dragic,PG,8000
DeAndre Jordan,C,8000
Rajon Rondo,PG,7900
Kemba Walker,PG,7900
Dirk Nowitzki,PF,7600
Derrick Rose,PG,7500
Monta Ellis,SG,7400
Eric Bledsoe,SG,7300
Michael Carter-Williams,PG,7300
Lance Stephenson,SG,7200
Kenneth Faried,PF,7200
Deron Williams,PG,7000
Gordon Hayward,SG,7000
Jeff Teague,PG,6900
David West,PF,6800
Jamal Crawford,SG,6700
Jimmy Butler,SG,6600
Chandler Parsons,SF,6600
Derrick Favors,PF,6200
Emeka Okafor,C,6200
Jeff Green,SF,6200
Gerald Green,SG,6100
Jared Sullinger,PF,6000
Taj Gibson,PF,5900
P.J. Tucker,SF,5900
Enes Kanter,C,5900
Danilo Gallinari,SF,5800
Markieff Morris,PF,5800
D.J. Augustin,PG,5800
DeMarre Carroll,SF,5800
Carlos Boozer,PF,5700
Darren Collison,PG,5700
Wilson Chandler,SF,5600
Trey Burke,PG,5600
Matt Barnes,SF,5600
Terrence Jones,PF,5500
Reggie Jackson,PG,5500
Randy Foye,SG,5500
J.J. Hickson,C,5500
Paul Pierce,SF,5500
Sasha Vujacic,SG,5400
Tony Wroten,PG,5400
Vince Carter,SG,5400
Joe Johnson,SG,5300
JaVale McGee,C,5300
Alec Burks,SG,5300
Elton Brand,PF,5200
Avery Bradley,PG,5100
George Hill,PG,5100
Channing Frye,PF,5100
Patrick Beverley,PG,5000
Jose Calderon,PG,5000
Kris Humphries,PF,5000
Andrew Bynum,C,5000
Kyle Korver,SG,5000
Roy Hibbert,C,5000
Mike Dunleavy,SF,5000
Andray Blatche,PF,4900
Josh McRoberts,PF,4900
Nerlens Noel,C,4900
Gerald Henderson,SG,4900
Louis Williams,SG,4800
Shawn Marion,SF,4800
James Anderson,SG,4800
Jerryd Bayless,PG,4800
Jeremy Lin,PG,4700
J.J. Redick,SG,4600
Evan Turner,SF,4600
Henry Sims,C,4400
Aaron Brooks,PG,4400
Shaun Livingston,PG,4300
Shavlik Randolph,PF,4300
Devin Harris,SG,4300
Caron Butler,SF,4300
Kelly Olynyk,C,4300
Brandon Bass,PF,4300
Mike Scott,PF,4300
Pero Antic,C,4200
Chris Douglas-Roberts,SG,4200
Timofey Mozgov,C,4200
Gerald Wallace,SF,4200
Kirk Hinrich,PG,4100
Kevin Garnett,PF,4100
Miles Plumlee,C,4100
Mason Plumlee,PF,4000
Marvin Williams,PF,4000
Brandan Wright,PF,4000
Evan Fournier,SG,4000
Marcus Morris,PF,4000
Gary Neal,SG,3900
Jason Richardson,SG,3900
Byron Mullens,PF,3900
Thabo Sefolosha,SG,3900
Samuel Dalembert,C,3900
Michael Kidd-Gilchrist,SF,3900
Nate Robinson,PG,3800
Andrei Kirilenko,SF,3800
Marcus Thornton,SG,3800
Gustavo Ayon,PF,3800
Cody Zeller,PF,3800
Mirza Teletovic,SF,3700
Richard Jefferson,SF,3700
Shelvin Mack,PG,3700
Darrell Arthur,PF,3700
Danny Granger,SG,3700
