Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs SAS, 8:00 PM,50.7,19700,"",
PG,Chris Paul,LAC,LAC vs DAL,10:30 PM,43.6,18600,"",
PF,Dirk Nowitzki,DAL,DAL @ LAC,10:30 PM,34.8,14900,"",
PG,Russell Westbrook,OKC,OKC vs SAS, 8:00 PM,38.6,14400,"",
C,DeAndre Jordan,LAC,LAC vs DAL,10:30 PM,34.2,14400,"",
PF,Blake Griffin,LAC,LAC vs DAL,10:30 PM,42.2,14000,"",OUT
PF,Tim Duncan,SAS,SAS @ OKC, 8:00 PM,34.9,13700,"",
SG,Monta Ellis,DAL,DAL @ LAC,10:30 PM,32.9,13100,"",
PF-C,Serge Ibaka,OKC,OKC vs SAS, 8:00 PM,31.9,11700,"",
SG-SF,Kawhi Leonard,SAS,SAS @ OKC, 8:00 PM,26.7,11300,"",
SF,Matt Barnes,LAC,LAC vs DAL,10:30 PM,19.7,10500,"",
PG,Darren Collison,LAC,LAC vs DAL,10:30 PM,20.7,10300,"",
PG,Reggie Jackson,OKC,OKC vs SAS, 8:00 PM,24.5,10300,"",OUT
SG,Jamal Crawford,LAC,LAC vs DAL,10:30 PM,26.4,10100,"",OUT
PG,Tony Parker,SAS,SAS @ OKC, 8:00 PM,27.9,9300,"",
SG-SF,Vince Carter,DAL,DAL @ LAC,10:30 PM,21.7,8900,"",
SF,Shawn Marion,DAL,DAL @ LAC,10:30 PM,23.2,8900,"",
SG,Marco Belinelli,SAS,SAS @ OKC, 8:00 PM,18.9,8800,"",
SG,JJ Redick,LAC,LAC vs DAL,10:30 PM,22.3,8700,"",OUT
SG,Manu Ginobili,SAS,SAS @ OKC, 8:00 PM,23.2,8600,"",
C,Tiago Splitter,SAS,SAS @ OKC, 8:00 PM,19.5,8500,"",
PG,Jose Calderon,DAL,DAL @ LAC,10:30 PM,22.5,8200,"",
SG,Jeremy Lamb,OKC,OKC vs SAS, 8:00 PM,15.7,8200,"",
SF,Jared Dudley,LAC,LAC vs DAL,10:30 PM,12.8,7900,"",
SF,Caron Butler,OKC,OKC vs SAS, 8:00 PM,19.2,7800,"",
SF,Danny Granger,LAC,LAC vs DAL,10:30 PM,14.1,7700,"",OUT
PF,Boris Diaw,SAS,SAS @ OKC, 8:00 PM,19.1,7700,"",
PF-C,Brandan Wright,DAL,DAL @ LAC,10:30 PM,17.6,7600,"",
SG-SF,Danny Green,SAS,SAS @ OKC, 8:00 PM,17.7,7400,"",
C,Samuel Dalembert,DAL,DAL @ LAC,10:30 PM,17.8,7400,"",
PF-C,Glen Davis,LAC,LAC vs DAL,10:30 PM,19.5,7400,"",
PG,Derek Fisher,OKC,OKC vs SAS, 8:00 PM,10.5,7300,"",
PG,Patty Mills,SAS,SAS @ OKC, 8:00 PM,16.3,6800,"",
SG,Thabo Sefolosha,OKC,OKC vs SAS, 8:00 PM,15.9,6200,"",OUT
C,Hasheem Thabeet,OKC,OKC vs SAS, 8:00 PM,4.5,6100,"",
PF-C,Nick Collison,OKC,OKC vs SAS, 8:00 PM,11.4,6000,"",
PG,Cory Joseph,SAS,SAS @ OKC, 8:00 PM,10.0,6000,"",
PG,Devin Harris,DAL,DAL @ LAC,10:30 PM,16.5,5900,"",
SF,Jae Crowder,DAL,DAL @ LAC,10:30 PM,10.8,5700,"",
SF,Austin Daye,SAS,SAS @ OKC, 8:00 PM,5.6,5700,"",
SG-SF,Andre Roberson,OKC,OKC vs SAS, 8:00 PM,6.3,5600,"",
SG,Willie Green,LAC,LAC vs DAL,10:30 PM,8.7,5400,"",
PF-C,Jeff Ayres,SAS,SAS @ OKC, 8:00 PM,8.7,5400,"",
C,Steven Adams,OKC,OKC vs SAS, 8:00 PM,10.9,5400,"",
PG,Shane Larkin,DAL,DAL @ LAC,10:30 PM,6.7,5000,"",
PG,Gal Mekel,DAL,DAL @ LAC,10:30 PM,5.8,5000,"",
SG,Reggie Bullock,LAC,LAC vs DAL,10:30 PM,5.1,5000,"",
C,Ryan Hollins,LAC,LAC vs DAL,10:30 PM,5.1,5000,"",
C,Bernard James,DAL,DAL @ LAC,10:30 PM,3.3,5000,"",
SG,Ricky Ledo,DAL,DAL @ LAC,10:30 PM,2.2,5000,"",
SF,Hedo Turkoglu,LAC,LAC vs DAL,10:30 PM,7.6,5000,"",
PF-C,DeJuan Blair,DAL,DAL @ LAC,10:30 PM,14.9,5000,"",
SF,Damion James,SAS,SAS @ OKC, 8:00 PM,0,5000,"",
C,Kendrick Perkins,OKC,OKC vs SAS, 8:00 PM,11.7,5000,"",OUT
SF,Perry Jones,OKC,OKC vs SAS, 8:00 PM,7.4,5000,"",
PF-C,Aron Baynes,SAS,SAS @ OKC, 8:00 PM,7.1,5000,"",OUT
PF-C,Matt Bonner,SAS,SAS @ OKC, 8:00 PM,7.0,5000,"",OUT
SG-SF,Reggie Williams,OKC,OKC vs SAS, 8:00 PM,4.2,5000,"",
SG,Wayne Ellington,DAL,DAL @ LAC,10:30 PM,6.0,5000,"",
